alpha,cd
-180.0,0.001
-178.71428571428572,0.001
-177.42857142857142,0.001
-176.14285714285714,0.001
-174.85714285714286,0.001
-173.57142857142858,0.001
-172.28571428571428,0.001
-171.0,0.001
-169.71428571428572,0.0031681108744262138
-168.42857142857142,0.01410831750201557
-167.14285714285714,0.026261970921062923
-165.85714285714286,0.03960487192419098
-164.57142857142858,0.05411045492242839
-163.28571428571428,0.06974984129107381
-162.0,0.08649189735938055
-156.85714285714286,0.16378884169465885
-151.71428571428572,0.2556977186917977
-146.57142857142858,0.35930068423265454
-141.42857142857142,0.47131062590408895
-136.28571428571428,0.5881764691194117
-131.14285714285714,0.7061969169205604
-126.0,0.8216389709477232
-120.85714285714286,0.9308574277717165
-115.71428571428571,1.030411513786075
-110.57142857142857,1.1171749141440073
-105.42857142857143,1.1884356638313236
-100.28571428571429,1.2419826950545239
-95.14285714285714,1.27617626421072
-90.0,1.29
-84.85714285714286,1.27617626421072
-79.71428571428571,1.2419826950545239
-74.57142857142857,1.1884356638313236
-69.42857142857143,1.1171749141440073
-64.28571428571429,1.030411513786075
-59.142857142857146,0.9308574277717165
-54.0,0.8216389709477232
-48.857142857142854,0.7061969169205604
-43.714285714285715,0.5881764691194117
-38.57142857142857,0.47131062590408895
-33.42857142857143,0.35930068423265454
-28.285714285714285,0.2556977186917977
-23.142857142857142,0.16378884169465885
-18.0,0.08649189735938055
-17.642857142857142,0.08244112090489857
-17.285714285714285,0.07839034445041662
-16.928571428571427,0.07433956799593464
-16.571428571428573,0.0702887915414527
-16.21428571428571,0.06623801508697072
-15.857142857142858,0.062187238632488775
-15.5,0.05813646217800679
-15.142857142857144,0.054085685723524846
-14.785714285714286,0.05003490926904287
-14.42857142857143,0.045984132814560916
-14.071428571428571,0.041933356360078944
-13.714285714285715,0.03788257990559698
-13.0,0.029781026996633053
-12.000000000000002,0.023002915771054365
-11.0,0.01970482440546897
-10.0,0.015070956515062458
-9.0,0.013344339793295036
-8.0,0.011920942530428065
-7.0,0.010016041290376199
-6.000000000000001,0.008729366902590723
-5.0,0.0078015508520616434
-4.0,0.007060827170202013
-3.0000000000000004,0.0067901356974730005
-2.0,0.006742817142159204
-1.0,0.006838934848976767
0.0,0.006085331311819005
1.0,0.005236363848606721
2.0,0.005205313449636102
3.0000000000000004,0.005545620244977112
4.0,0.0059755151769144655
5.0,0.006410541928628314
6.000000000000001,0.006968797842630091
7.0,0.007786756755518129
8.0,0.009112338929962424
9.0,0.010639187350525013
10.0,0.01220244762882608
11.0,0.013835660576321837
12.000000000000002,0.015919296479031824
13.0,0.018017827238551918
14.0,0.02079426592367945
14.999999999999998,0.02540234377129478
16.0,0.030987883989791756
17.0,0.044817340898856285
18.0,0.08649189735938055
23.142857142857142,0.16378884169465885
28.285714285714285,0.2556977186917977
33.42857142857143,0.35930068423265454
38.57142857142857,0.47131062590408895
43.714285714285715,0.5881764691194117
48.857142857142854,0.7061969169205604
54.0,0.8216389709477232
59.142857142857146,0.9308574277717165
64.28571428571429,1.030411513786075
69.42857142857143,1.1171749141440073
74.57142857142857,1.1884356638313236
79.71428571428571,1.2419826950545239
84.85714285714286,1.27617626421072
90.0,1.29
95.14285714285714,1.27617626421072
100.28571428571429,1.2419826950545239
105.42857142857143,1.1884356638313236
110.57142857142857,1.1171749141440073
115.71428571428571,1.030411513786075
120.85714285714286,0.9308574277717165
126.0,0.8216389709477232
131.14285714285714,0.7061969169205604
136.28571428571428,0.5881764691194117
141.42857142857142,0.47131062590408895
146.57142857142858,0.35930068423265454
151.71428571428572,0.2556977186917977
156.85714285714286,0.16378884169465885
162.0,0.08649189735938055
163.28571428571428,0.06974984129107381
164.57142857142858,0.05411045492242839
165.85714285714286,0.03960487192419098
167.14285714285714,0.026261970921062923
168.42857142857142,0.01410831750201557
169.71428571428572,0.0031681108744262138
171.0,0.001
172.28571428571428,0.001
173.57142857142858,0.001
174.85714285714286,0.001
176.14285714285714,0.001
177.42857142857142,0.001
178.71428571428572,0.001
180.0,0.001
