alpha,cd
-180.0,0.001
-178.57142857142856,0.001
-177.14285714285714,0.001
-175.71428571428572,0.001
-174.28571428571428,0.001
-172.85714285714286,0.001
-171.42857142857142,0.001
-170.0,0.001
-168.57142857142858,0.001
-167.14285714285714,0.001
-165.7142857142857,0.015593509412051607
-164.28571428571428,0.03209301043182047
-162.85714285714283,0.049999698115552396
-161.42857142857144,0.06926990771342445
-160.0,0.08985665649505471
-155.0,0.17152607262000602
-150.0,0.2662409207237
-145.0,0.3711829336979739
-140.0,0.48323284820077755
-135.0,0.5990646541247593
-130.0,0.7152460557673717
-125.00000000000001,0.8283420967915575
-119.99999999999999,0.935018805435468
-115.0,1.0321437162755698
-110.0,1.1168802201710402
-105.0,1.1867728819190002
-100.0,1.2398211399177588
-95.0,1.2745391554176684
-90.0,1.29
-85.0,1.2745391554176684
-80.0,1.2398211399177588
-75.0,1.1867728819190002
-70.0,1.1168802201710402
-65.0,1.0321437162755698
-60.00000000000001,0.935018805435468
-55.0,0.8283420967915575
-50.0,0.7152460557673719
-45.0,0.5990646541247593
-40.0,0.48323284820077733
-35.0,0.3711829336979735
-30.000000000000004,0.2662409207237002
-24.999999999999996,0.17152607262000602
-20.0,0.08985665649505466
-19.928571428571427,0.08744509626223024
-19.857142857142858,0.08503353602940582
-19.785714285714285,0.0826219757965814
-19.714285714285715,0.08021041556375698
-19.642857142857146,0.07779885533093256
-19.571428571428573,0.07538729509810814
-19.500000000000004,0.07297573486528372
-19.428571428571427,0.07056417463245919
-19.357142857142858,0.06815261439963477
-19.285714285714285,0.06574105416681035
-19.214285714285715,0.06332949393398593
-19.142857142857142,0.06091793370116151
-19.0,0.05609481323551267
-18.0,0.03412667192498033
-17.0,0.027331530268682156
-16.0,0.02297966895135346
-14.999999999999998,0.019877123735493864
-14.0,0.01742302973989656
-13.0,0.015467900336909911
-12.000000000000002,0.013078028429087448
-11.0,0.01152047552352123
-10.0,0.01032822390367304
-9.0,0.009359059863552045
-8.0,0.00818715372885908
-7.0,0.0073452839966325865
-6.000000000000001,0.006870876306710824
-5.0,0.006586525972695177
-4.0,0.006362142178880642
-3.0000000000000004,0.006246015166235994
-2.0,0.006239707228185105
-1.0,0.006317147791469149
0.0,0.006369861389899413
1.0,0.00535266943007544
2.0,0.0048965671582124415
3.0000000000000004,0.004748615129615412
4.0,0.00498252896541099
5.0,0.005370599841052439
6.000000000000001,0.0060123236534166576
7.0,0.006966615533022024
8.0,0.008069413610380495
9.0,0.00916012272273627
10.0,0.010305307168775537
11.0,0.011543853047007816
12.000000000000002,0.013041961257551034
13.0,0.014517506084527898
14.0,0.01632231846612768
14.999999999999998,0.018828755328976442
16.0,0.021561695083564942
17.0,0.025072872535241496
18.0,0.03180127297723554
19.0,0.0464658787592105
20.0,0.08985665649505466
25.0,0.1715260726200061
29.999999999999996,0.26624092072370015
35.0,0.3711829336979735
40.0,0.48323284820077733
45.0,0.5990646541247593
49.99999999999999,0.7152460557673717
55.0,0.8283420967915575
59.99999999999999,0.9350188054354678
65.0,1.0321437162755698
70.0,1.1168802201710402
75.0,1.1867728819190002
80.0,1.2398211399177588
85.0,1.2745391554176684
90.0,1.29
95.0,1.2745391554176684
100.0,1.2398211399177588
105.0,1.1867728819190002
110.0,1.1168802201710402
115.0,1.0321437162755698
119.99999999999999,0.935018805435468
125.00000000000001,0.8283420967915575
130.0,0.7152460557673717
135.0,0.5990646541247593
140.0,0.48323284820077755
145.0,0.3711829336979739
149.99999999999997,0.2662409207237005
155.0,0.17152607262000602
160.0,0.08985665649505471
161.42857142857144,0.06926990771342445
162.85714285714286,0.049999698115552056
164.28571428571428,0.03209301043182047
165.7142857142857,0.015593509412051607
167.14285714285714,0.001
168.57142857142858,0.001
170.0,0.001
171.42857142857142,0.001
172.85714285714286,0.001
174.28571428571428,0.001
175.71428571428572,0.001
177.14285714285714,0.001
178.57142857142856,0.001
180.0,0.001
