alpha,cd
-180.0,0.001
-178.57142857142856,0.001
-177.14285714285714,0.001
-175.71428571428572,0.001
-174.28571428571428,0.001
-172.85714285714286,0.001
-171.42857142857142,0.0024051514065343386
-170.0,0.012754670836875173
-168.57142857142858,0.024627306488461675
-167.14285714285714,0.03799377055130883
-165.7142857142857,0.052821091481830645
-164.28571428571428,0.06907269581392073
-162.85714285714283,0.08670849890633206
-161.42857142857144,0.10568500440085507
-160.0,0.12595541214415135
-155.0,0.2063423334093556
-150.0,0.29950971388606246
-145.0,0.40265106362913716
-140.0,0.5126608234309891
-135.0,0.62622850999342
-130.0,0.7399390589293363
-125.00000000000001,0.8503763185827206
-119.99999999999999,0.9542265521233719
-115.0,1.048378805309965
-110.0,1.1300190927213603
-105.0,1.196715543231669
-100.0,1.246491920336644
-95.0,1.2778872862758546
-90.0,1.29
-85.0,1.2778872862758546
-80.0,1.246491920336644
-75.0,1.196715543231669
-70.0,1.1300190927213603
-65.0,1.048378805309965
-60.00000000000001,0.9542265521233719
-55.0,0.8503763185827206
-50.0,0.7399390589293365
-45.0,0.62622850999342
-40.0,0.5126608234309888
-35.0,0.4026510636291368
-30.000000000000004,0.2995097138860627
-24.999999999999996,0.2063423334093556
-20.0,0.1259554121441513
-19.857142857142858,0.12022814965048123
-19.714285714285715,0.1145008871568112
-19.57142857142857,0.10877362466314103
-19.428571428571427,0.10304636216947098
-19.285714285714285,0.09731909967580094
-19.142857142857142,0.09159183718213088
-19.0,0.08586457468846084
-18.857142857142858,0.08013731219479067
-18.714285714285715,0.07441004970112063
-18.571428571428573,0.06868278720745058
-18.42857142857143,0.06295552471378053
-18.285714285714285,0.05722826222011037
-18.0,0.04577373723277028
-17.0,0.03188785883069238
-16.0,0.026322003397988358
-14.999999999999998,0.022384237517933094
-14.0,0.019414879985937265
-13.0,0.016641868071326532
-12.000000000000002,0.013962911119747696
-11.0,0.012445641638081897
-10.0,0.01114945006563648
-9.0,0.010098855631526167
-8.0,0.008652887257561142
-7.0,0.0077895606768873145
-6.000000000000001,0.0071582430268539365
-5.0,0.0067015258658870095
-4.0,0.006500807887273308
-3.0000000000000004,0.006361442146137747
-2.0,0.006345893416832212
-1.0,0.006432500549760749
0.0,0.006504752335112856
1.0,0.005346333552079128
2.0,0.004885752567185691
3.0000000000000004,0.0048785079207628815
4.0,0.005133871397665728
5.0,0.00557480489011972
6.000000000000001,0.006174072494294142
7.0,0.007107062617995483
8.0,0.008301405708847649
9.0,0.009479025949806836
10.0,0.010685473052593243
11.0,0.011988395937549134
12.000000000000002,0.013546717443196686
13.0,0.015234279886261123
14.0,0.01710894633097648
14.999999999999998,0.019473948858654923
16.0,0.02319245103541622
17.0,0.027879934217215806
18.0,0.03743660335826453
19.0,0.061959008590526596
20.0,0.1259554121441513
25.0,0.20634233340935565
29.999999999999996,0.2995097138860626
35.0,0.4026510636291368
40.0,0.5126608234309888
45.0,0.62622850999342
49.99999999999999,0.7399390589293363
55.0,0.8503763185827206
59.99999999999999,0.9542265521233717
65.0,1.048378805309965
70.0,1.1300190927213603
75.0,1.196715543231669
80.0,1.246491920336644
85.0,1.2778872862758546
90.0,1.29
95.0,1.2778872862758546
100.0,1.246491920336644
105.0,1.196715543231669
110.0,1.1300190927213603
115.0,1.048378805309965
119.99999999999999,0.9542265521233719
125.00000000000001,0.8503763185827206
130.0,0.7399390589293363
135.0,0.62622850999342
140.0,0.5126608234309891
145.0,0.40265106362913716
149.99999999999997,0.29950971388606296
155.0,0.2063423334093556
160.0,0.12595541214415135
161.42857142857144,0.10568500440085507
162.85714285714286,0.08670849890633173
164.28571428571428,0.06907269581392073
165.7142857142857,0.052821091481830645
167.14285714285714,0.03799377055130883
168.57142857142858,0.024627306488461675
170.0,0.012754670836875173
171.42857142857142,0.0024051514065343386
172.85714285714286,0.001
174.28571428571428,0.001
175.71428571428572,0.001
177.14285714285714,0.001
178.57142857142856,0.001
180.0,0.001
