alpha,cm
-180.0,0.0
-178.57142857142856,0.05714285714285779
-177.14285714285714,0.11428571428571445
-175.71428571428572,0.1714285714285711
-174.28571428571428,0.2285714285714289
-172.85714285714286,0.28571428571428553
-171.42857142857142,0.34285714285714336
-170.0,0.4
-168.57142857142858,0.4292639196014932
-167.14285714285714,0.4585278392029869
-165.7142857142857,0.4877917588044806
-164.28571428571428,0.5170556784059738
-162.85714285714283,0.5463195980074674
-161.42857142857144,0.5755835176089601
-160.0,0.6048474372104538
-155.0,0.4990879538545936
-150.0,0.3933284704987334
-145.0,0.36267208348383595
-140.0,0.33201569646893847
-135.0,0.32628023759679675
-130.0,0.32054477872465503
-125.00000000000001,0.3241276640672559
-119.99999999999999,0.3277105494098568
-115.0,0.33285784799311713
-110.0,0.33800514657637754
-105.0,0.33982560177795007
-100.0,0.34164605697952266
-95.0,0.33702786758122827
-90.0,0.3324096781829339
-85.0,0.31663544391199316
-80.0,0.30086120964105245
-75.0,0.2803577724452958
-70.0,0.2598543352495392
-65.0,0.2376620886986928
-60.00000000000001,0.2154698421478464
-55.0,0.19419268575936005
-50.0,0.1729155293708737
-45.0,0.153627821966603
-40.0,0.13434011456233227
-35.0,0.11372602888907185
-30.000000000000004,0.09311194321581143
-24.999999999999996,0.04848215737397314
-20.0,0.0038523715321349284
-19.928571428571427,0.00043230486260205456
-19.857142857142858,-0.0029877618069306493
-19.785714285714285,-0.006407828476463524
-19.714285714285715,-0.009827895145996227
-19.642857142857146,-0.01324796181552893
-19.571428571428573,-0.016668028485061805
-19.500000000000004,-0.02008809515459451
-19.428571428571427,-0.02350816182412755
-19.357142857142858,-0.026928228493660257
-19.285714285714285,-0.03034829516319313
-19.214285714285715,-0.033768361832725836
-19.142857142857142,-0.03718842850225871
-19.0,-0.04402856184132429
-18.0,-0.04024657628345271
-17.0,-0.03105729673182791
-16.0,-0.026060446856265865
-14.999999999999998,-0.022594160169254075
-14.0,-0.019962641786028364
-13.0,-0.017858142517285704
-12.000000000000002,-0.015967407642533744
-11.0,-0.014011648238245186
-10.0,-0.012270745245970348
-9.0,-0.010952422829250158
-8.0,-0.013416964053366127
-7.0,-0.012374597136494562
-6.000000000000001,-0.010624143088839764
-5.0,-0.010147720504212504
-4.0,-0.009838733408494232
-3.0000000000000004,-0.009759295810779629
-2.0,-0.009804860106300448
-1.0,-0.009930937772577442
0.0,-0.010122400737249744
1.0,-0.010243331052061383
2.0,-0.010421670173857254
3.0000000000000004,-0.01019646788227393
4.0,-0.009807156098198828
5.0,-0.009154306852502627
6.000000000000001,-0.01135226888894652
7.0,-0.012691620712191359
8.0,-0.011597637742780066
9.0,-0.011099096771149673
10.0,-0.010636225552464688
11.0,-0.010041627124345557
12.000000000000002,-0.00923075865842874
13.0,-0.0081684688203324
14.0,-0.00645056344089589
14.999999999999998,-0.0038170590299423275
16.0,-0.0004831566751038162
17.0,0.006384626202306578
18.0,0.012543231540815361
19.0,0.011851727648945473
20.0,0.0
25.0,-0.06205269248375847
29.999999999999996,-0.1241053849675169
35.0,-0.14698734892759036
40.0,-0.1698693128876638
45.0,-0.186581539153522
49.99999999999999,-0.20329376541938016
55.0,-0.21981862337898306
59.99999999999999,-0.23634348133858588
65.0,-0.25341502440983565
70.0,-0.2704865674810854
75.0,-0.28711314716456543
80.0,-0.30373972684804545
85.0,-0.31807470251548964
90.0,-0.3324096781829339
95.0,-0.33702786758122827
100.0,-0.34164605697952266
105.0,-0.33982560177795007
110.0,-0.33800514657637754
115.0,-0.33285784799311713
119.99999999999999,-0.3277105494098568
125.00000000000001,-0.3241276640672559
130.0,-0.32054477872465503
135.0,-0.32628023759679675
140.0,-0.33201569646893847
145.0,-0.36267208348383595
149.99999999999997,-0.3933284704987332
155.0,-0.4990879538545935
160.0,-0.6048474372104535
161.42857142857144,-0.5898692318946743
162.85714285714286,-0.5748910265788953
164.28571428571428,-0.5599128212631164
165.7142857142857,-0.5449346159473374
167.14285714285714,-0.5299564106315582
168.57142857142858,-0.514978205315779
170.0,-0.5
171.42857142857142,-0.42857142857142916
172.85714285714286,-0.35714285714285693
174.28571428571428,-0.28571428571428614
175.71428571428572,-0.21428571428571386
177.14285714285714,-0.14285714285714302
178.57142857142856,-0.07142857142857223
180.0,0.0
