alpha,cm
-180.0,0.0
-178.71428571428572,0.0514285714285711
-177.42857142857142,0.10285714285714334
-176.14285714285714,0.15428571428571444
-174.85714285714286,0.20571428571428554
-173.57142857142858,0.2571428571428567
-172.28571428571428,0.3085714285714289
-171.0,0.36
-169.71428571428572,0.4039025443997137
-168.42857142857142,0.421463994198426
-167.14285714285714,0.43902544399713794
-165.85714285714286,0.4565868937958498
-164.57142857142858,0.47414834359456176
-163.28571428571428,0.49170979339327403
-162.0,0.509271243191986
-156.85714285714286,0.4813903003096168
-151.71428571428572,0.39106506701447297
-146.57142857142858,0.3450559528803356
-141.42857142857142,0.32120489832670135
-136.28571428571428,0.3130934021698942
-131.14285714285714,0.31103558231955886
-126.0,0.3150982449923879
-120.85714285714286,0.3209096169575497
-115.71428571428571,0.32737248360266447
-110.57142857142857,0.3339656491837698
-105.42857142857143,0.33718858253888623
-100.28571428571429,0.339990236865754
-95.14285714285714,0.3364346213926846
-90.0,0.33250504887256005
-84.85714285714286,0.3172053866162613
-79.71428571428571,0.30162285890798646
-74.57142857142857,0.281231618516118
-69.42857142857143,0.2606097594132722
-64.28571428571429,0.238142950622608
-59.142857142857146,0.2157856037680618
-54.0,0.19397556659410542
-48.857142857142854,0.17264171517882196
-43.714285714285715,0.15297451391889363
-38.57142857142857,0.13331778559352833
-33.42857142857143,0.11368828689802703
-28.285714285714285,0.0880879769598509
-23.142857142857142,0.050546044536325226
-18.0,-0.002178179784488931
-17.857142857142858,-0.00430546066193286
-17.714285714285715,-0.006432741539376792
-17.57142857142857,-0.00856002241682078
-17.428571428571427,-0.010687303294264705
-17.285714285714285,-0.012814584171708637
-17.142857142857142,-0.01494186504915257
-17.0,-0.017069145926596502
-16.857142857142858,-0.019196426804040434
-16.714285714285715,-0.02132370768148436
-16.571428571428573,-0.02345098855892829
-16.42857142857143,-0.025578269436372224
-16.28571428571429,-0.027705550313816156
-16.0,-0.03196011206870407
-14.999999999999998,-0.02698165177253586
-14.0,-0.023435521369385544
-13.0,-0.019811838486100342
-12.000000000000002,-0.0175751129080296
-11.0,-0.0157657043203426
-10.0,-0.013990334184982566
-9.0,-0.011759044859485965
-8.0,-0.010380804128404642
-7.0,-0.013519149776250973
-6.000000000000001,-0.013389542426201013
-5.0,-0.011019025295546258
-4.0,-0.010448622914361595
-3.0000000000000004,-0.010108925060640452
-2.0,-0.009991286229154281
-1.0,-0.010008072712477174
0.0,-0.010095080026925426
1.0,-0.009951970600015627
2.0,-0.009538769443699044
3.0000000000000004,-0.008302210024620267
4.0,-0.008152159748869113
5.0,-0.011206636164186365
6.000000000000001,-0.0141532915848026
7.0,-0.012190182144916685
8.0,-0.011105414788932849
9.0,-0.010385491345445825
10.0,-0.009682470658385631
11.0,-0.008824991949909692
12.000000000000002,-0.0077433454558442465
13.0,-0.006015450915455535
14.0,-0.003986541989141311
14.999999999999998,-0.0009342206285388377
16.0,0.00528471631701972
17.0,0.012974057766442412
18.0,0.009680506499688222
23.142857142857142,-0.06606522037072499
28.285714285714285,-0.11694770430170368
33.42857142857143,-0.14791218763873473
38.57142857142857,-0.1689176706787919
43.714285714285715,-0.18687122652067195
48.857142857142854,-0.20365096420940687
54.0,-0.22051603497969208
59.142857142857146,-0.23740548663042021
64.28571428571429,-0.25456904472251174
69.42857142857143,-0.27178742410287593
74.57142857142857,-0.2882962168375672
79.71428571428571,-0.30471631124154924
84.85714285714286,-0.31868284364529686
90.0,-0.33250504887256005
95.14285714285714,-0.3364346213926846
100.28571428571429,-0.339990236865754
105.42857142857143,-0.33718858253888623
110.57142857142857,-0.3339656491837698
115.71428571428571,-0.32737248360266447
120.85714285714286,-0.3209096169575497
126.0,-0.315098244992388
131.14285714285714,-0.31103558231955886
136.28571428571428,-0.31309340216989423
141.42857142857142,-0.32120489832670135
146.57142857142858,-0.3450559528803356
151.71428571428572,-0.39106506701447297
156.85714285714286,-0.4813903003096168
162.0,-0.5292712431919859
163.28571428571428,-0.5245669362504168
164.57142857142858,-0.5198626293088475
165.85714285714286,-0.5151583223672784
167.14285714285714,-0.5104540154257093
168.42857142857142,-0.5057497084841401
169.71428571428572,-0.5010454015425709
171.0,-0.45
172.28571428571428,-0.3857142857142861
173.57142857142858,-0.32142857142857084
174.85714285714286,-0.2571428571428569
176.14285714285714,-0.19285714285714306
177.42857142857142,-0.12857142857142917
178.71428571428572,-0.06428571428571384
180.0,0.0
