alpha,cm
-180.0,0.0
-178.92857142857144,0.042857142857142205
-177.85714285714286,0.08571428571428555
-176.78571428571428,0.1285714285714289
-175.71428571428572,0.1714285714285711
-174.64285714285714,0.21428571428571444
-173.57142857142858,0.2571428571428567
-172.5,0.3
-171.42857142857142,0.34285714285714336
-170.35714285714286,0.38571428571428557
-169.28571428571428,0.3921270565837093
-168.2142857142857,0.3803176414592732
-167.14285714285714,0.36850822633483743
-166.07142857142856,0.3566988112104013
-165.0,0.3448893960859656
-159.64285714285714,0.28794158010430415
-154.28571428571428,0.2603833990899008
-148.92857142857142,0.23848923494115298
-143.57142857142856,0.239251138255027
-138.21428571428572,0.24292189556672128
-132.85714285714286,0.2524103608740561
-127.50000000000001,0.26265274040763814
-122.14285714285714,0.2737567361997885
-116.78571428571428,0.2833059064409213
-111.42857142857143,0.2918185263147091
-106.07142857142857,0.2963021500668092
-100.71428571428571,0.2993206843201137
-95.35714285714285,0.2960440041411398
-90.0,0.291798829434123
-84.64285714285715,0.27914885582448234
-79.28571428571428,0.2657024276803868
-73.92857142857143,0.24707904506233552
-68.57142857142857,0.22749723690928472
-63.21428571428571,0.20527975853498553
-57.857142857142854,0.18261364219652682
-52.5,0.15927456891182884
-47.14285714285714,0.13636060110327936
-41.78571428571428,0.1138186005863599
-36.428571428571416,0.09194912860960515
-31.071428571428566,0.07041592090293279
-25.714285714285715,0.04451147363468715
-20.357142857142847,0.017514216476048103
-14.999999999999998,-0.03784530773685402
-14.999999999999998,-0.03784530773685402
-14.0,-0.05172726809450768
-13.0,-0.0423952677767949
-12.000000000000002,-0.03018653096263913
-11.0,-0.01777331508875412
-10.0,-0.008182607523260124
-9.0,0.0017287533430744484
-8.0,0.0108799943056677
-7.0,0.019570230489302946
-6.000000000000001,0.02674211384574229
-5.0,0.03221039343145358
-4.0,0.03614572153370357
-3.0000000000000004,0.02620357123718619
-2.0,0.01832042231723714
-1.0,0.012698151250063065
0.0,0.012339071878602986
1.0,0.013048333136470936
2.0,0.008458900069230621
3.0000000000000004,-0.003198836513982391
4.0,-0.01622493768041757
5.0,-0.021097014886506945
6.000000000000001,-0.013938565945218603
7.0,-0.005824824453577127
8.0,0.0027681702631701644
9.0,0.011268875336882974
10.0,0.01832194942130392
11.0,0.024221243389895095
12.000000000000002,0.030815416969727737
13.0,0.034518921611510635
14.0,0.04376609551924552
14.999999999999998,0.04532819105831028
20.357142857142854,-0.029378456036261505
25.714285714285715,-0.06432278030771058
31.071428571428566,-0.09689862346115194
36.42857142857143,-0.12000054214256269
41.785714285714285,-0.14229387315780037
47.14285714285714,-0.16297002884069203
52.50000000000001,-0.18302599923790677
57.857142857142854,-0.20237318645149058
63.21428571428572,-0.2206632497177356
68.57142857142857,-0.23824856368575462
73.92857142857143,-0.25389612021044916
79.28571428571428,-0.26883903766484385
84.64285714285715,-0.2805662922330374
90.0,-0.291798829434123
95.35714285714285,-0.29604400414113974
100.71428571428572,-0.29932068432011366
106.07142857142857,-0.29630215006680916
111.42857142857143,-0.2918185263147091
116.78571428571428,-0.2833059064409213
122.14285714285714,-0.2737567361997885
127.50000000000001,-0.26265274040763814
132.85714285714286,-0.2524103608740561
138.21428571428572,-0.24292189556672128
143.57142857142856,-0.239251138255027
148.92857142857142,-0.23848923494115298
154.28571428571428,-0.2603833990899008
159.64285714285714,-0.2879415801043042
165.0,-0.39488939608596557
166.07142857142856,-0.41741309692468687
167.14285714285714,-0.4399367977634088
168.2142857142857,-0.4624604986021301
169.28571428571428,-0.484984199440852
170.35714285714286,-0.48214285714285693
171.42857142857142,-0.42857142857142916
172.5,-0.375
173.57142857142858,-0.32142857142857084
174.64285714285714,-0.267857142857143
175.71428571428572,-0.21428571428571386
176.78571428571428,-0.1607142857142861
177.85714285714286,-0.10714285714285693
178.92857142857144,-0.053571428571427715
180.0,0.0
