alpha,cl
-180.0,0.0
-178.35714285714286,0.08640470779943674
-176.71428571428572,0.1728094155988748
-175.07142857142858,0.2592141233983115
-173.42857142857142,0.3456188311977496
-171.78571428571428,0.4320235389971863
-170.14285714285714,0.5184282467966245
-168.5,0.6048329545960611
-166.85714285714286,0.6912376623954979
-165.21428571428572,0.7776423701949359
-163.57142857142858,0.8640470779943726
-161.92857142857142,0.9504517857938107
-160.2857142857143,1.0368564935932474
-158.64285714285714,1.1232612013926855
-157.0,1.2096659091921222
-152.2142857142857,1.050771507963123
-147.42857142857144,0.9361219782858385
-142.64285714285714,0.8448071762010269
-137.85714285714286,0.7653749969962713
-133.07142857142858,0.6911763299607127
-128.28571428571428,0.6182963035139856
-123.5,0.5445330208141318
-118.71428571428574,0.46884641801064536
-113.92857142857143,0.3910347415845508
-109.14285714285715,0.31152762337304546
-104.35714285714286,0.23124150419357403
-99.57142857142857,0.15146967230082592
-94.78571428571428,0.07379243575256801
-90.0,5.220669304765166e-17
-85.21428571428572,-0.07379243575256801
-80.42857142857143,-0.15146967230082592
-75.64285714285714,-0.23124150419357403
-70.85714285714286,-0.31152762337304524
-66.07142857142857,-0.3910347415845508
-61.285714285714285,-0.4688464180106452
-56.5,-0.5445330208141318
-51.714285714285715,-0.6182963035139858
-46.92857142857143,-0.6911763299607127
-42.142857142857146,-0.7653749969962711
-37.357142857142854,-0.8448071762010272
-32.57142857142856,-0.9361219782858385
-27.785714285714278,-1.0507715079631232
-23.0,-1.2096659091921225
-22.92857142857143,-1.2380600185451007
-22.857142857142858,-1.2664541278980788
-22.78571428571429,-1.294848237251057
-22.71428571428571,-1.3232423466040364
-22.642857142857142,-1.3516364559570144
-22.57142857142857,-1.3800305653099927
-22.5,-1.408424674662971
-22.42857142857143,-1.436818784015949
-22.357142857142858,-1.465212893368927
-22.28571428571429,-1.4936070027219053
-22.21428571428571,-1.5220011120748846
-22.142857142857142,-1.550395221427863
-22.0,-1.6071834401338192
-21.0,-1.6408968077167907
-20.0,-1.6488277542897731
-19.0,-1.635756013373292
-18.0,-1.6121308440410815
-17.0,-1.5837946310316997
-16.0,-1.5402911739805323
-14.999999999999998,-1.490767268850139
-14.0,-1.4376278000876639
-13.0,-1.3881813799441285
-12.000000000000002,-1.326299246971676
-11.0,-1.2311894933421013
-10.0,-1.147148858784021
-9.0,-1.0559942458396845
-8.0,-0.9565749432708434
-7.0,-0.852533492897274
-6.000000000000001,-0.7448321853088861
-5.0,-0.6348965792187421
-4.0,-0.5224832256431078
-3.0000000000000004,-0.4076949726728601
-2.0,-0.2916994107679194
-1.0,-0.17451072402661072
0.0,-0.05647606048890911
1.0,0.06172089636747544
2.0,0.17991691241222496
3.0000000000000004,0.2980863939913755
4.0,0.41542720394205096
5.0,0.5323508486282098
6.000000000000001,0.6475452897628154
7.0,0.7616067670530302
8.0,0.8745023862947389
9.0,0.9847997430215434
10.0,1.0911182286676626
11.0,1.1923860159696928
12.000000000000002,1.2870658432081314
13.0,1.3725479173756308
14.0,1.4694016549395863
14.999999999999998,1.5448500384286457
16.0,1.613311510776566
17.0,1.6721384184410377
18.0,1.7273183739178049
19.0,1.7666318269345076
20.0,1.7837930496004883
21.0,1.7887590030490883
22.0,1.772805305058532
23.0,1.7280941559887466
27.785714285714285,1.501102154233033
32.57142857142858,1.337317111836912
37.35714285714286,1.2068673945728956
42.142857142857146,1.093392852851816
46.92857142857143,0.9873947570867324
51.71428571428572,0.8832804335914082
56.5,0.7779043154487597
61.28571428571429,0.6697805971580643
66.07142857142857,0.5586210594065012
70.85714285714286,0.44503946196149324
75.64285714285715,0.3303450059908198
80.42857142857143,0.21638524614403704
85.21428571428572,0.10541776536081117
90.0,7.45809900680738e-17
94.78571428571428,-0.07379243575256801
99.57142857142857,-0.15146967230082592
104.35714285714286,-0.23124150419357403
109.14285714285714,-0.31152762337304524
113.92857142857143,-0.3910347415845508
118.71428571428574,-0.46884641801064536
123.5,-0.5445330208141318
128.28571428571428,-0.6182963035139856
133.07142857142858,-0.6911763299607127
137.85714285714286,-0.7653749969962713
142.64285714285714,-0.8448071762010269
147.42857142857144,-0.9361219782858385
152.21428571428572,-1.0507715079631237
157.0,-1.2096659091921227
158.64285714285714,-1.1232612013926855
160.2857142857143,-1.0368564935932474
161.92857142857142,-0.9504517857938107
163.57142857142858,-0.8640470779943726
165.21428571428572,-0.7776423701949359
166.85714285714286,-0.6912376623954979
168.5,-0.6048329545960611
170.14285714285714,-0.5184282467966245
171.78571428571428,-0.4320235389971863
173.42857142857142,-0.3456188311977496
175.07142857142858,-0.2592141233983115
176.71428571428572,-0.1728094155988748
178.35714285714286,-0.08640470779943674
180.0,0.0
