alpha,cm
-180.0,0.0
-178.78571428571428,0.0485714285714289
-177.57142857142858,0.09714285714285666
-176.35714285714286,0.14571428571428555
-175.14285714285714,0.19428571428571445
-173.92857142857142,0.24285714285714335
-172.7142857142857,0.29142857142857226
-171.5,0.34
-170.28571428571428,0.3885714285714289
-169.07142857142858,0.4183267071406883
-167.85714285714286,0.44229240109389656
-166.6428571428571,0.46625809504710536
-165.42857142857142,0.49022378900031305
-164.2142857142857,0.5141894829535213
-163.0,0.538155176906729
-157.78571428571428,0.5643816311524321
-152.57142857142856,0.48671220431824164
-147.35714285714283,0.43928560386303084
-142.14285714285714,0.4212844561008809
-136.92857142857142,0.41444678503265364
-131.71428571428572,0.41539758607646543
-126.5,0.4204641707764867
-121.28571428571428,0.42754664951220234
-116.07142857142858,0.43426999304665453
-110.85714285714286,0.4408758014243297
-105.64285714285714,0.4435398978909082
-100.42857142857143,0.44542857562087756
-95.21428571428572,0.44058336036685186
-90.0,0.4351351099202296
-84.78571428571428,0.4191033926079726
-79.57142857142857,0.40261113975772883
-74.35714285714285,0.3809762400666316
-69.14285714285714,0.3589047688332212
-63.92857142857142,0.33461405892638485
-58.71428571428571,0.31033647111361673
-53.5,0.28609897858827915
-48.285714285714285,0.2623729509391127
-43.07142857142856,0.23969116407879568
-37.857142857142854,0.21683090803681895
-32.64285714285714,0.1937148461677965
-27.42857142857142,0.16192919073161366
-22.214285714285705,0.1212331196847383
-17.0,-0.03343626040543121
-16.92857142857143,-0.03670739104604731
-16.85714285714286,-0.03997852168666341
-16.78571428571429,-0.043249652327279675
-16.714285714285715,-0.04652078296789594
-16.642857142857142,-0.049791913608512206
-16.571428571428573,-0.053063044249128305
-16.5,-0.05633417488974457
-16.42857142857143,-0.05960530553036067
-16.357142857142858,-0.06287643617097691
-16.28571428571429,-0.066147566811593
-16.21428571428571,-0.06941869745220944
-16.142857142857142,-0.07268982809282554
-16.0,-0.0792320893740579
-14.999999999999998,-0.09048471486211147
-14.0,-0.09407414355441185
-13.0,-0.0997069448169735
-12.000000000000002,-0.10334405499257747
-11.0,-0.10687096612271281
-10.0,-0.11018285685043629
-9.0,-0.11015604254353292
-8.0,-0.10984464190217577
-7.0,-0.10806380955234884
-6.000000000000001,-0.10653374367412854
-5.0,-0.1048226256026096
-4.0,-0.10287102468003216
-3.0000000000000004,-0.10076893435032112
-2.0,-0.09855565391518388
-1.0,-0.09632534547012389
0.0,-0.09394293284296219
1.0,-0.09012492690785566
2.0,-0.09734980710928548
3.0000000000000004,-0.10585987187881357
4.0,-0.1002483156894285
5.0,-0.09497855808701545
6.000000000000001,-0.08959690664008006
7.0,-0.08408506717232639
8.0,-0.07826068291746409
9.0,-0.07128991047186857
10.0,-0.06451247131809854
11.0,-0.05767353942812455
12.000000000000002,-0.05156196762695301
13.0,-0.04584336456575706
14.0,-0.04018255684214556
14.999999999999998,-0.03519667770481771
16.0,-0.03216416863753257
17.0,-0.031150620373434194
22.214285714285715,-0.12751557241847677
27.428571428571434,-0.18269849273333721
32.64285714285715,-0.22292144728008675
37.85714285714286,-0.24858875945786357
43.07142857142857,-0.2712856706245504
48.28571428571429,-0.2919102089928024
53.50000000000001,-0.31196630222203
58.71428571428572,-0.33174397334234773
63.92857142857144,-0.35108934561610833
69.14285714285714,-0.3702932382673593
74.35714285714286,-0.3881982153540881
79.57142857142858,-0.4058476680674682
84.78571428571429,-0.42062020607043454
90.0,-0.4351351099202296
95.21428571428572,-0.44058336036685186
100.42857142857142,-0.4454285756208775
105.64285714285714,-0.4435398978909082
110.85714285714286,-0.4408758014243297
116.07142857142856,-0.4342699930466546
121.28571428571428,-0.42754664951220234
126.5,-0.4204641707764867
131.71428571428572,-0.41539758607646543
136.92857142857142,-0.41444678503265364
142.1428571428571,-0.42128445610088083
147.35714285714283,-0.43928560386303084
152.57142857142856,-0.48671220431824164
157.78571428571428,-0.564381631152432
163.0,-0.5681551769067289
164.2142857142857,-0.5563323400963782
165.42857142857142,-0.5445095032860272
166.6428571428571,-0.5326866664756764
167.85714285714286,-0.5208638296653252
169.07142857142858,-0.5090409928549742
170.28571428571428,-0.4857142857142861
171.5,-0.425
172.7142857142857,-0.3642857142857153
173.92857142857142,-0.30357142857142916
175.14285714285714,-0.24285714285714305
176.35714285714286,-0.18214285714285694
177.57142857142858,-0.12142857142857078
178.78571428571428,-0.06071428571428611
180.0,0.0
