alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.4169626748753176
-168.0,0.4678506995012701
-166.5,0.5187387241272227
-165.00000000000003,0.5696267487531743
-163.5,0.6205147733791279
-162.0,0.6714027980050804
-160.50000000000003,0.7222908226310321
-159.0,0.7188444684861409
-154.07142857142858,0.6182571111722514
-149.14285714285714,0.5283520364845032
-144.21428571428572,0.48918780427092967
-139.2857142857143,0.45430285409586196
-134.35714285714286,0.44466566794797907
-129.42857142857144,0.4362920809487137
-124.49999999999999,0.4375534374576567
-119.57142857142857,0.4389923490515034
-114.64285714285715,0.44229558903683985
-109.71428571428572,0.4454064840471061
-104.78571428571429,0.4453917732124813
-99.85714285714286,0.44518576407697685
-94.92857142857143,0.438571261862003
-90.0,0.43195675964702923
-85.07142857142857,0.41393488361486036
-80.14285714285715,0.3959130075826915
-75.21428571428571,0.3734785568626564
-70.28571428571429,0.35091238749522247
-65.35714285714286,0.32699505902819936
-60.42857142857143,0.3029945823088938
-55.5,0.279886451750806
-50.57142857142858,0.2568633065414057
-45.642857142857146,0.23502009705200697
-40.71428571428572,0.21333163323080523
-35.78571428571429,0.1880553366275796
-30.857142857142858,0.16217093277316347
-25.928571428571438,0.09347536912556005
-21.0,0.01576692973202215
-20.92857142857143,0.014640720465449175
-20.857142857142858,0.013514511198876145
-20.78571428571429,0.012388301932303142
-20.71428571428571,0.011262092665730056
-20.642857142857142,0.01013588339915708
-20.571428571428573,0.009009674132584106
-20.5,0.007883464866011075
-20.42857142857143,0.0067572555994381
-20.357142857142858,0.0056310463328650695
-20.28571428571429,0.004504837066292067
-20.21428571428571,0.0033786277997189806
-20.142857142857142,0.0022524185331460056
-20.0,-0.04997992442999733
-19.0,-0.07109752688239108
-18.0,-0.10909748424389273
-17.0,-0.1116387853485758
-16.0,-0.11397827022214384
-14.999999999999998,-0.11461877735454158
-14.0,-0.11564513324204284
-13.0,-0.1148738879369181
-12.000000000000002,-0.11366917803703284
-11.0,-0.11179799900903063
-10.0,-0.10999213969773991
-9.0,-0.10813039620731543
-8.0,-0.10641489083666071
-7.0,-0.10481327363475028
-6.000000000000001,-0.10301491365983251
-5.0,-0.10145892171745154
-4.0,-0.10009181906579026
-3.0000000000000004,-0.09887795153879965
-2.0,-0.0978340878521903
-1.0,-0.09694966317136483
0.0,-0.09613843463292591
2.0,-0.0943131131836194
3.0000000000000004,-0.09291818385139157
4.0,-0.09054620748589733
5.0,-0.09856920399196632
6.000000000000001,-0.10186478682953039
7.0,-0.09371582335767481
8.0,-0.08586170503564838
9.0,-0.0803901032919858
10.0,-0.07564734273628868
11.0,-0.07029553355650171
12.000000000000002,-0.06325078232682718
13.0,-0.05639702067507059
14.0,-0.050436470917302904
14.999999999999998,-0.04519900223702409
16.0,-0.040678733656050126
17.0,-0.03728477302617864
18.0,-0.03458576931152239
19.0,-0.03334044143989536
20.0,-0.03317715833243397
21.0,-0.034427969860433096
25.92857142857143,-0.11363583523141046
30.857142857142858,-0.184441273610303
35.78571428571429,-0.2153351837767928
40.71428571428571,-0.2447049907080139
45.642857142857146,-0.2650825885511503
50.57142857142858,-0.2852879460802325
55.49999999999999,-0.3041799712146521
60.42857142857143,-0.32309374565157256
65.35714285714285,-0.3422358877647502
70.28571428571428,-0.3613554970499339
75.21428571428571,-0.3801089478802145
80.14285714285715,-0.3987993624144376
85.07142857142857,-0.4153780610307334
90.0,-0.43195675964702923
94.92857142857143,-0.438571261862003
99.85714285714285,-0.44518576407697674
104.78571428571429,-0.44539177321248125
109.71428571428572,-0.4454064840471061
114.64285714285715,-0.44229558903683985
119.57142857142857,-0.4389923490515034
124.49999999999999,-0.4375534374576567
129.42857142857144,-0.4362920809487137
134.35714285714286,-0.44466566794797907
139.2857142857143,-0.45430285409586196
144.21428571428572,-0.48918780427092967
149.14285714285714,-0.5283520364845032
154.07142857142856,-0.6182571111722509
159.0,-0.7188444684861411
160.50000000000003,-0.7272908226310325
162.0,-0.6914027980050805
163.5,-0.655514773379128
165.00000000000003,-0.6196267487531747
166.5,-0.5837387241272227
168.0,-0.5478506995012702
169.5,-0.5119626748753175
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
