alpha,cm
-180.0,0.0
-178.57142857142856,0.05714285714285779
-177.14285714285714,0.11428571428571445
-175.71428571428572,0.1714285714285711
-174.28571428571428,0.2285714285714289
-172.85714285714286,0.28571428571428553
-171.42857142857142,0.34285714285714336
-170.0,0.4
-168.57142857142858,0.44824988535287696
-167.14285714285714,0.4964997707057549
-165.7142857142857,0.5447496560586328
-164.28571428571428,0.5929995414115097
-162.85714285714283,0.6412494267643877
-161.42857142857144,0.6894993121172637
-160.0,0.7377491974701416
-155.0,0.6178004125971395
-150.0,0.4978516277241375
-145.0,0.4612071999485492
-140.0,0.42456277217296096
-135.0,0.4151334377197864
-130.0,0.4057041032666118
-125.00000000000001,0.4064757378759055
-119.99999999999999,0.40724737248519927
-115.0,0.4100784655215014
-110.0,0.41290955855780354
-105.0,0.4128522773220334
-100.0,0.41279499608626324
-95.0,0.40679730444758533
-90.0,0.40079961280890736
-85.0,0.3851607858710281
-80.0,0.3695219589331489
-75.0,0.34960834479187547
-70.0,0.32969473065060206
-65.0,0.3083658185256669
-60.00000000000001,0.2870369064007318
-55.0,0.2665530964229298
-50.0,0.24606928644512777
-45.0,0.22687250453545055
-40.0,0.2076757226257733
-35.0,0.18496025000613997
-30.000000000000004,0.16224477738650664
-24.999999999999996,0.10778209278145452
-20.0,0.053319408176402516
-19.928571428571427,0.04537448804799257
-19.857142857142858,0.03742956791958302
-19.785714285714285,0.029484647791173078
-19.714285714285715,0.021539727662763526
-19.642857142857146,0.013594807534353978
-19.571428571428573,0.005649887405944035
-19.500000000000004,-0.0022950327224655134
-19.428571428571427,-0.010239952850875852
-19.357142857142858,-0.018184872979285407
-19.285714285714285,-0.02612979310769535
-19.214285714285715,-0.03407471323610489
-19.142857142857142,-0.042019633364514836
-19.0,-0.057909473621334334
-18.0,-0.09574960408526731
-17.0,-0.10665550884275769
-16.0,-0.10985856980700659
-14.999999999999998,-0.11120074881276192
-14.0,-0.1147310456271513
-13.0,-0.11471978740711998
-12.000000000000002,-0.1141925009166676
-11.0,-0.11292322682147113
-10.0,-0.11110795382385867
-9.0,-0.10920592261338416
-8.0,-0.10733035714218424
-7.0,-0.10549255041535935
-6.000000000000001,-0.10353904511340323
-5.0,-0.10194362658711549
-4.0,-0.10034553035593412
-3.0000000000000004,-0.09891348121609414
-2.0,-0.09763330874160486
-1.0,-0.09647875013047294
0.0,-0.09551268844589507
1.0,-0.09458923857944442
2.0,-0.09316375450626786
3.0000000000000004,-0.09118620245637188
4.0,-0.09686367380626583
5.0,-0.10484381557967573
6.000000000000001,-0.09934277225542809
7.0,-0.0919422774282876
8.0,-0.08404956764276336
9.0,-0.07818920534995223
10.0,-0.0731397739446236
11.0,-0.06771394216991876
12.000000000000002,-0.06145208791203454
13.0,-0.05403650509165058
14.0,-0.04773681065206646
14.999999999999998,-0.04249756772437901
16.0,-0.038249544113203866
17.0,-0.03522933517843966
18.0,-0.03330385357964373
19.0,-0.03267075813677337
20.0,0.0
25.0,-0.09255765649899411
29.999999999999996,-0.18511531299798817
35.0,-0.2117122528565168
40.0,-0.2383091927150454
45.0,-0.2558237094267742
49.99999999999999,-0.273338226138503
55.0,-0.28971953905270303
59.99999999999999,-0.30610085196690306
65.0,-0.32279872205148397
70.0,-0.33949659213606487
75.0,-0.3558436897282154
80.0,-0.3721907873203659
85.0,-0.38649520006463667
90.0,-0.40079961280890736
95.0,-0.40679730444758533
100.0,-0.41279499608626324
105.0,-0.4128522773220334
110.0,-0.41290955855780354
115.0,-0.4100784655215014
119.99999999999999,-0.40724737248519927
125.00000000000001,-0.4064757378759055
130.0,-0.4057041032666118
135.0,-0.4151334377197864
140.0,-0.42456277217296096
145.0,-0.4612071999485492
149.99999999999997,-0.49785162772413727
155.0,-0.6178004125971395
160.0,-0.7377491974701413
161.42857142857144,-0.7037850264029779
162.85714285714286,-0.6698208553358151
164.28571428571428,-0.6358566842686524
165.7142857142857,-0.6018925132014896
167.14285714285714,-0.5679283421343262
168.57142857142858,-0.5339641710671628
170.0,-0.5
171.42857142857142,-0.42857142857142916
172.85714285714286,-0.35714285714285693
174.28571428571428,-0.28571428571428614
175.71428571428572,-0.21428571428571386
177.14285714285714,-0.14285714285714302
178.57142857142856,-0.07142857142857223
180.0,0.0
