alpha,cm
-180.0,0.0
-178.57142857142856,0.05714285714285779
-177.14285714285714,0.11428571428571445
-175.71428571428572,0.1714285714285711
-174.28571428571428,0.2285714285714289
-172.85714285714286,0.28571428571428553
-171.42857142857142,0.34285714285714336
-170.0,0.4
-168.57142857142858,0.44602690518699245
-167.14285714285714,0.49205381037398577
-165.7142857142857,0.5380807155609791
-164.28571428571428,0.5841076207479715
-162.85714285714283,0.6301345259349649
-161.42857142857144,0.6761614311219564
-160.0,0.7221883363089497
-155.0,0.6132802827661963
-150.0,0.5043722292234427
-145.0,0.4733662711731542
-140.0,0.44236031312286567
-135.0,0.43655895259929145
-130.0,0.4307575920757173
-125.00000000000001,0.43391712912261404
-119.99999999999999,0.4370766661695108
-115.0,0.44124223253031397
-110.0,0.44540779889111715
-105.0,0.4456850682496882
-100.0,0.4459623376082592
-95.0,0.4393694229394158
-90.0,0.43277650827057235
-85.0,0.41538134118522696
-80.0,0.3979861740998816
-75.0,0.3756697784817028
-70.0,0.3533533828635241
-65.0,0.32915169487267
-60.00000000000001,0.30495000688181595
-55.0,0.2813610366594848
-50.0,0.2577720664371537
-45.0,0.23553278999731272
-40.0,0.21329351355747173
-35.0,0.18810203584157814
-30.000000000000004,0.16291055812568456
-24.999999999999996,0.10836574451745477
-20.0,0.05382093090922506
-19.857142857142858,0.045377720038114404
-19.714285714285715,0.03693450916700375
-19.57142857142857,0.028491298295892885
-19.428571428571427,0.02004808742478223
-19.285714285714285,0.011604876553671574
-19.142857142857142,0.0031616656825609185
-19.0,-0.005281545188549737
-18.857142857142858,-0.013724756059660392
-18.714285714285715,-0.02216796693077104
-18.571428571428573,-0.030611177801881703
-18.42857142857143,-0.03905438867299235
-18.285714285714285,-0.04749759954410322
-18.0,-0.06438402128632453
-17.0,-0.09700831965156331
-16.0,-0.10528120084494534
-14.999999999999998,-0.10831519747656596
-14.0,-0.11118512813176622
-13.0,-0.11303199904232715
-12.000000000000002,-0.1138277869733878
-11.0,-0.11337308724639607
-10.0,-0.1117846637582902
-9.0,-0.11011570947032305
-8.0,-0.1082619209969209
-7.0,-0.1062767994824884
-6.000000000000001,-0.10429499677742755
-5.0,-0.10249323549187106
-4.0,-0.10074183709687885
-3.0000000000000004,-0.09907656394507036
-2.0,-0.0975403366307654
-1.0,-0.09621664392478366
0.0,-0.09501901496854868
1.0,-0.09375844575626464
2.0,-0.09186376638953274
3.0000000000000004,-0.08931755024888588
4.0,-0.1018815590007383
5.0,-0.10290474078517617
6.000000000000001,-0.09700233987335628
7.0,-0.09044431874196952
8.0,-0.08270489604578328
9.0,-0.07649558036907167
10.0,-0.07098451795196084
11.0,-0.06542731832227468
12.000000000000002,-0.0594489688840161
13.0,-0.052304841739868865
14.0,-0.04567078084568714
14.999999999999998,-0.04043482297676808
16.0,-0.03651897580655306
17.0,-0.033767637772423045
18.0,-0.032521397962909745
19.0,-0.03254286932338352
20.0,0.0
25.0,-0.09277823328585577
29.999999999999996,-0.18555646657171146
35.0,-0.21509864123775388
40.0,-0.24464081590379622
45.0,-0.2654751844958865
49.99999999999999,-0.2863095530879767
55.0,-0.3057758622487316
59.99999999999999,-0.3252421714094864
65.0,-0.3445860739450386
70.0,-0.3639299764805907
75.0,-0.3824152786979559
80.0,-0.400900580915321
85.0,-0.41683854459294667
90.0,-0.43277650827057235
95.0,-0.4393694229394158
100.0,-0.4459623376082592
105.0,-0.4456850682496882
110.0,-0.44540779889111715
115.0,-0.44124223253031397
119.99999999999999,-0.4370766661695108
125.00000000000001,-0.43391712912261404
130.0,-0.4307575920757173
135.0,-0.43655895259929145
140.0,-0.44236031312286567
145.0,-0.4733662711731542
149.99999999999997,-0.5043722292234425
155.0,-0.6132802827661961
160.0,-0.7221883363089495
161.42857142857144,-0.6904471454076706
162.85714285714286,-0.6587059545063925
164.28571428571428,-0.6269647636051142
165.7142857142857,-0.595223572703836
167.14285714285714,-0.5634823818025572
168.57142857142858,-0.5317411909012782
170.0,-0.5
171.42857142857142,-0.42857142857142916
172.85714285714286,-0.35714285714285693
174.28571428571428,-0.28571428571428614
175.71428571428572,-0.21428571428571386
177.14285714285714,-0.14285714285714302
178.57142857142856,-0.07142857142857223
180.0,0.0
