alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.41658159676527645
-168.0,0.46632638706110574
-166.5,0.516071177356935
-165.00000000000003,0.5658159676527633
-163.5,0.6155607579485936
-162.0,0.6653055482444228
-160.50000000000003,0.7150503385402511
-159.0,0.7116638412815689
-154.07142857142858,0.6132496635920542
-149.14285714285714,0.5253239423780122
-144.21428571428572,0.487218389422468
-139.2857142857143,0.4533082035491926
-134.35714285714286,0.44415068346130365
-129.42857142857144,0.4362236943437415
-124.49999999999999,0.4376795038749206
-119.57142857142857,0.4392988677652117
-114.64285714285715,0.4426355524261783
-109.71428571428572,0.4457748240574169
-104.78571428571429,0.44570613395557535
-99.85714285714286,0.44544518497376856
-94.92857142857143,0.43874356351312643
-90.0,0.4320419420524843
-85.07142857142857,0.41406884176844116
-80.14285714285715,0.3960957414843981
-75.21428571428571,0.37366985410680853
-70.28571428571429,0.35111104771150126
-65.35714285714286,0.327144024468158
-60.42857142857143,0.303090341726474
-55.5,0.2798715199716026
-50.57142857142858,0.2567322087869039
-45.642857142857146,0.23474247487397024
-40.71428571428572,0.21290350519339923
-35.78571428571429,0.18754757849034584
-30.857142857142858,0.1615955573767022
-25.928571428571438,0.09312728199453268
-21.0,0.01570821624004165
-20.92857142857143,0.014586200794324405
-20.857142857142858,0.013464185348607133
-20.78571428571429,0.012342169902889888
-20.71428571428571,0.01122015445717256
-20.642857142857142,0.010098139011455343
-20.571428571428573,0.008976123565738098
-20.5,0.007854108120020825
-20.42857142857143,0.006732092674303608
-20.357142857142858,0.005610077228586308
-20.28571428571429,0.0044880617828690905
-20.21428571428571,0.0033660463371517346
-20.142857142857142,0.0022440308914345175
-20.0,-0.04692343732572994
-19.0,-0.06461394500801752
-18.0,-0.11018632375434986
-17.0,-0.11063147954266928
-16.0,-0.11346510139772635
-14.999999999999998,-0.11362914430274086
-14.0,-0.11629660673390932
-13.0,-0.11507310834909423
-12.000000000000002,-0.11385361690436947
-11.0,-0.11210355464911465
-10.0,-0.11022340784359322
-9.0,-0.10836230408531317
-8.0,-0.10659029112142042
-7.0,-0.1049426273179477
-6.000000000000001,-0.10318988024780572
-5.0,-0.10158245000786968
-4.0,-0.1001540366099947
-3.0000000000000004,-0.09892292335153474
-2.0,-0.09769604124937693
-1.0,-0.09677016820614809
0.0,-0.09593577603250317
1.0,-0.09523053640566939
2.0,-0.09403195986596441
3.0000000000000004,-0.09256123678069696
4.0,-0.09131952878269477
5.0,-0.10030654359915611
6.000000000000001,-0.10106079489764853
7.0,-0.0932179242878369
8.0,-0.08547019907567639
9.0,-0.07984344706761082
10.0,-0.07491537987656992
11.0,-0.0695396225509261
12.000000000000002,-0.06261464118871733
13.0,-0.05552403746589186
14.0,-0.0497476747047426
14.999999999999998,-0.04443077265189203
16.0,-0.04005855056423372
17.0,-0.03662622706962697
18.0,-0.034229794536661154
19.0,-0.03306572791509839
20.0,-0.03316660433923109
21.0,-0.034822612414467796
25.92857142857143,-0.11332108198362212
30.857142857142858,-0.18355379791614074
35.78571428571429,-0.21452418407464013
40.71428571428571,-0.24398887863118032
45.642857142857146,-0.2645699927361617
50.57142857142858,-0.2849742741810948
55.49999999999999,-0.3040302065931597
60.42857142857143,-0.3231008855100469
65.35714285714285,-0.34232640272756665
70.28571428571428,-0.36152486787910043
75.21428571428571,-0.3802837369583599
80.14285714285715,-0.3989780574355672
85.07142857142857,-0.4155099997440257
90.0,-0.4320419420524843
94.92857142857143,-0.43874356351312643
99.85714285714285,-0.44544518497376856
104.78571428571429,-0.44570613395557535
109.71428571428572,-0.44577482405741686
114.64285714285715,-0.4426355524261783
119.57142857142857,-0.4392988677652117
124.49999999999999,-0.4376795038749206
129.42857142857144,-0.4362236943437415
134.35714285714286,-0.44415068346130365
139.2857142857143,-0.4533082035491926
144.21428571428572,-0.487218389422468
149.14285714285714,-0.5253239423780122
154.07142857142856,-0.6132496635920537
159.0,-0.7116638412815689
160.50000000000003,-0.7200503385402515
162.0,-0.6853055482444228
163.5,-0.6505607579485935
165.00000000000003,-0.6158159676527636
166.5,-0.581071177356935
168.0,-0.5463263870611057
169.5,-0.5115815967652764
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
