alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.4172885015539646
-168.0,0.4691540062158583
-166.5,0.521019510877752
-165.00000000000003,0.5728850155396447
-163.5,0.6247505202015393
-162.0,0.676616024863433
-160.50000000000003,0.7284815295253257
-159.0,0.724985391810834
-154.07142857142858,0.6225468125591519
-149.14285714285714,0.5309554190804814
-144.21428571428572,0.4908881580236185
-139.2857142857143,0.4551716812289577
-134.35714285714286,0.4451248315812897
-129.42857142857144,0.43636978690870587
-124.49999999999999,0.43746475517113936
-119.57142857142857,0.4387492376239292
-114.64285714285715,0.44202361907546034
-109.71428571428572,0.4451099940858323
-104.78571428571429,0.4451412644273665
-99.85714285714286,0.44498206348453334
-94.92857142857143,0.43844207451539213
-90.0,0.431902085546251
-85.07142857142857,0.41384069137815716
-80.14285714285715,0.39577929721006333
-75.21428571428571,0.3733393646160867
-70.28571428571429,0.3507687293825316
-65.35714285714286,0.32689536594135465
-60.42857142857143,0.3029418346104779
-55.5,0.2799296119064453
-50.57142857142858,0.25700703764306443
-45.642857142857146,0.2352906319062049
-40.71428571428572,0.21373241220561043
-35.78571428571429,0.18852724292272757
-30.857142857142858,0.16270394659199922
-25.928571428571438,0.09379767070258545
-21.0,0.015821293853448104
-20.92857142857143,0.014691201435344692
-20.857142857142858,0.013561109017241252
-20.78571428571429,0.01243101659913784
-20.71428571428571,0.011300924181034316
-20.642857142857142,0.010170831762930904
-20.571428571428573,0.00904073934482752
-20.5,0.007910646926724052
-20.42857142857143,0.00678055450862064
-20.357142857142858,0.005650462090517172
-20.28571428571429,0.004520369672413788
-20.21428571428571,0.0033902772543102644
-20.142857142857142,0.002260184836206852
-20.0,-0.052934992206079286
-19.0,-0.10980611044992254
-18.0,-0.11085379917928825
-17.0,-0.11247505469246112
-16.0,-0.11398532722549995
-14.999999999999998,-0.11550556166928325
-14.0,-0.1154509093887388
-13.0,-0.11487836914459171
-12.000000000000002,-0.1133498587470116
-11.0,-0.11140964829174468
-10.0,-0.10961442172778188
-9.0,-0.10774513175862767
-7.0,-0.10456232388251734
-6.000000000000001,-0.1029346050528277
-5.0,-0.10137106397550205
-4.0,-0.10005470391621843
-3.0000000000000004,-0.09889145914195854
-2.0,-0.09784249546149439
-1.0,-0.09702342506028624
0.0,-0.09627577239891237
1.0,-0.09566669215425705
2.0,-0.09460410756104864
3.0000000000000004,-0.09335504013688968
4.0,-0.09159141854274071
5.0,-0.0968863349647606
6.000000000000001,-0.10232835132103811
7.0,-0.09405976974868309
8.0,-0.08659960631338229
9.0,-0.08116844898467272
10.0,-0.07618289628990764
11.0,-0.07069278342763212
12.000000000000002,-0.06370356488548266
13.0,-0.05709715553572052
14.0,-0.051291579280067195
14.999999999999998,-0.04610546455101139
16.0,-0.04142560300215314
17.0,-0.03781728442231024
18.0,-0.03511057399366947
19.0,-0.033554885396862924
20.0,-0.03319576353126645
21.0,-0.03416661807191372
25.92857142857143,-0.11396695080869916
30.857142857142858,-0.18524950434747445
35.78571428571429,-0.2160726066957019
40.71428571428571,-0.2453562605847594
45.642857142857146,-0.2655571685647148
50.57142857142858,-0.28558985680462945
55.49999999999999,-0.3043398695267338
60.42857142857143,-0.3231176282865047
65.35714285714285,-0.3421867204417729
70.28571428571428,-0.36123713344845426
75.21428571428571,-0.37998401029059886
80.14285714285715,-0.39866913634316087
85.07142857142857,-0.4152856109447059
90.0,-0.431902085546251
94.92857142857143,-0.4384420745153922
99.85714285714285,-0.44498206348453345
104.78571428571429,-0.44514126442736657
109.71428571428572,-0.4451099940858323
114.64285714285715,-0.44202361907546034
119.57142857142857,-0.4387492376239292
124.49999999999999,-0.43746475517113936
129.42857142857144,-0.43636978690870587
134.35714285714286,-0.4451248315812897
139.2857142857143,-0.4551716812289577
144.21428571428572,-0.4908881580236185
149.14285714285714,-0.5309554190804814
154.07142857142856,-0.6225468125591515
159.0,-0.7249853918108342
160.50000000000003,-0.7334815295253262
162.0,-0.6966160248634332
163.5,-0.6597505202015395
165.00000000000003,-0.622885015539645
166.5,-0.5860195108777521
168.0,-0.5491540062158583
169.5,-0.5122885015539645
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
