alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.40953983740548205
-168.0,0.4381593496219282
-166.5,0.4667788618383743
-165.00000000000003,0.4953983740548199
-163.5,0.5240178862712666
-162.0,0.5526373984877126
-160.50000000000003,0.5812569107041583
-159.0,0.5726475015810035
-154.07142857142858,0.48319764368986245
-149.14285714285714,0.4032957321501893
-144.21428571428572,0.36874656577999154
-139.2857142857143,0.33810430644118405
-134.35714285714286,0.33051279858758004
-129.42857142857144,0.3240911701241833
-124.49999999999999,0.32658987201111694
-119.57142857142857,0.3292546915619221
-114.64285714285715,0.3336637465833782
-109.71428571428572,0.33788980943387104
-104.78571428571429,0.33914224950620986
-99.85714285714286,0.340210813959749
-94.92857142857143,0.3351195451834996
-90.0,0.3300282764072503
-85.21428571428572,0.31390407709201484
-80.42857142857143,0.29777987777677933
-75.64285714285714,0.27772290273484546
-70.85714285714286,0.2572790972935643
-66.07142857142857,0.23570849031555402
-61.285714285714285,0.21389203572953014
-56.5,0.19283289813578477
-51.714285714285715,0.1720519586208356
-46.92857142857143,0.15239847879302837
-42.142857142857146,0.13337427879060265
-37.357142857142854,0.11304951025702811
-32.57142857142856,0.09167022669819777
-27.785714285714278,0.042406434077656215
-23.0,-0.03923936906616259
-23.0,-0.03923936906616259
-22.0,-0.04755001001412668
-21.0,-0.051487279305243945
-20.0,-0.05107755423113451
-19.0,-0.047763686789273396
-18.0,-0.04261135826874341
-17.0,-0.03647692087162111
-16.0,-0.029552258884475407
-14.999999999999998,-0.023568913495403816
-14.0,-0.01905404608069473
-13.0,-0.013209119747111031
-12.000000000000002,-0.014121696443081965
-11.0,-0.01589008567163905
-10.0,-0.014344006546694073
-9.0,-0.012139322581725998
-8.0,-0.010696226709753391
-7.0,-0.009730488704295938
-6.000000000000001,-0.008981458150187088
-5.0,-0.008505547576621683
-4.0,-0.008313472998430707
-3.0000000000000004,-0.008212094239499465
-2.0,-0.008147126678024148
-1.0,-0.007382766928637206
0.0,-0.00720329748508221
1.0,-0.007271885968322357
2.0,-0.00748235899367766
4.0,-0.00817321209406032
5.0,-0.008377400438417839
6.000000000000001,-0.008360926094140637
7.0,-0.00800355116034393
8.0,-0.006830711826695744
9.0,-0.007333455308919828
10.0,-0.010590260761878911
11.0,-0.011228197556347748
12.000000000000002,-0.006950030347054375
13.0,-0.004135708507250383
14.0,-0.0005698009516573685
14.999999999999998,0.005574671233377054
16.0,0.011616927059046607
17.0,0.016664446115570712
18.0,0.019886930232724788
19.0,0.02064669054410856
20.0,0.01791051648370401
21.0,0.010559108266689331
25.92857142857143,-0.05400467752690351
30.857142857142858,-0.11173972987798927
35.78571428571429,-0.13703829837716666
40.71428571428571,-0.16121296599487092
45.642857142857146,-0.17875661841188423
50.57142857142858,-0.19623430515789714
55.49999999999999,-0.21320900366253212
60.42857142857143,-0.23023279328753204
65.35714285714285,-0.24777203967636333
70.28571428571428,-0.26529475020065707
75.21428571428571,-0.2825487529262149
80.14285714285715,-0.29974157729897793
85.07142857142857,-0.3148849268531141
90.0,-0.3300282764072503
94.92857142857143,-0.3351195451834996
99.85714285714285,-0.340210813959749
104.78571428571429,-0.33914224950620986
109.71428571428572,-0.33788980943387104
114.64285714285715,-0.3336637465833782
119.57142857142857,-0.3292546915619221
124.49999999999999,-0.32658987201111694
129.42857142857144,-0.3240911701241833
134.35714285714286,-0.33051279858758004
139.2857142857143,-0.33810430644118405
144.21428571428572,-0.36874656577999154
149.14285714285714,-0.4032957321501893
154.07142857142856,-0.48319764368986196
159.0,-0.5726475015810036
160.50000000000003,-0.5862569107041586
162.0,-0.5726373984877128
163.5,-0.5590178862712667
165.00000000000003,-0.5453983740548203
166.5,-0.5317788618383743
168.0,-0.5181593496219282
169.5,-0.504539837405482
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
