alpha,cd
-180.0,0.001
-178.42857142857142,0.001
-176.85714285714286,0.001
-175.28571428571428,0.001
-173.71428571428572,0.001
-172.14285714285714,0.001
-170.57142857142858,0.001
-169.0,0.001
-167.42857142857142,0.001
-165.85714285714286,0.001
-164.28571428571428,0.001
-162.71428571428572,0.015208900597631678
-161.14285714285714,0.03695289922834209
-159.57142857142858,0.060305330419380646
-158.0,0.08519809684319757
-153.14285714285714,0.171075739421388
-148.28571428571428,0.2685622246650174
-143.42857142857144,0.3749540157235964
-138.57142857142856,0.4873057702941595
-133.71428571428572,0.602514045680222
-128.85714285714286,0.7174054456834673
-124.0,0.8288266876390201
-119.14285714285712,0.9337340134580592
-114.28571428571428,1.0292793879223008
-109.42857142857142,1.1128910201236917
-104.57142857142857,1.1823459071988722
-99.71428571428572,1.2358323286865927
-94.85714285714286,1.2720005083621955
-90.0,1.29
-85.21428571428572,1.272398282345897
-80.42857142857143,1.2371486878733287
-75.64285714285714,1.1850539355559078
-70.85714285714286,1.1173882453715416
-66.07142857142857,1.0358630901985388
-61.285714285714285,0.9425807477807434
-56.5,0.8399769375759831
-51.714285714285715,0.7307541314389376
-46.92857142857143,0.6178073870437439
-42.142857142857146,0.504144761483698
-37.357142857142854,0.39280451378684494
-32.57142857142856,0.2867713949417944
-27.785714285714278,0.18889434993280987
-23.0,0.10180791751243407
-23.0,0.06795554923770933
-22.0,0.054369235302701005
-21.0,0.043356953753811545
-20.0,0.035309301030946705
-19.0,0.02864057655207385
-18.0,0.023857134055644238
-17.0,0.020408048530698955
-16.0,0.017589260829423106
-14.999999999999998,0.015705112554509366
-14.0,0.014122032333493652
-13.0,0.012876433077915585
-12.000000000000002,0.011744265169141744
-11.0,0.010964914085317938
-10.0,0.01019718082235109
-9.0,0.009564849683641425
-8.0,0.009067977452009544
-7.0,0.00866546800955996
-6.000000000000001,0.008325786432690753
-5.0,0.008054229132491795
-4.0,0.007578894252782414
-3.0000000000000004,0.006793677879187065
-1.0,0.0062554818271103
0.0,0.0062688048087632415
1.0,0.006368089431655386
2.0,0.006550155524776085
3.0000000000000004,0.006698631252474783
4.0,0.006875241429129811
5.0,0.0070985745922564625
6.000000000000001,0.007410483699038526
7.0,0.007825756283628122
8.0,0.008363786941309946
9.0,0.009301242127009094
10.0,0.010262939916548478
11.0,0.011107237324433606
12.000000000000002,0.011975531134080649
13.0,0.01310274150160887
14.0,0.014569705939982538
14.999999999999998,0.017168946025594507
16.0,0.020699220425845908
17.0,0.025200429508465738
18.0,0.030988948553861445
19.0,0.03950584963728525
20.0,0.050759733429058033
21.0,0.06533812886081786
22.0,0.08519809684319748
26.857142857142858,0.17107573942138812
31.714285714285708,0.2685622246650171
36.57142857142857,0.3749540157235964
41.42857142857142,0.4873057702941592
46.285714285714285,0.602514045680222
51.14285714285714,0.7174054456834673
55.99999999999999,0.8288266876390201
60.85714285714285,0.933734013458059
65.71428571428572,1.0292793879223008
70.57142857142857,1.1128910201236917
75.42857142857143,1.182345907198872
80.28571428571428,1.2358323286865927
85.14285714285712,1.272000508362195
90.0,1.29
94.85714285714286,1.2720005083621955
99.71428571428572,1.2358323286865927
104.57142857142857,1.1823459071988722
109.42857142857143,1.1128910201236917
114.28571428571428,1.0292793879223008
119.14285714285712,0.9337340134580592
124.0,0.8288266876390201
128.85714285714286,0.7174054456834673
133.71428571428572,0.602514045680222
138.57142857142856,0.4873057702941595
143.42857142857144,0.3749540157235964
148.28571428571428,0.2685622246650174
153.14285714285714,0.171075739421388
158.0,0.08519809684319757
159.57142857142858,0.060305330419380646
161.14285714285714,0.03695289922834209
162.71428571428572,0.015208900597631678
164.28571428571428,0.001
165.85714285714286,0.001
167.42857142857142,0.001
169.0,0.001
170.57142857142858,0.001
172.14285714285714,0.001
173.71428571428572,0.001
175.28571428571428,0.001
176.85714285714286,0.001
178.42857142857142,0.001
180.0,0.001
