alpha,cd
-180.0,0.001
-178.64285714285714,0.001
-177.28571428571428,0.001
-175.92857142857142,0.001
-174.57142857142858,0.001
-173.21428571428572,0.001
-171.85714285714286,0.001
-170.5,0.001
-169.14285714285714,0.001
-167.78571428571428,0.001
-166.42857142857142,0.001
-165.07142857142858,0.011091591250241575
-163.71428571428572,0.027416783526844055
-162.35714285714286,0.045003137921571484
-161.0,0.06381209103948242
-155.92857142857144,0.14419126401325771
-150.85714285714286,0.2385743444969321
-145.7857142857143,0.34408284504315617
-140.71428571428572,0.4575028912747879
-135.64285714285714,0.5753850191428026
-130.57142857142858,0.6941512443139947
-125.5,0.8102060629336152
-120.42857142857143,0.920047920798109
-115.35714285714285,1.020377673952244
-110.28571428571429,1.1082006583265709
-105.21428571428571,1.1809191862940018
-100.14285714285714,1.2364125876848373
-95.07142857142857,1.273102302488074
-90.0,1.29
-85.07142857142857,1.2738523830437374
-80.14285714285715,1.2389914619479891
-75.21428571428571,1.1863009487920977
-70.28571428571429,1.1171931294944548
-65.35714285714286,1.0335682268157862
-60.42857142857143,0.9377593333585729
-55.5,0.8324645327342066
-50.57142857142858,0.7206682055677179
-45.642857142857146,0.6055538366120436
-40.71428571428572,0.49041089051151954
-35.78571428571429,0.37853849926652633
-30.857142857142858,0.27314879902308054
-25.928571428571438,0.17727276464724667
-21.0,0.09367131732103683
-21.0,0.08015995721628301
-20.0,0.06468924290387038
-19.0,0.05267157005138418
-18.0,0.042799832977852496
-17.0,0.0343604982035965
-16.0,0.028885323197571082
-14.999999999999998,0.024028610394645798
-14.0,0.020948811193025815
-13.0,0.018405615322468434
-12.000000000000002,0.016957282651291046
-11.0,0.01533629994581787
-10.0,0.013974835147678956
-9.0,0.012620013143315501
-8.0,0.011597749634713021
-7.0,0.010764975572577981
-6.000000000000001,0.009896247518630054
-5.0,0.008897646442123649
-4.0,0.0077146556429445136
-3.0000000000000004,0.007343247374923307
-2.0,0.007199227323673398
-1.0,0.007080375206340526
0.0,0.007079904537267874
1.0,0.007231810707637882
2.0,0.007496326849588962
3.0000000000000004,0.007832333384272798
4.0,0.008263950613917074
5.0,0.008812319163231877
6.000000000000001,0.009385220725890273
7.0,0.010053991619907832
8.0,0.010660034087143737
9.0,0.011473189206654409
10.0,0.012687978358535619
11.0,0.01381725991721619
12.000000000000002,0.01549559920641501
13.0,0.01757479494163142
14.0,0.020352389503531475
14.999999999999998,0.024089805592645435
16.0,0.02908509394196789
17.0,0.036127402788831316
18.0,0.04741019395473583
19.0,0.06381209103948259
24.071428571428573,0.144191264013258
29.142857142857146,0.23857434449693252
34.214285714285715,0.34408284504315667
39.28571428571429,0.4575028912747879
44.357142857142854,0.5753850191428026
49.42857142857142,0.6941512443139947
54.5,0.8102060629336152
59.57142857142856,0.920047920798109
64.64285714285712,1.0203776739522437
69.71428571428571,1.1082006583265709
74.78571428571428,1.1809191862940014
79.85714285714285,1.2364125876848373
84.92857142857142,1.273102302488074
90.0,1.29
95.07142857142857,1.273102302488074
100.14285714285715,1.2364125876848373
105.21428571428572,1.1809191862940014
110.28571428571429,1.1082006583265709
115.35714285714286,1.0203776739522437
120.42857142857143,0.920047920798109
125.5,0.8102060629336152
130.57142857142858,0.6941512443139947
135.64285714285717,0.575385019142802
140.71428571428572,0.45750289127478744
145.7857142857143,0.34408284504315617
150.85714285714286,0.2385743444969321
155.92857142857144,0.14419126401325771
161.0,0.06381209103948242
162.35714285714286,0.045003137921571484
163.71428571428572,0.027416783526844055
165.07142857142858,0.011091591250241575
166.42857142857142,0.001
167.78571428571428,0.001
169.14285714285714,0.001
170.5,0.001
171.85714285714286,0.001
173.21428571428572,0.001
174.57142857142858,0.001
175.92857142857142,0.001
177.28571428571428,0.001
178.64285714285714,0.001
180.0,0.001
