alpha,cd
-180.0,0.001
-178.5,0.001
-177.0,0.001
-175.5,0.001
-174.0,0.001
-172.5,0.001
-171.0,0.001
-169.5,0.001
-168.0,0.001
-166.5,0.001
-165.00000000000003,0.001
-163.5,0.015440573225926818
-162.0,0.03528462743350673
-160.50000000000003,0.05661918478598299
-159.0,0.07938736745403613
-154.07142857142858,0.1635127018247427
-149.14285714285714,0.2600143767674604
-144.21428571428572,0.36612684458558425
-139.2857142857143,0.47881378565935745
-134.35714285714286,0.5948570403735904
-129.42857142857144,0.7109508190858638
-124.49999999999999,0.8237984145691692
-119.57142857142857,0.9302085681050288
-114.64285714285715,1.0271886512072714
-109.71428571428572,1.1120319194994133
-104.78571428571429,1.1823962707549385
-99.85714285714286,1.236372190354911
-94.92857142857143,1.2725378870003994
-90.0,1.29
-85.14285714285714,1.2729260224874146
-80.28571428571428,1.2376767097264467
-75.42857142857143,1.1850959084736672
-70.57142857142857,1.1165268906246835
-65.71428571428572,1.0337750141670283
-60.85714285714286,0.9390571070421195
-56.0,0.8349390171372543
-51.142857142857146,0.7242631112350019
-46.285714285714285,0.6100677942852439
-41.42857142857142,0.4955013495579096
-36.57142857142858,0.38373256350692486
-31.714285714285722,0.2778606918429588
-26.857142857142865,0.18082734271343262
-22.0,0.09533279846294271
-22.0,0.06542048688084393
-21.0,0.0519595188663836
-20.0,0.04189916771998452
-19.0,0.03434632928906859
-18.0,0.027954887418093873
-17.0,0.02364831448451931
-16.0,0.020150823598945405
-14.999999999999998,0.017650657363602006
-14.0,0.01578352081929994
-13.0,0.014426845208518389
-12.000000000000002,0.013058255961811793
-11.0,0.01199096757624801
-10.0,0.011114895627116952
-9.0,0.010389539457142064
-8.0,0.009798093934889557
-7.0,0.00929086798961316
-6.000000000000001,0.00883278107117757
-5.0,0.008310763614600555
-4.0,0.00770633581977511
-3.0000000000000004,0.00685916605228895
-2.0,0.0065799867771717275
-1.0,0.006461842511063278
0.0,0.0064712949273219855
1.0,0.006621553024201521
2.0,0.006810064932798307
3.0000000000000004,0.007015613277841875
4.0,0.0072516457955076425
5.0,0.007563831138739957
6.000000000000001,0.007901892334626633
7.0,0.008376284575132753
8.0,0.008993487875372066
9.0,0.009786774933183296
10.0,0.010820196415997544
11.0,0.011886046583602199
12.000000000000002,0.013029160007646754
13.0,0.014345378749701359
14.0,0.01611599031009553
14.999999999999998,0.01857601392092601
16.0,0.022571754134291418
17.0,0.02835121629632712
18.0,0.03603887568381715
19.0,0.04674222868922359
20.0,0.060923738986836104
21.0,0.07938736745403627
25.92857142857143,0.16351270182474298
30.857142857142858,0.2600143767674604
35.78571428571429,0.36612684458558464
40.71428571428571,0.4788137856593577
45.642857142857146,0.5948570403735904
50.57142857142858,0.7109508190858642
55.49999999999999,0.8237984145691688
60.42857142857143,0.9302085681050288
65.35714285714285,1.0271886512072714
70.28571428571428,1.1120319194994133
75.21428571428571,1.1823962707549385
80.14285714285715,1.2363721903549112
85.07142857142857,1.2725378870003994
90.0,1.29
94.92857142857143,1.2725378870003994
99.85714285714285,1.2363721903549112
104.78571428571429,1.1823962707549385
109.71428571428572,1.1120319194994133
114.64285714285715,1.0271886512072714
119.57142857142857,0.9302085681050288
124.49999999999999,0.8237984145691692
129.42857142857144,0.7109508190858638
134.35714285714286,0.5948570403735904
139.2857142857143,0.47881378565935745
144.21428571428572,0.36612684458558425
149.14285714285714,0.2600143767674604
154.07142857142856,0.16351270182474312
159.0,0.07938736745403613
160.50000000000003,0.05661918478598299
162.0,0.03528462743350673
163.5,0.015440573225926818
165.00000000000003,0.001
166.5,0.001
168.0,0.001
169.5,0.001
171.0,0.001
172.5,0.001
174.0,0.001
175.5,0.001
177.0,0.001
178.5,0.001
180.0,0.001
