alpha,cl
-180.0,0.0
-178.42857142857142,0.08870298490240837
-176.85714285714286,0.17740596980481535
-175.28571428571428,0.26610895470722373
-173.71428571428572,0.3548119396096307
-172.14285714285714,0.44351492451203905
-170.57142857142858,0.5322179094144459
-169.0,0.6209208943168544
-167.42857142857142,0.7096238792192626
-165.85714285714286,0.7983268641216698
-164.28571428571428,0.8870298490240781
-162.71428571428572,0.9757328339264849
-161.14285714285714,1.0644358188288934
-159.57142857142858,1.1531388037313004
-158.0,1.2418417886337088
-153.14285714285714,1.0765234484331148
-148.28571428571428,0.9606057976058183
-143.42857142857144,0.8699477464598339
-138.57142857142856,0.7916363666545033
-133.71428571428572,0.7182885903618123
-128.85714285714286,0.6456029646039546
-124.0,0.5711818673715479
-119.14285714285712,0.4939086748497539
-114.28571428571428,0.4135877816514815
-109.42857142857142,0.3307167168230453
-104.57142857142857,0.2463276227244493
-99.71428571428572,0.16186652326154125
-94.85714285714286,0.07909413268012613
-90.0,5.529280298150299e-17
-85.21428571428572,-0.07789923650837058
-80.42857142857143,-0.15939866664695118
-75.64285714285714,-0.24259099013156685
-70.85714285714286,-0.3257822991119669
-66.07142857142857,-0.40757141383085493
-61.285714285714285,-0.48694117126155745
-56.5,-0.5633687700719372
-51.714285714285715,-0.636969139262653
-46.92857142857143,-0.7086981874152085
-42.142857142857146,-0.7806685636214642
-37.357142857142854,-0.8566857266535312
-32.57142857142856,-0.9432398536765055
-27.785714285714278,-1.0515144067485898
-23.0,-1.201906067800318
-23.0,-1.621884347829018
-22.0,-1.637629088565673
-21.0,-1.6458587064202281
-20.0,-1.6354525837984715
-19.0,-1.607987071697909
-18.0,-1.577289969579073
-17.0,-1.5316663424927188
-16.0,-1.482108810283383
-14.999999999999998,-1.4262106450619059
-14.0,-1.378825149025566
-13.0,-1.2914907229161725
-12.000000000000002,-1.213563060096782
-11.0,-1.1262018802337594
-10.0,-1.0306271661914697
-9.0,-0.9287274045956585
-8.0,-0.82292779741689
-7.0,-0.713993772557256
-6.000000000000001,-0.602949256227334
-5.0,-0.4905380861120984
-4.0,-0.3779070056259508
-3.0000000000000004,-0.264764828707753
-2.0,-0.1495623882291452
-1.0,-0.03208228262866068
0.0,0.08602774195359382
1.0,0.2046815534399709
2.0,0.3234549727393619
3.0000000000000004,0.442216337504041
4.0,0.5604115301619897
5.0,0.6785010320771848
6.000000000000001,0.7956098866413035
7.0,0.9112531438559747
8.0,1.023888563522916
9.0,1.1302755736057952
10.0,1.234935902572519
11.0,1.3364900507146218
12.000000000000002,1.4303284521261335
13.0,1.5254155880199227
14.0,1.6135256114636407
14.999999999999998,1.673297866562224
16.0,1.7300331304265772
17.0,1.780720194921668
18.0,1.8213772193693545
19.0,1.8463299982851231
20.0,1.857465948068674
21.0,1.8362647355411506
22.0,1.7740596980481549
26.857142857142858,1.537890640618735
31.714285714285708,1.372293996579741
36.57142857142857,1.2427824949426198
41.42857142857142,1.1309090952207193
46.285714285714285,1.0261265576597318
51.14285714285714,0.9222899494342209
55.99999999999999,0.8159740962450686
60.85714285714285,0.7055838212139348
65.71428571428572,0.590839688073545
70.57142857142857,0.4724524526043507
75.42857142857143,0.3518966038920708
80.28571428571428,0.23123789037363035
85.14285714285712,0.11299161811446622
90.0,7.898971854500428e-17
94.85714285714286,-0.07909413268012613
99.71428571428572,-0.16186652326154125
104.57142857142857,-0.2463276227244493
109.42857142857143,-0.3307167168230455
114.28571428571428,-0.4135877816514815
119.14285714285712,-0.4939086748497539
124.0,-0.5711818673715479
128.85714285714286,-0.6456029646039546
133.71428571428572,-0.7182885903618123
138.57142857142856,-0.7916363666545033
143.42857142857144,-0.8699477464598339
148.28571428571428,-0.9606057976058183
153.14285714285714,-1.0765234484331148
158.0,-1.241841788633708
159.57142857142858,-1.1531388037313004
161.14285714285714,-1.0644358188288934
162.71428571428572,-0.9757328339264849
164.28571428571428,-0.8870298490240781
165.85714285714286,-0.7983268641216698
167.42857142857142,-0.7096238792192626
169.0,-0.6209208943168544
170.57142857142858,-0.5322179094144459
172.14285714285714,-0.44351492451203905
173.71428571428572,-0.3548119396096307
175.28571428571428,-0.26610895470722373
176.85714285714286,-0.17740596980481535
178.42857142857142,-0.08870298490240837
180.0,0.0
