alpha,cl
-180.0,0.0
-178.71428571428572,0.07180515400133397
-177.42857142857142,0.14361030800266794
-176.14285714285714,0.21541546200400194
-174.85714285714286,0.2872206160053359
-173.57142857142858,0.3590257700066699
-172.28571428571428,0.4308309240080039
-171.0,0.5026360780093378
-169.71428571428572,0.5744412320106718
-168.42857142857142,0.6462463860120059
-167.14285714285714,0.7180515400133398
-165.85714285714286,0.7898566940146737
-164.57142857142858,0.8616618480160078
-163.28571428571428,0.9334670020173418
-162.0,1.0052721560186757
-156.85714285714286,0.8701487227614781
-151.71428571428572,0.7904570753998745
-146.57142857142858,0.7347571773426009
-141.42857142857142,0.6879975436997589
-136.28571428571428,0.6421397307137418
-131.14285714285714,0.5927152457975896
-126.0,0.5373500923258545
-120.85714285714286,0.47505021393411134
-115.71428571428571,0.4058137210876676
-110.57142857142857,0.3303936583306174
-105.42857142857143,0.2501331896757951
-100.28571428571429,0.1668364969366115
-95.14285714285714,0.08265775174789552
-90.0,5.529280298150299e-17
-85.07142857142857,-0.07916597960586257
-80.14285714285715,-0.15982352389004978
-75.21428571428571,-0.23984590548016058
-70.28571428571429,-0.3173094069438194
-65.35714285714286,-0.3905743797420278
-60.42857142857143,-0.45837344195079127
-55.5,-0.5199121102476152
-50.57142857142858,-0.574993126604515
-45.642857142857146,-0.6241872109781677
-40.71428571428572,-0.6690966028294492
-35.78571428571429,-0.7128102730138208
-30.857142857142858,-0.7607772074291643
-25.928571428571438,-0.8226692275238959
-21.0,-0.9168779732909222
-21.0,-1.177703864462651
-20.0,-1.1978604492141258
-19.0,-1.212200609864978
-18.0,-1.209783725607763
-17.0,-1.195603127111356
-16.0,-1.1735611299836366
-14.999999999999998,-1.1471037879415558
-14.0,-1.1048288315623416
-13.0,-1.0656495255468579
-12.000000000000002,-1.020570970460581
-11.0,-1.0120036016741876
-10.0,-0.9515817090430257
-9.0,-0.8171500160136617
-8.0,-0.6846352577556671
-7.0,-0.5814764814602186
-6.000000000000001,-0.49678055651709674
-5.0,-0.40354157038395294
-4.0,-0.30037750122931034
-3.0000000000000004,-0.19583633747685544
-2.0,-0.09129301672390004
-1.0,0.01548174266348017
0.0,0.12260914378359598
1.0,0.22935654389537394
2.0,0.33542611595465277
3.0000000000000004,0.44009611827221223
4.0,0.5426823965183654
5.0,0.6468327924075611
6.000000000000001,0.77498942735459
7.0,0.9165766702336837
8.0,1.0574364527285864
9.0,1.1633723980778081
10.0,1.1866828131268858
11.0,1.2305811853554938
12.000000000000002,1.293768844597187
13.0,1.3534938165824482
14.0,1.4038577774960987
14.999999999999998,1.4406213224486115
16.0,1.459628719564731
17.0,1.4585461005246343
18.0,1.4361030800266796
23.142857142857142,1.243069603944969
28.285714285714285,1.1292243934283923
33.42857142857143,1.04965311048943
38.57142857142857,0.9828536338567984
43.714285714285715,0.9173424724482026
48.857142857142854,0.8467360654251281
54.0,0.7676429890369351
59.142857142857146,0.6786431627630163
64.28571428571429,0.5797338872680966
69.42857142857143,0.4719909404723106
74.57142857142857,0.3573331281082788
79.71428571428571,0.2383378527665879
84.85714285714286,0.11808250249699362
90.0,7.898971854500428e-17
95.14285714285714,-0.08265775174789552
100.28571428571429,-0.1668364969366115
105.42857142857143,-0.2501331896757951
110.57142857142857,-0.3303936583306174
115.71428571428571,-0.4058137210876676
120.85714285714286,-0.47505021393411134
126.0,-0.5373500923258545
131.14285714285714,-0.5927152457975896
136.28571428571428,-0.6421397307137418
141.42857142857142,-0.6879975436997589
146.57142857142858,-0.7347571773426009
151.71428571428572,-0.7904570753998745
156.85714285714286,-0.8701487227614781
162.0,-1.0052721560186757
163.28571428571428,-0.9334670020173418
164.57142857142858,-0.8616618480160078
165.85714285714286,-0.7898566940146737
167.14285714285714,-0.7180515400133398
168.42857142857142,-0.6462463860120059
169.71428571428572,-0.5744412320106718
171.0,-0.5026360780093378
172.28571428571428,-0.4308309240080039
173.57142857142858,-0.3590257700066699
174.85714285714286,-0.2872206160053359
176.14285714285714,-0.21541546200400194
177.42857142857142,-0.14361030800266794
178.71428571428572,-0.07180515400133397
180.0,0.0
