Column1,Column2,Column3
-0.495,-0.37286300665686123,-0.9031741685632795
-0.485,-0.4691064902586124,-1.3138941837720453
-0.47500000000000003,-0.5145627463001441,-1.5932830127208715
-0.465,-0.5408407317770605,-1.8042912391450703
-0.455,-0.5578600644921308,-1.9717333089054483
-0.445,-0.5697628044622356,-2.1086077716718177
-0.435,-0.5785681869806012,-2.2227925401077377
-0.425,-0.5853658882107289,-2.319497912604818
-0.41500000000000004,-0.590789789821994,-2.4023746218877715
-0.405,-0.5952312259445018,-2.4740875156574957
-0.395,-0.5989439535101777,-2.536642244863089
-0.385,-0.6020994833357012,-2.5915847325495913
-0.375,-0.6048179136439635,-2.640129596245918
-0.365,-0.6071859780254514,-2.6832463391061134
-0.35500000000000004,-0.6092679765697318,-2.721719164867076
-0.34500000000000003,-0.6111127041417899,-2.756189644852113
-0.335,-0.6127579392188574,-2.7871878607844915
-0.325,-0.6142334403759502,-2.8151555841634885
-0.315,-0.6155630617986896,-2.840463820713392
-0.305,-0.6167661226204781,-2.863426285233611
-0.295,-0.6178585149135993,-2.884309884556361
-0.28500000000000003,-0.6188533995908956,-2.903342966223769
-0.275,-0.6197618367156301,-2.920721875337953
-0.265,-0.6205931543081653,-2.9366162143575822
-0.255,-0.6213552954196262,-2.9511730973473727
-0.245,-0.6220550722510927,-2.9645206167637115
-0.23500000000000001,-0.6226983460925071,-2.976770687866318
-0.225,-0.6232902093039601,-2.988021397075831
-0.215,-0.6238350873299485,-2.9983589518804448
-0.20500000000000002,-0.6243368401637632,-3.007859308382697
-0.195,-0.6247988745212767,-3.016589536294809
-0.185,-0.6252241747123011,-3.024608968748571
-0.17500000000000002,-0.6256153705889971,-3.0319701746927055
-0.165,-0.6259747875318129,-3.0387197841934364
-0.155,-0.6263044909628921,-3.0448991911128105
-0.14500000000000002,-0.6266063125566168,-3.0505451530299093
-0.135,-0.6268818560525335,-3.0556903046078387
-0.125,-0.6271325657012661,-3.060363597681167
-0.11499999999999999,-0.6273597045314974,-3.0645906789813613
-0.10500000000000001,-0.6275643971352112,-3.0683942145090817
-0.095,-0.6277476227026517,-3.0717941680072096
-0.08499999999999999,-0.6279102500046272,-3.0748080397134094
-0.07500000000000001,-0.6280530350359155,-3.077451070518733
-0.065,-0.6281766183968309,-3.0797364157845046
-0.05500000000000001,-0.6282815597780214,-3.0816752923377027
-0.045,-0.6283683275652792,-3.0832771015467797
-0.035,-0.6284372916650274,-3.08454953085273
-0.025,-0.6284887630950677,-3.0854986356755854
-0.015,-0.6285229538701456,-3.086128903218702
-0.005,-0.6285400105964802,-3.086443299340099
0.005,-0.6285400116962232,-3.086443299340098
0.015,-0.6285229544985702,-3.086128903218701
0.025,-0.6284887636711236,-3.0854986356755836
0.035,-0.6284372988133571,-3.08454953085273
0.045,-0.6283683300789775,-3.0832771015467806
0.05500000000000001,-0.6282815634962,-3.0816752923377044
0.065,-0.6281766150976018,-3.079736415784506
0.07500000000000001,-0.6280530342503847,-3.0774510705187343
0.08499999999999999,-0.6279102489834372,-3.0748080397134094
0.095,-0.6277476220742273,-3.071794168007211
0.10500000000000001,-0.6275643960878368,-3.068394214509083
0.11499999999999999,-0.6273597059978213,-3.0645906789813613
0.125,-0.6271325656227129,-3.060363597681167
0.135,-0.6268818581996507,-3.0556903046078396
0.14500000000000002,-0.6266063133945161,-3.0505451530299097
0.155,-0.6263044944977805,-3.0448991911128105
0.165,-0.6259747882911593,-3.038719784193435
0.17500000000000002,-0.6256153710341312,-3.0319701746927046
0.185,-0.6252241729055803,-3.0246089687485695
0.195,-0.6247988757781258,-3.0165895362948083
0.20500000000000002,-0.6243368415515342,-3.0078593083826966
0.215,-0.623835083768876,-2.9983589518804448
0.225,-0.6232902073139488,-2.9880213970758325
0.23500000000000001,-0.6226983457782949,-2.9767706878663183
0.245,-0.6220550734032044,-2.96452061676371
0.255,-0.6213552979333246,-2.9511730973473718
0.265,-0.6205931509303833,-2.9366162143575822
0.275,-0.6197618367156301,-2.920721875337953
0.28500000000000003,-0.6188533991981302,-2.903342966223769
0.295,-0.6178585136043813,-2.884309884556361
0.305,-0.6167661258411541,-2.863426285233611
0.315,-0.6155630649146282,-2.840463820713392
0.325,-0.6142334432824139,-2.8151555841634885
0.335,-0.6127579352650192,-2.7871878607844915
0.34500000000000003,-0.6111127028063876,-2.7561896448521135
0.35500000000000004,-0.6092679774861842,-2.721719164867078
0.365,-0.6071859803034905,-2.6832463391061134
0.375,-0.6048179150841031,-2.640129596245919
0.385,-0.6020994837546507,-2.5915847325495927
0.395,-0.5989439532745184,-2.5366422448630903
0.405,-0.5952312260492394,-2.4740875156574975
0.41500000000000004,-0.5907897939329383,-2.402374621887773
0.425,-0.5853658917718016,-2.319497912604819
0.435,-0.578568185278618,-2.222792540107738
0.445,-0.5697628070806715,-2.1086077716718177
0.455,-0.557860067215304,-1.971733308905449
0.465,-0.5408407325625912,-1.8042912391450712
0.47500000000000003,-0.5145627465619877,-1.5932830127208715
0.485,-0.46910648947308164,-1.313894183772046
0.495,-0.3728630073900232,-0.9031741685632798
