Column1,Column2,Column3
-0.495,0.8872381652617358,1.5149311858052035
-0.485,1.155105405512503,2.203848762648581
-0.47500000000000003,1.3022293862734347,2.672479138352819
-0.465,1.3981483425417731,3.0264119165454986
-0.455,1.466275429809027,3.307269388033286
-0.445,1.5172980171451926,3.5368545548842767
-0.435,1.5569454325296141,3.7283813640740155
-0.425,1.5886140176969281,3.890589263425017
-0.41500000000000004,1.6144615444024888,4.029601777112582
-0.405,1.6359304231117355,4.14988876380631
-0.395,1.6540233511811722,4.254814384347364
-0.385,1.6694594619669312,4.346971679052112
-0.375,1.682767912799339,4.428397975866175
-0.365,1.6943465560377953,4.500719462311209
-0.35500000000000004,1.704500068680244,4.565251515574032
-0.34500000000000003,1.7134655902010625,4.623070269626837
-0.335,1.7214302950045077,4.6750648523494425
-0.325,1.728543811560887,4.72197626525025
-0.315,1.7349270963377879,4.764426811492259
-0.305,1.7406789557475504,4.802942697813457
-0.295,1.7458808340618317,4.837971618022969
-0.28500000000000003,1.750600443637154,4.869896588846482
-0.275,1.7548944914920868,4.899046948000612
-0.265,1.7588108488122085,4.925707176666032
-0.255,1.762390137722193,4.950124035315155
-0.245,1.765667058937487,4.97251237869428
-0.23500000000000001,1.7686714158083578,4.99305992687227
-0.225,1.7714289142520268,5.011931204237334
-0.215,1.7739618378115964,5.029270810155637
-0.20500000000000002,1.7762895682534525,5.045206148922492
-0.195,1.7784290399967948,5.0598497193251815
-0.185,1.7803950668682371,5.0733010432663725
-0.17500000000000002,1.782200674957363,5.0856482968062355
-0.165,1.7838573089232832,5.096969694473011
-0.155,1.78537507147677,5.1073346678942855
-0.14500000000000002,1.7867628808006177,5.116804872069508
-0.135,1.7880285859441072,5.125435046461564
-0.125,1.7891791478092864,5.133273753173529
-0.11499999999999999,1.7902206922004797,5.1403640105231
-0.10500000000000001,1.7911586053448252,5.146743837125569
-0.095,1.7919976341783657,5.152446718988095
-0.08499999999999999,1.7927419075815618,5.1575020099792
-0.07500000000000001,1.7933950366130147,5.161935274272398
-0.065,1.7939601087489057,5.165768577896391
-0.05500000000000001,1.7944397678238433,5.169020735296482
-0.045,1.79483622159814,5.171707515774716
-0.035,1.7951512744620768,5.1738418137921
-0.025,1.7953863398996566,5.1754337863537465
-0.015,1.7955424714123316,5.176490960030434
-0.005,1.7956203687508796,5.177018309577819
0.005,1.7956203705837845,5.177018309577818
0.015,1.795542472773918,5.176490960030432
0.025,1.795386340370975,5.175433786353744
0.035,1.7951512723935124,5.173841813792102
0.045,1.7948362228811736,5.171707515774718
0.05500000000000001,1.7944397702589887,5.169020735296485
0.065,1.793960108303772,5.165768577896391
0.07500000000000001,1.7933950338374727,5.161935274272399
0.08499999999999999,1.7927419096763106,5.157502009979201
0.095,1.7919976329477008,5.152446718988096
0.10500000000000001,1.7911586052400876,5.1467438371255705
0.11499999999999999,1.7902206900795465,5.140364010523099
0.125,1.7891791491708728,5.133273753173529
0.135,1.7880285875675375,5.125435046461564
0.14500000000000002,1.786762879281925,5.116804872069508
0.155,1.785375072419407,5.107334667894284
0.165,1.7838573058858977,5.096969694473009
0.17500000000000002,1.7822006736481448,5.085648296806235
0.185,1.7803950654804659,5.073301043266372
0.195,1.7784290353621635,5.059849719325179
0.20500000000000002,1.7762895715526819,5.0452061489224915
0.215,1.773961837706859,5.029270810155637
0.225,1.7714289120787248,5.011931204237334
0.23500000000000001,1.7686714127186036,4.99305992687227
0.245,1.7656670603776266,4.9725123786942795
0.255,1.7623901356536291,4.950124035315153
0.265,1.7588108477124655,4.925707176666029
0.275,1.7548944917015614,4.899046948000611
0.28500000000000003,1.7506004410449028,4.869896588846482
0.295,1.7458808374657981,4.837971618022969
0.305,1.7406789524745059,4.802942697813457
0.315,1.734927093876458,4.764426811492259
0.325,1.7285438079998143,4.72197626525025
0.335,1.7214302958162229,4.6750648523494425
0.34500000000000003,1.7134655885776326,4.623070269626836
0.35500000000000004,1.704500071089205,4.565251515574032
0.365,1.6943465515079015,4.500719462311208
0.375,1.6827679143965848,4.428397975866174
0.385,1.6694594597150765,4.346971679052111
0.395,1.6540233527522337,4.254814384347364
0.405,1.63593042374016,4.149888763806312
0.41500000000000004,1.614461545816444,4.029601777112584
0.425,1.5886140173041627,3.890589263425018
0.435,1.5569454290470945,3.7283813640740164
0.445,1.5172980147886004,3.5368545548842767
0.455,1.4662754313539041,3.3072693880332857
0.465,1.398148339661494,3.026411916545498
0.47500000000000003,1.302229385356982,2.672479138352819
0.485,1.1551054043080224,2.203848762648582
0.495,0.8872381645809426,1.514931185805204
