Column1,Column2,Column3
-0.495,-0.6644418743327039,-1.6220608315387213
-0.485,-0.8981632266956251,-2.3596958000619046
-0.47500000000000003,-1.0397861925711536,-2.8614657708841054
-0.465,-1.1396233561368618,-3.2404272061514683
-0.455,-1.215371023112995,-3.5411457523230574
-0.445,-1.2754392926058626,-3.7869662292797974
-0.435,-1.3245181840073763,-3.992037019482814
-0.425,-1.3654989220258822,-4.165715588231524
-0.41500000000000004,-1.4002910537159265,-4.314558489915202
-0.405,-1.4302210084961104,-4.443351673056396
-0.395,-1.4562463632565152,-4.555697197987996
-0.385,-1.4790797633407262,-4.654371474075123
-0.375,-1.4992647814844955,-4.741555900639776
-0.365,-1.5172246061627588,-4.818991662435647
-0.35500000000000004,-1.5332943712067453,-4.8880871546647295
-0.34500000000000003,-1.5477433916129961,-4.949994611027228
-0.335,-1.5607908450148578,-5.0056660348363
-0.325,-1.5726170920444456,-5.055894828151487
-0.315,-1.583371981382516,-5.101347300832605
-0.305,-1.5931810877103958,-5.14258687077413
-0.295,-1.6021504713192534,-5.180092890833217
-0.28500000000000003,-1.6103703047745763,-5.214275463088677
-0.275,-1.6179177568089724,-5.245487214653531
-0.265,-1.6248592124676833,-5.274032744036804
-0.255,-1.6312520812432285,-5.300176261587348
-0.245,-1.6371462375554813,-5.324147815687356
-0.23500000000000001,-1.642585193025368,-5.346148401189831
-0.225,-1.647607029528274,-5.366354176964856
-0.215,-1.6522452256771138,-5.3849199678456126
-0.20500000000000002,-1.656529248326973,-5.401982187630387
-0.195,-1.6604851467243718,-5.417661290553769
-0.185,-1.6641359819045498,-5.432063836294321
-0.17500000000000002,-1.6675021870144118,-5.445284236357207
-0.165,-1.6706019327937953,-5.457406236277482
-0.155,-1.6734513518968637,-5.468504177599253
-0.14500000000000002,-1.6760648012331867,-5.4786440753076375
-0.135,-1.678455042744547,-5.487884539813133
-0.125,-1.6806334250196464,-5.496277567329191
-0.11499999999999999,-1.6826100084815192,-5.5038692182503866
-0.10500000000000001,-1.6843937127792838,-5.5107001997106915
-0.095,-1.6859923926704108,-5.5168063657087085
-0.08499999999999999,-1.6874129544363778,-5.5222191458967025
-0.07500000000000001,-1.6886614232288382,-5.526965912240436
-0.065,-1.6897429954907046,-5.531070291186578
-0.05500000000000001,-1.6906621219343796,-5.534552427659916
-0.045,-1.691422525347119,-5.537429206102078
-0.035,-1.692027265580607,-5.539714432816843
-0.025,-1.692478744918751,-5.541418983070561
-0.015,-1.6927787499726528,-5.542550915681861
-0.005,-1.6929284603476313,-5.543115557200472
0.005,-1.692928456865112,-5.543115557200472
0.015,-1.6927787509676584,-5.542550915681861
0.025,-1.692478746227969,-5.54141898307056
0.035,-1.6920272665756126,-5.539714432816843
0.045,-1.691422525425672,-5.537429206102082
0.05500000000000001,-1.6906621192635751,-5.534552427659919
0.065,-1.6897429954383358,-5.531070291186581
0.07500000000000001,-1.6886614234906816,-5.526965912240438
0.08499999999999999,-1.6874129560598081,-5.5222191458967025
0.095,-1.6859923917801427,-5.516806365708709
0.10500000000000001,-1.6843937105012448,-5.510700199710693
0.11499999999999999,-1.6826100130375974,-5.5038692182503866
0.125,-1.6806334265121547,-5.496277567329188
0.135,-1.6784550419066477,-5.48788453981313
0.14500000000000002,-1.6760647984052761,-5.478644075307636
0.155,-1.673451351923048,-5.46850417759925
0.165,-1.6706019312489182,-5.457406236277477
0.17500000000000002,-1.6675021920941773,-5.445284236357204
0.185,-1.6641359824544213,-5.432063836294318
0.195,-1.660485150102154,-5.417661290553767
0.20500000000000002,-1.6565292447397157,-5.401982187630387
0.215,-1.6522452250486892,-5.384919967845615
0.225,-1.6476070337439557,-5.366354176964859
0.23500000000000001,-1.6425851908520663,-5.346148401189832
0.245,-1.6371462355392858,-5.324147815687356
0.255,-1.6312520770799157,-5.300176261587348
0.265,-1.6248592119701806,-5.274032744036805
0.275,-1.6179177558663356,-5.245487214653531
0.28500000000000003,-1.6103703045127329,-5.214275463088677
0.295,-1.6021504657419852,-5.180092890833216
0.305,-1.5931810888363234,-5.14258687077413
0.315,-1.5833719809373819,-5.1013473008326065
0.325,-1.5726170948199873,-5.0558948281514855
0.335,-1.5607908447268297,-5.005666034836299
0.34500000000000003,-1.5477433890207448,-4.949994611027229
0.35500000000000004,-1.533294373013466,-4.88808715466473
0.365,-1.5172246069221051,-4.818991662435648
0.375,-1.4992647820081826,-4.741555900639778
0.385,-1.479079758863201,-4.654371474075124
0.395,-1.4562463671056158,-4.555697197987998
0.405,-1.4302210111145464,-4.443351673056399
0.41500000000000004,-1.4002910540825075,-4.314558489915204
0.425,-1.3654989249585303,-4.165715588231527
0.435,-1.324518181938812,-3.992037019482816
0.445,-1.2754392918727007,-3.786966229279798
0.455,-1.215371020913509,-3.541145752323059
0.465,-1.1396233519997332,-3.2404272061514696
0.47500000000000003,-1.039786193487606,-2.8614657708841063
0.485,-0.8981632271407592,-2.359695800061905
0.495,-0.6644418780246983,-1.6220608315387217
