Column1,Column2,Column3
-0.495,0.392965792562191,0.17333940799956699
-0.485,0.5442643325543957,0.2521658035807339
-0.47500000000000003,0.6371640931630773,0.3057867948550084
-0.465,0.7023714468394686,0.3462840126946113
-0.455,0.7512826704034541,0.3784199065861034
-0.445,0.7894867414763487,0.40468919015509963
-0.435,0.8201649771526454,0.42660381177756607
-0.425,0.8453071571699506,0.4451637447367725
-0.41500000000000004,0.8662416928974899,0.4610696466370801
-0.405,0.8838986276530723,0.4748329616040636
-0.395,0.8989528077010893,0.48683861910124315
-0.385,0.9119075401061363,0.49738331648198386
-0.375,0.9231464592514758,0.5067001661300717
-0.365,0.9329671442141863,0.514975237475552
-0.35500000000000004,0.9416037343018615,0.522359036828543
-0.34500000000000003,0.9492428396971178,0.5289746961355092
-0.335,0.956034661966698,0.5349239499846408
-0.325,0.9621013477508191,0.5402915842487196
-0.315,0.9675430447825291,0.5451488032589261
-0.305,0.9724425420630756,0.549555815931219
-0.295,0.976868704442601,0.5535638476813567
-0.28500000000000003,0.9808792856107973,0.5572167235312981
-0.275,0.9845229773598316,0.5605521265159995
-0.265,0.9878410402565632,0.5636026071565049
-0.255,0.9908686847629518,0.5663963999459765
-0.245,0.9936360621932925,0.5689580887037177
-0.23500000000000001,0.9961691318494934,0.5713091524816558
-0.225,0.9984903423280211,0.5734684162669064
-0.215,1.000619167445752,0.5754524252126505
-0.20500000000000002,1.0025725275017325,0.5772757570009199
-0.195,1.0043652647229637,0.5789512838158575
-0.185,1.0060103430203207,0.5804903930180603
-0.17500000000000002,1.007519133981021,0.5819031737694729
-0.165,1.0089016771046027,0.5831985754271023
-0.155,1.0101667843552098,0.5843845424027705
-0.14500000000000002,1.011322250983257,0.585468129301469
-0.135,1.012374947104077,0.5864555994480135
-0.125,1.0133309087041942,0.5873525093497078
-0.11499999999999999,1.0141955171736228,0.5881637811903401
-0.10500000000000001,1.0149734411152729,0.5888937650845087
-0.095,1.0156688080549043,0.5895462925228534
-0.08499999999999999,1.0162852368752298,0.5901247221940321
-0.07500000000000001,1.0168258229343865,0.5906319791673449
-0.065,1.0172932800128314,0.5910705882520948
-0.05500000000000001,1.0176898794517018,0.5914427022093064
-0.045,1.0180175758826617,0.5917501253727383
-0.035,1.0182778876032976,0.5919943331349751
-0.025,1.0184720778265184,0.5921764876671234
-0.015,1.0186010190296881,0.5922974501642894
-0.005,1.0186653408159778,0.5923577898412391
0.005,1.0186653507369974,0.592357789841239
0.015,1.0186010190296881,0.5922974501642895
0.025,1.0184720692410207,0.5921764876671234
0.035,1.0182778889388195,0.5919943331349752
0.045,1.0180175743563507,0.5917501253727385
0.05500000000000001,1.0176898914713985,0.5914427022093068
0.065,1.0172932821115086,0.591070588252095
0.07500000000000001,1.0168258181646654,0.5906319791673451
0.08499999999999999,1.0162852307699868,0.5901247221940323
0.095,1.0156688112983143,0.5895462925228537
0.10500000000000001,1.0149734430231614,0.5888937650845093
0.11499999999999999,1.0141955190815113,0.5881637811903403
0.125,1.013330923013357,0.5873525093497081
0.135,1.012374940426468,0.5864555994480138
0.14500000000000002,1.0113222515556235,0.5854681293014691
0.155,1.0101667866446757,0.5843845424027707
0.165,1.0089016763414473,0.5831985754271023
0.17500000000000002,1.0075191343625984,0.5819031737694729
0.185,1.0060103380598109,0.5804903930180604
0.195,1.0043652673940076,0.5789512838158575
0.20500000000000002,1.0025725341793417,0.57727575700092
0.215,1.0006191605773542,0.5754524252126507
0.225,0.9984903541569292,0.5734684162669064
0.23500000000000001,0.9961691345205372,0.5713091524816559
0.245,0.9936360688709016,0.5689580887037178
0.255,0.9908686897234615,0.5663963999459763
0.265,0.9878410480789055,0.5636026071565048
0.275,0.9845229762150989,0.5605521265159995
0.28500000000000003,0.9808792926699843,0.5572167235312981
0.295,0.976868702153135,0.5535638476813566
0.305,0.9724425325236334,0.5495558159312188
0.315,0.9675430537496046,0.5451488032589262
0.325,0.962101351375807,0.5402915842487196
0.335,0.9560346625390641,0.5349239499846408
0.34500000000000003,0.9492428383615963,0.5289746961355093
0.35500000000000004,0.9416037405978932,0.5223590368285431
0.365,0.9329671400168318,0.514975237475552
0.375,0.9231464592514758,0.5067001661300721
0.385,0.9119075296127501,0.4973833164819841
0.395,0.8989528057932008,0.48683861910124343
0.405,0.8838986312780606,0.47483296160406396
0.41500000000000004,0.8662416890817128,0.4610696466370806
0.425,0.8453071586962613,0.44516374473677284
0.435,0.8201649773434341,0.4266038117775663
0.445,0.7894867409039821,0.4046891901550997
0.455,0.7512826723113426,0.37841990658610364
0.465,0.7023714439776361,0.3462840126946115
0.47500000000000003,0.637164091445978,0.30578679485500854
0.485,0.5442643407583159,0.25216580358073404
0.495,0.3929657950424459,0.17333940799956707
