alpha,cl
-180.0,0.0
-178.85714285714286,0.06706090458931155
-177.71428571428572,0.1341218091786231
-176.57142857142856,0.20118271376793612
-175.42857142857142,0.2682436183572477
-174.28571428571428,0.33530452294655927
-173.14285714285714,0.40236542753587085
-172.0,0.4694263321251838
-170.85714285714286,0.5364872367144954
-169.71428571428572,0.603548141303807
-168.57142857142858,0.6706090458931185
-167.42857142857144,0.73766995048243
-166.2857142857143,0.8047308550717417
-165.14285714285714,0.8717917596610546
-164.0,0.9388526642503662
-158.71428571428572,0.8045581426479397
-153.42857142857142,0.7344510943949882
-148.14285714285717,0.6900594128755724
-142.85714285714286,0.6542417231351025
-137.57142857142858,0.6182064738817911
-132.28571428571428,0.577176335228161
-126.99999999999999,0.5286504513504067
-121.71428571428572,0.4716042400125401
-116.42857142857143,0.4060710760870041
-111.14285714285714,0.3328921046904457
-105.85714285714286,0.2535433520847238
-100.57142857142857,0.16999894718386233
-95.28571428571429,0.08461133161768672
-90.0,5.529280298150299e-17
-84.71428571428571,-0.08461133161768672
-79.42857142857143,-0.16999894718386233
-74.14285714285714,-0.2535433520847238
-68.85714285714286,-0.3328921046904457
-63.57142857142857,-0.4060710760870041
-58.28571428571428,-0.4716042400125401
-53.0,-0.5286504513504069
-47.714285714285715,-0.5771763352281611
-42.42857142857143,-0.6182064738817911
-37.142857142857146,-0.6542417231351025
-31.857142857142858,-0.6900594128755722
-26.571428571428566,-0.7344510943949883
-21.28571428571429,-0.8045581426479397
-16.0,-0.9388526642503664
-15.5,-0.9142709258190242
-14.999999999999998,-0.889689187387682
-14.500000000000002,-0.86510744895634
-14.0,-0.8405257105249978
-13.5,-0.8159439720936557
-13.0,-0.7913622336623134
-12.5,-0.7667804952309714
-12.000000000000002,-0.7421987567996293
-11.5,-0.7176170183682871
-11.0,-0.6930352799369449
-10.5,-0.6684535415056028
-10.0,-0.6438718030742606
-9.0,-0.5947083262115763
-8.0,-0.6021999606776788
-7.0,-0.6308474862122084
-6.000000000000001,-0.5520218635314499
-5.0,-0.4407180492545745
-4.0,-0.296287881062086
-3.0000000000000004,-0.18150290116689827
-2.0,-0.0780703830964179
-1.0,0.02872832837397704
0.0,0.1238403334873487
1.0,0.2243261177346288
2.0,0.3700779614929849
3.0000000000000004,0.5014179476988005
4.0,0.6007163669951134
5.0,0.7017758309457212
6.000000000000001,0.8043057157954863
7.0,0.9086016122881884
8.0,1.0111625472602273
9.0,1.1080532308003983
10.0,1.2011296347179545
11.0,1.2913137459770014
12.000000000000002,1.369870707883146
13.0,1.4251024036465365
14.0,1.4405995668395455
14.999999999999998,1.4225779089751143
16.0,1.3412180917862377
21.285714285714285,1.1493687752113424
26.571428571428573,1.0492158491356978
31.857142857142858,0.9857991612508175
37.142857142857146,0.9346310330501466
42.42857142857143,0.8831521055454159
47.71428571428572,0.8245376217545158
53.0,0.7552149305005813
58.28571428571429,0.6737203428750571
63.57142857142857,0.5801015372671487
68.85714285714286,0.47556014955777964
74.14285714285714,0.36220478869246253
79.42857142857143,0.24285563883408903
84.71428571428571,0.1208733308824096
90.0,7.898971854500428e-17
95.28571428571429,-0.08461133161768672
100.57142857142857,-0.16999894718386233
105.85714285714286,-0.2535433520847238
111.14285714285714,-0.3328921046904457
116.42857142857143,-0.4060710760870041
121.71428571428572,-0.4716042400125401
126.99999999999999,-0.5286504513504067
132.28571428571428,-0.577176335228161
137.57142857142858,-0.6182064738817911
142.85714285714286,-0.6542417231351025
148.14285714285717,-0.6900594128755724
153.42857142857144,-0.7344510943949886
158.71428571428572,-0.8045581426479397
164.0,-0.9388526642503665
165.14285714285714,-0.8717917596610546
166.28571428571428,-0.8047308550717431
167.42857142857144,-0.73766995048243
168.57142857142858,-0.6706090458931185
169.71428571428572,-0.603548141303807
170.85714285714286,-0.5364872367144954
172.0,-0.4694263321251838
173.14285714285714,-0.40236542753587085
174.28571428571428,-0.33530452294655927
175.42857142857142,-0.2682436183572477
176.57142857142856,-0.20118271376793612
177.71428571428572,-0.1341218091786231
178.85714285714286,-0.06706090458931155
180.0,0.0
