alpha,cl
-180.0,0.0
-178.64285714285714,0.076402153219526
-177.28571428571428,0.152804306439052
-175.92857142857142,0.22920645965857797
-174.57142857142858,0.30560861287810254
-173.21428571428572,0.3820107660976285
-171.85714285714286,0.45841291931715444
-170.5,0.5348150725366805
-169.14285714285714,0.6112172257562065
-167.78571428571428,0.6876193789757324
-166.42857142857142,0.7640215321952584
-165.07142857142858,0.840423685414783
-163.71428571428572,0.9168258386343089
-162.35714285714286,0.9932279918538349
-161.0,1.069630145073361
-155.92857142857144,0.9255191356533206
-150.85714285714286,0.8356836474793445
-145.7857142857143,0.770490161765754
-140.71428571428572,0.7153119214057541
-135.64285714285714,0.6621956466932659
-130.57142857142858,0.606666810562799
-125.5,0.5463174868502432
-120.42857142857143,0.4801063969373118
-115.35714285714285,0.40797289467021236
-110.28571428571429,0.3305989990520241
-105.21428571428571,0.24924440488245456
-100.14285714285714,0.1656185549855188
-95.07142857142857,0.08177218659800593
-90.0,5.529280298150299e-17
-84.92857142857143,-0.08177218659800593
-79.85714285714286,-0.1656185549855188
-74.78571428571429,-0.24924440488245456
-69.71428571428571,-0.3305989990520241
-64.64285714285714,-0.4079728946702125
-59.57142857142858,-0.48010639693731166
-54.5,-0.5463174868502432
-49.42857142857143,-0.6066668105627989
-44.35714285714286,-0.6621956466932659
-39.28571428571429,-0.7153119214057541
-34.21428571428572,-0.7704901617657538
-29.14285714285715,-0.8356836474793442
-24.071428571428584,-0.92551913565332
-19.0,-1.0696301450733616
-18.714285714285715,-1.088138352773503
-18.42857142857143,-1.1066465604736444
-18.142857142857142,-1.125154768173786
-17.857142857142858,-1.1436629758739272
-17.571428571428573,-1.1621711835740685
-17.285714285714285,-1.18067939127421
-17.0,-1.1991875989743512
-16.714285714285715,-1.2176958066744925
-16.42857142857143,-1.2362040143746338
-16.142857142857142,-1.2547122220747753
-15.857142857142854,-1.2732204297749168
-15.571428571428571,-1.291728637475058
-14.999999999999998,-1.3287450528753408
-14.0,-1.3306779919588123
-13.0,-1.2568361545926574
-12.000000000000002,-1.1631132514268885
-11.0,-1.0655955195633946
-10.0,-0.965399889400824
-9.0,-0.8701133348914308
-8.0,-0.7726544989521913
-7.0,-0.6454853373827655
-6.000000000000001,-0.525451725132863
-5.0,-0.422769393152427
-4.0,-0.31383481720471
-3.0000000000000004,-0.20294228524292526
-2.0,-0.09124428930267953
-1.0,0.020892028693747143
0.0,0.13294513556590712
1.0,0.23938641662982563
2.0,0.34789860809142326
3.0000000000000004,0.4542296730176846
4.0,0.572226621759004
5.0,0.7016519317815867
6.000000000000001,0.816395182318882
7.0,0.9172396215915534
8.0,1.0198902433272852
9.0,1.1231103197269132
10.0,1.2254298878579735
11.0,1.3251005555065154
12.000000000000002,1.4223451303914245
13.0,1.512292625142014
14.0,1.5961793862495546
14.999999999999998,1.6701508897459736
16.0,1.7148129123999984
17.0,1.7242230865286998
18.0,1.6865377401056547
19.0,1.5280430643905167
24.071428571428573,1.3221701937904575
29.142857142857146,1.193833782113349
34.214285714285715,1.100700231093934
39.28571428571429,1.0218741734367915
44.357142857142854,0.94599378099038
49.42857142857142,0.8666668722325701
54.5,0.7804535526432046
59.57142857142856,0.6858662813390168
64.64285714285712,0.5828184209574468
69.71428571428571,0.4722842843600345
74.78571428571428,0.35606343554636394
79.85714285714285,0.23659793569359866
84.92857142857142,0.11681740942572308
90.0,7.898971854500428e-17
95.07142857142857,-0.08177218659800593
100.14285714285715,-0.16561855498551906
105.21428571428572,-0.24924440488245475
110.28571428571429,-0.3305989990520241
115.35714285714286,-0.40797289467021275
120.42857142857143,-0.4801063969373118
125.5,-0.5463174868502432
130.57142857142858,-0.606666810562799
135.64285714285717,-0.6621956466932662
140.71428571428572,-0.7153119214057544
145.7857142857143,-0.770490161765754
150.85714285714286,-0.8356836474793445
155.92857142857144,-0.9255191356533206
161.0,-1.0696301450733618
162.35714285714286,-0.9932279918538349
163.71428571428572,-0.9168258386343089
165.07142857142858,-0.840423685414783
166.42857142857142,-0.7640215321952584
167.78571428571428,-0.6876193789757324
169.14285714285714,-0.6112172257562065
170.5,-0.5348150725366805
171.85714285714286,-0.45841291931715444
173.21428571428572,-0.3820107660976285
174.57142857142858,-0.30560861287810254
175.92857142857142,-0.22920645965857797
177.28571428571428,-0.152804306439052
178.64285714285714,-0.076402153219526
180.0,0.0
