alpha,cl
-180.0,0.0
-178.78571428571428,0.06935036556886531
-177.57142857142858,0.13870073113773063
-176.35714285714286,0.20805109670659594
-175.14285714285714,0.2774014622754627
-173.92857142857142,0.346751827844328
-172.7142857142857,0.4161021934131933
-171.5,0.48545255898205864
-170.28571428571428,0.5548029245509238
-169.07142857142858,0.6241532901197892
-167.85714285714286,0.6935036556886546
-166.6428571428571,0.7628540212575213
-165.42857142857142,0.8322043868263866
-164.2142857142857,0.9015547523952518
-163.0,0.9709051179641173
-157.78571428571428,0.8367317004782321
-152.57142857142856,0.7620112669450892
-147.35714285714283,0.7120632178181864
-142.14285714285714,0.6708446577207655
-136.92857142857142,0.6299537888545023
-131.71428571428572,0.5847722690331487
-126.5,0.5328651248428529
-121.28571428571428,0.4732247332891862
-116.07142857142858,0.40586799338341356
-110.85714285714286,0.3315926065341444
-105.64285714285714,0.25180821008855603
-100.42857142857143,0.16840346711057055
-95.21428571428572,0.08363073573549633
-90.0,5.529280298150299e-17
-85.71428571428571,-0.06857885870832998
-81.42857142857143,-0.13824165318674916
-77.14285714285714,-0.207563813866447
-72.85714285714285,-0.27522167367784117
-68.57142857142857,-0.34003111895802884
-64.28571428571429,-0.400988361114768
-59.99999999999999,-0.4573139395139915
-55.714285714285715,-0.5085023239755149
-51.42857142857143,-0.5543816166649178
-47.14285714285714,-0.5951916510704091
-42.857142857142854,-0.6316959123398787
-38.57142857142857,-0.6653568510985695
-34.285714285714285,-0.6986341022105009
-29.999999999999996,-0.7355334045518145
-29.999999999999996,-1.1285817542797507
-27.0,-1.0423069638468458
-26.0,-1.0128423750960458
-25.0,-0.9817291493810838
-9.0,-0.8240483264211936
-8.0,-0.7456173732364757
-7.0,-0.6549039918888925
-6.000000000000001,-0.546830890129921
-5.0,-0.41541313936764274
-4.0,-0.29726262011356286
-3.0000000000000004,-0.19294103231705315
-2.0,-0.0848915133985517
-1.0,0.024868888785203297
0.0,0.12807980796792492
1.0,0.2290094178196405
2.0,0.3421203866157757
3.0000000000000004,0.4775148481830698
4.0,0.606681790026165
5.0,0.7069151529077212
6.000000000000001,0.8089395898065603
7.0,0.9124804439060293
8.0,1.0147623492356543
9.0,1.1135695038938913
10.0,1.2108859274583308
11.0,1.3059117510175882
12.000000000000002,1.3934820407132393
13.0,1.4729851428679779
14.0,1.521940325970849
14.999999999999998,1.5385952479568894
16.0,1.5154520173893897
17.0,1.3870073113773096
22.214285714285715,1.195331000683189
27.428571428571434,1.0885875242072707
32.64285714285715,1.017233168311695
37.85714285714286,0.9583495110296651
43.07142857142857,0.8999339840778604
48.28571428571429,0.8353889557616411
53.50000000000001,0.761235892632647
58.71428571428572,0.676035333270266
63.92857142857144,0.5798114191191617
69.14285714285714,0.47370372362020635
74.35714285714286,0.3597260144122229
79.57142857142858,0.24057638158652905
84.78571428571429,0.11947247962213732
90.0,7.898971854500428e-17
95.21428571428572,-0.08363073573549633
100.42857142857142,-0.16840346711057033
105.64285714285714,-0.25180821008855603
110.85714285714286,-0.3315926065341444
116.07142857142856,-0.4058679933834132
121.28571428571428,-0.4732247332891862
126.5,-0.5328651248428529
131.71428571428572,-0.5847722690331487
136.92857142857142,-0.629953788854502
142.1428571428571,-0.6708446577207655
147.35714285714283,-0.7120632178181864
152.57142857142856,-0.7620112669450892
157.78571428571428,-0.8367317004782321
163.0,-0.9709051179641165
164.2142857142857,-0.9015547523952518
165.42857142857142,-0.8322043868263866
166.6428571428571,-0.7628540212575213
167.85714285714286,-0.6935036556886546
169.07142857142858,-0.6241532901197892
170.28571428571428,-0.5548029245509238
171.5,-0.48545255898205864
172.7142857142857,-0.4161021934131933
173.92857142857142,-0.346751827844328
175.14285714285714,-0.2774014622754627
176.35714285714286,-0.20805109670659594
177.57142857142858,-0.13870073113773063
178.78571428571428,-0.06935036556886531
180.0,0.0
