alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.40791681799915935
-168.0,0.43166727199663735
-166.5,0.4554177259941154
-165.00000000000003,0.47916817999159295
-163.5,0.5029186339890714
-162.0,0.5266690879865494
-160.50000000000003,0.550419541984027
-159.0,0.5418039533300127
-154.07142857142858,0.46032280625365535
-149.14285714285714,0.38770152955857123
-144.21428571428572,0.3571646371745374
-139.2857142857143,0.33022675267734947
-134.35714285714286,0.32452301471255296
-129.42857142857144,0.3198656777682628
-124.49999999999999,0.32318714860533354
-119.57142857142857,0.32662109193157346
-114.64285714285715,0.3312359963940897
-109.71428571428572,0.3356476328160273
-104.78571428571429,0.33675616357856153
-99.85714285714286,0.3376765041839303
-94.92857142857143,0.3322924745242564
-90.0,0.32690844486458254
-85.14285714285714,0.3105600547723528
-80.28571428571428,0.2942116646801231
-75.42857142857143,0.2736023735168295
-70.57142857142857,0.25272677603659427
-65.71428571428572,0.23043427028542093
-60.85714285714286,0.20795284343145579
-56.0,0.1861452639868616
-51.142857142857146,0.16448208041570406
-46.285714285714285,0.14405730960028196
-41.42857142857142,0.12401358886354767
-36.57142857142858,0.10240149101802562
-31.714285714285722,0.08013590271050859
-26.857142857142865,0.025480142632311423
-22.0,-0.04684298386625697
-22.0,-0.04684298386625697
-21.0,-0.05070272419967447
-20.0,-0.052725667237406945
-19.0,-0.052362906093226344
-18.0,-0.050333084340826756
-17.0,-0.047074495923450366
-16.0,-0.042163965239897426
-14.999999999999998,-0.037009271180641415
-14.0,-0.030098236492091816
-13.0,-0.022017867394830838
-12.000000000000002,-0.02372837643060716
-11.0,-0.020849562375251336
-10.0,-0.01701309155076982
-9.0,-0.01439553875007733
-8.0,-0.012380208867303621
-7.0,-0.010857438898359611
-6.000000000000001,-0.009552372936411813
-5.0,-0.008304504833734865
-4.0,-0.006191842658040849
-3.0000000000000004,-0.005215764380891755
-2.0,-0.004764718943098824
-1.0,-0.004338079802053064
0.0,-0.004122145798950247
1.0,-0.0041116503148804105
2.0,-0.004040803178214868
3.0000000000000004,-0.003973931196486322
4.0,-0.003840266446307887
5.0,-0.0037214165520175605
6.000000000000001,-0.00342925200633767
7.0,-0.0028951759028578777
8.0,-0.0017438526244688112
9.0,0.0002708064837431646
10.0,0.0009529862987633636
11.0,-0.003148785247067287
12.000000000000002,-0.0005322171322402014
13.0,0.00848584199483697
14.0,0.01351903022481063
14.999999999999998,0.01831656962343292
16.0,0.02216560865931878
17.0,0.025139701617199948
18.0,0.02664541505535665
19.0,0.02619858796964781
20.0,0.023422318480498795
21.0,0.01785892403547231
25.92857142857143,-0.04525682197625112
30.857142857142858,-0.10193733959079364
35.78571428571429,-0.12805052231872718
40.71428571428571,-0.1530734939237425
45.642857142857146,-0.17166421990354097
50.57142857142858,-0.19016155058853573
55.49999999999999,-0.20794674215065212
60.42857142857143,-0.22575250449331927
65.35714285714285,-0.24377426003176814
70.28571428571428,-0.26176272909810083
75.21428571428571,-0.2792102929925454
80.14285714285715,-0.2965915063182572
85.07142857142857,-0.31174997559141987
90.0,-0.32690844486458254
94.92857142857143,-0.33229247452425636
99.85714285714285,-0.33767650418393025
104.78571428571429,-0.3367561635785615
109.71428571428572,-0.3356476328160273
114.64285714285715,-0.3312359963940897
119.57142857142857,-0.32662109193157346
124.49999999999999,-0.32318714860533354
129.42857142857144,-0.3198656777682628
134.35714285714286,-0.32452301471255296
139.2857142857143,-0.33022675267734947
144.21428571428572,-0.3571646371745374
149.14285714285714,-0.38770152955857123
154.07142857142856,-0.46032280625365496
159.0,-0.541803953330013
160.50000000000003,-0.5554195419840274
162.0,-0.5466690879865496
163.5,-0.5379186339890716
165.00000000000003,-0.5291681799915933
166.5,-0.5204177259941154
168.0,-0.5116672719966374
169.5,-0.5029168179991593
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
