alpha,cl
-180.0,0.0
-178.71428571428572,0.08036498709238721
-177.42857142857142,0.16072997418477442
-176.14285714285714,0.24109496127716165
-174.85714285714286,0.32145994836954883
-173.57142857142858,0.4018249354619361
-172.28571428571428,0.4821899225543233
-171.0,0.5625549096467105
-169.71428571428572,0.6429198967390977
-168.42857142857142,0.7232848838314849
-167.14285714285714,0.8036498709238722
-165.85714285714286,0.8840148580162593
-164.57142857142858,0.9643798451086466
-163.28571428571428,1.0447448322010338
-162.0,1.125109819293421
-156.85714285714286,0.9618915932626716
-151.71428571428572,0.863829597243387
-146.57142857142858,0.7949074583403035
-141.42857142857142,0.7379394349343837
-136.28571428571428,0.6837653093897009
-131.14285714285714,0.6272808885460708
-126.0,0.5657369492937222
-120.85714285714286,0.49791656598581074
-115.71428571428571,0.42369072001985514
-110.57142857142857,0.34374909453987357
-105.42857142857143,0.25941592936389274
-100.28571428571429,0.17250846963368902
-95.14285714285714,0.08521745811745761
-90.0,5.683585794842867e-17
-84.85714285714286,-0.08521745811745761
-79.71428571428571,-0.17250846963368902
-74.57142857142857,-0.25941592936389274
-69.42857142857143,-0.34374909453987357
-64.28571428571429,-0.42369072001985514
-59.142857142857146,-0.49791656598581074
-54.0,-0.5657369492937222
-48.857142857142854,-0.6272808885460708
-43.714285714285715,-0.6837653093897009
-38.57142857142857,-0.7379394349343837
-33.42857142857143,-0.7949074583403035
-28.285714285714285,-0.863829597243387
-23.142857142857142,-0.9618915932626716
-18.0,-1.125109819293421
-17.92857142857143,-1.1009026747525028
-17.857142857142858,-1.0766955302115846
-17.78571428571429,-1.0524883856706664
-17.714285714285715,-1.0282812411297482
-17.642857142857146,-1.00407409658883
-17.571428571428573,-0.9798669520479116
-17.5,-0.9556598075069923
-17.428571428571427,-0.9314526629660741
-17.357142857142858,-0.9072455184251559
-17.285714285714285,-0.8830383738842377
-17.214285714285715,-0.8588312293433193
-17.142857142857142,-0.8346240848024011
-17.0,-0.7862097957205647
-16.0,-0.8912451502192682
-14.999999999999998,-1.0397048271612
-14.0,-1.0238086147072214
-13.0,-0.9206798406848363
-12.000000000000002,-0.8166591724535462
-11.0,-0.7000700838446491
-10.0,-0.5899630124360852
-9.0,-0.48184395757951703
-8.0,-0.3786598201022013
-7.0,-0.27562618886345164
-6.000000000000001,-0.1708303031616483
-5.0,-0.06579642233120152
-4.0,0.038567339463378286
-3.0000000000000004,0.14253079802033133
-2.0,0.24595498199221116
-1.0,0.34949255853197164
0.0,0.4524762497580274
1.0,0.5498654850042514
2.0,0.6604142048125794
3.0000000000000004,0.8338566907485649
4.0,0.9347628697301
5.0,1.0213037807102705
6.000000000000001,1.1057261001202205
7.0,1.1882756418548708
8.0,1.2657067662382946
9.0,1.334448933635964
10.0,1.400593175294175
11.0,1.4625437301773743
12.000000000000002,1.521195328848232
13.0,1.5703607346837354
14.0,1.5996292705986639
14.999999999999998,1.613756509930563
16.0,1.619689641334213
17.0,1.6158204880842817
18.0,1.6072997418477444
23.142857142857142,1.3741308475181024
28.285714285714285,1.2340422817762673
33.42857142857143,1.1355820833432908
38.57142857142857,1.0541991927634053
43.714285714285715,0.97680758484243
48.857142857142854,0.8961155550658154
54.0,0.8081956418481746
59.142857142857146,0.7113093799797297
64.28571428571429,0.6052724571712217
69.42857142857143,0.49107013505696223
74.57142857142857,0.3705941848055611
79.71428571428571,0.24644067090527005
84.85714285714286,0.1217392258820823
90.0,8.119408278346952e-17
95.14285714285714,-0.08521745811745761
100.28571428571429,-0.17250846963368902
105.42857142857143,-0.25941592936389274
110.57142857142857,-0.34374909453987357
115.71428571428571,-0.42369072001985514
120.85714285714286,-0.49791656598581074
126.0,-0.5657369492937222
131.14285714285714,-0.6272808885460708
136.28571428571428,-0.6837653093897009
141.42857142857142,-0.7379394349343837
146.57142857142858,-0.7949074583403035
151.71428571428572,-0.863829597243387
156.85714285714286,-0.9618915932626716
162.0,-1.125109819293421
163.28571428571428,-1.0447448322010338
164.57142857142858,-0.9643798451086466
165.85714285714286,-0.8840148580162593
167.14285714285714,-0.8036498709238722
168.42857142857142,-0.7232848838314849
169.71428571428572,-0.6429198967390977
171.0,-0.5625549096467105
172.28571428571428,-0.4821899225543233
173.57142857142858,-0.4018249354619361
174.85714285714286,-0.32145994836954883
176.14285714285714,-0.24109496127716165
177.42857142857142,-0.16072997418477442
178.71428571428572,-0.08036498709238721
180.0,0.0
