alpha,cl
-180.0,0.0
-178.5,0.09068040236734005
-177.0,0.18136080473467855
-175.5,0.2720412071020186
-174.0,0.36272160946935866
-172.5,0.45340201183669715
-171.0,0.5440824142040372
-169.5,0.6347628165713772
-168.0,0.7254432189387158
-166.5,0.8161236213060558
-165.00000000000003,0.9068040236733943
-163.5,0.9974844260407345
-162.0,1.0881648284080745
-160.50000000000003,1.1788452307754131
-159.0,1.2695256331427531
-154.07142857142858,1.0943820569598166
-149.14285714285714,0.9752274123350134
-144.21428571428572,0.8840398027533299
-139.2857142857143,0.8062151259970161
-134.35714285714286,0.7335378975803502
-129.42857142857144,0.6612670095820402
-124.49999999999999,0.5867711961693547
-119.57142857142857,0.5088228361464617
-114.64285714285715,0.42719681055404024
-109.71428571428572,0.34241987442297894
-104.78571428571429,0.25559775612325125
-99.85714285714286,0.16828390426575798
-94.92857142857143,0.08237155732046862
-90.0,5.683585794842867e-17
-85.07142857142857,-0.08237155732046862
-80.14285714285715,-0.16828390426575773
-75.21428571428571,-0.25559775612325125
-70.28571428571429,-0.34241987442297867
-65.35714285714286,-0.42719681055404
-60.42857142857143,-0.5088228361464617
-55.5,-0.5867711961693548
-50.57142857142858,-0.6612670095820401
-45.642857142857146,-0.7335378975803502
-40.71428571428572,-0.8062151259970157
-35.78571428571429,-0.8840398027533297
-30.857142857142858,-0.9752274123350134
-25.928571428571438,-1.0943820569598162
-21.0,-1.2695256331427538
-20.92857142857143,-1.2359952050807714
-20.857142857142858,-1.202464777018789
-20.78571428571429,-1.168934348956807
-20.71428571428571,-1.1354039208948232
-20.642857142857142,-1.1018734928328409
-20.571428571428573,-1.0683430647708587
-20.5,-1.0348126367088764
-20.42857142857143,-1.0012822086468942
-20.357142857142858,-0.967751780584912
-20.28571428571429,-0.9342213525229297
-20.21428571428571,-0.900690924460946
-20.142857142857142,-0.8671604963989636
-20.0,-0.8000996402749992
-19.0,-1.3117786794818218
-18.0,-1.3810977135627107
-17.0,-1.311548710204677
-16.0,-1.2143236835751117
-14.999999999999998,-1.114232130486146
-14.0,-1.0110180058352898
-13.0,-0.9082616849655231
-12.000000000000002,-0.805912953277599
-11.0,-0.7056838414965891
-10.0,-0.6029747684258198
-9.0,-0.5000106846503625
-8.0,-0.3954793643007515
-7.0,-0.289910772544154
-6.000000000000001,-0.1848929615142807
-5.0,-0.07869245983729904
-4.0,0.028214694013163864
-3.0000000000000004,0.1365818329741133
-2.0,0.24510180143433685
-1.0,0.3542937978736908
0.0,0.4635452316643136
1.0,0.5729627821599413
2.0,0.6795769574661052
3.0000000000000004,0.7842886468678707
4.0,0.8860219903776998
5.0,1.0262831187444936
6.000000000000001,1.1542129059647626
7.0,1.2242719601066567
8.0,1.296586508940863
9.0,1.3771096608664612
10.0,1.4577433624135354
11.0,1.5321181927011192
12.000000000000002,1.5910545712440782
13.0,1.6461560335112904
14.0,1.6971029128187403
14.999999999999998,1.7432616547423399
16.0,1.779544175520561
17.0,1.8115644694486976
18.0,1.8278323680933695
19.0,1.8381892947468876
20.0,1.8258316816373268
21.0,1.813608047346791
25.92857142857143,1.5634029385140233
30.857142857142858,1.3931820176214478
35.78571428571429,1.2629140039333282
40.71428571428571,1.1517358942814513
45.642857142857146,1.047911282257643
50.57142857142858,0.9446671565457716
55.49999999999999,0.8382445659562212
60.42857142857143,0.7268897659235168
65.35714285714285,0.6102811579343432
70.28571428571428,0.4891712491756842
75.21428571428571,0.3651396516046447
80.14285714285715,0.24040557752251107
85.07142857142857,0.11767365331495519
90.0,8.119408278346952e-17
94.92857142857143,-0.08237155732046862
99.85714285714285,-0.16828390426575773
104.78571428571429,-0.25559775612325125
109.71428571428572,-0.34241987442297894
114.64285714285715,-0.42719681055404024
119.57142857142857,-0.5088228361464617
124.49999999999999,-0.5867711961693547
129.42857142857144,-0.6612670095820402
134.35714285714286,-0.7335378975803502
139.2857142857143,-0.8062151259970161
144.21428571428572,-0.8840398027533299
149.14285714285714,-0.9752274123350134
154.07142857142856,-1.0943820569598162
159.0,-1.2695256331427545
160.50000000000003,-1.1788452307754131
162.0,-1.0881648284080745
163.5,-0.9974844260407345
165.00000000000003,-0.9068040236733943
166.5,-0.8161236213060558
168.0,-0.7254432189387158
169.5,-0.6347628165713772
171.0,-0.5440824142040372
172.5,-0.45340201183669715
174.0,-0.36272160946935866
175.5,-0.2720412071020186
177.0,-0.18136080473467855
178.5,-0.09068040236734005
180.0,0.0
