Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51
-1.0,-0.15730651592630288,-0.10665947061382092,-0.10807068819790099,-0.10802757611741079,-0.10832190946994237,-0.10827604662783971,-0.10848119564320291,-0.10846626577554863,-0.108619179536394,-0.10926098236449067,-0.10877601280200214,-0.10895185605265652,-0.1095210306181888,-0.1098000876142217,-0.10923031489954622,-0.10936654798557288,-0.1097037926711333,-0.10994996418566982,-0.11007501492127476,-0.10967441383570349,-0.10982696434717926,-0.1099832455587758,-0.11008968272492024,-0.11015601260051147,-0.11018632645980905,-0.11019161062333005,-0.11029134569544277,-0.11035850731954477,-0.11039299988480518,-0.11039645102505007,-0.1103654231933791,-0.11029851208778196,-0.11020898615455077,-0.11013390667769507,-0.11015684565706536,-0.11037048128343874,-0.11054539727072854,-0.11073187020248663,-0.1106734235267332,-0.11060372851143277,-0.1105187139066087,-0.11041839705814416,-0.11031072299706533,-0.11021218238829923,-0.110141137507464,-0.11011023668065935,-0.11020864550889743,-0.11031480545730399,-0.11041775617602333,-0.11051511060695701
0.0,5.363632715055244e-13,-3.0401028916493544e-16,-3.308594717643665e-14,-2.9908801130185125e-14,-4.160040367739981e-14,-3.802297018906664e-14,-3.345891272377166e-14,-3.087981259586314e-14,-2.7754708253890925e-14,-3.0499040792886234e-14,-3.237731263650012e-14,-3.811057372460347e-14,-3.527560188398837e-14,-4.0481940716263765e-14,-4.467736944291367e-14,-4.982646240048183e-14,-5.784348694470864e-14,-3.3247710140571485e-14,-4.04420420763163e-14,-4.865899350114944e-14,-5.794713667239826e-14,-6.822016909713291e-14,-7.789558928439355e-14,-8.307026941323237e-14,-3.217088054285888e-14,-3.965794706517478e-14,-4.449956028662605e-14,-4.665452052465824e-14,-5.064828764722584e-14,-5.657236831768664e-14,-6.301079449877456e-14,-6.787756121062749e-14,-6.88936754866809e-14,-6.723831560973004e-14,-4.02850496017404e-14,-4.435297615290601e-14,-4.7179708057010217e-14,-5.1030360492809734e-14,-5.3927782378559996e-14,-5.6419278970931686e-14,-5.781356296474804e-14,-5.79809637801798e-14,-5.591100499247048e-14,-5.3062589044916564e-14,-4.524592506216507e-14,-4.4893342515672785e-14,-4.5673534398993354e-14,-4.745943221751148e-14,-5.0027256642826146e-14,-5.4076101235756013e-14
1.0,0.1572942552935824,0.10665950874557038,0.10807073961158632,0.10802762989031653,0.10832195904201979,0.10827609917365581,0.10848124726375513,0.10846632240004932,0.10861922721375879,0.10926102820809686,0.10877606521279252,0.1089518975516123,0.10952106843780662,0.10980013152594757,0.10923035810840175,0.10936658140062713,0.10970382289445296,0.10994999200967862,0.11007504159184954,0.1096744450819437,0.10982698823494842,0.1099832668697864,0.11008970187841738,0.11015602994755884,0.11018634233253523,0.11019162529621816,0.11029136018317666,0.11035851987682788,0.11039301078582135,0.11039646049360109,0.11036543143943454,0.11029851925212265,0.11020899220852816,0.11013391144124647,0.1101568476497913,0.11037048234435048,0.11054539763226681,0.11073059268852052,0.11067342456912677,0.11060372861210858,0.11051871315023405,0.11041839547384744,0.11031072054403088,0.11021217896177198,0.11014113301595932,0.11011023109691129,0.11020863833171876,0.11031479759407901,0.1104177477023435,0.11051510161209804
2.0,0.26751317009452363,0.21076761782906644,0.21437370883859638,0.2149696752965133,0.21544242514759215,0.21561420006180504,0.21545572872064822,0.21576936687971787,0.21573855738397474,0.21613314890519966,0.216613136660111,0.2165232732344458,0.21707678795812713,0.21738415286032356,0.21750495744177392,0.2179876013988663,0.21820923323611877,0.21824497040210913,0.21810274436623528,0.2183872100475676,0.21888494536048864,0.2190258691446685,0.21877548309084222,0.2185168167867633,0.21876039537847417,0.21895583630084497,0.21909419423556822,0.21917265038351202,0.2192033149700573,0.21928439715505174,0.2193224178252312,0.21941805181651758,0.2195002044296332,0.21956415516570918,0.2196056947547431,0.21962064271211693,0.21960982808927443,0.2195921086264792,0.21961151425829303,0.21974542886418846,0.2199423054306058,0.22011077439658014,0.22010806448238815,0.2200882875191288,0.22004096693853858,0.21995614679742306,0.21983017655656295,0.2196814924198875,0.2195700036733603,0.21959178970061086
3.0,0.4469523191948145,0.3190021085976093,0.3195226801936248,0.31901707398737966,0.3185581359117612,0.31860461448226907,0.31909872595614924,0.3197208242634384,0.3206553787368699,0.3218758824889029,0.32177027122847585,0.3227394819149853,0.3232499767754389,0.3236289179344062,0.32406406788621084,0.32420342431420784,0.32449740237778013,0.3252998435307904,0.32546725800486614,0.32533022550379975,0.3254571833202491,0.32585492133488636,0.3261480168706593,0.3262697391932826,0.32623059840041696,0.3263573012789387,0.32637950581621195,0.32622715204744424,0.3259456902171603,0.32606523140612975,0.3261123443402611,0.3258987329103477,0.3256580194232715,0.3256232154621966,0.3251012633276776,0.32452929550890086,0.32410355813011127,0.3232505802996639,0.32281730741623116,0.3218527490365002,0.32141614685036435,0.32052102766492724,0.3201806249826721,0.31947136981987406,0.3190326254114027,0.318736707426479,0.3179624408800172,0.3176255361744897,0.317227929688776,0.3165624803816826
4.0,0.5945168007930202,0.4290664317839696,0.4180817196946914,0.4188377907776761,0.4190577403305211,0.41985594066995846,0.4211977447124395,0.4225559108757434,0.42351650822552306,0.42428222938703397,0.4251706847479176,0.4257597566384567,0.42613373496032686,0.42601594915217567,0.4263732332173522,0.4260859862061953,0.42483914057172234,0.42292598848980406,0.42096567343681457,0.41926598765888634,0.4177905644818483,0.41629578726918065,0.414922358558966,0.4136797017328155,0.4126736108271727,0.41211322595894273,0.4112740656078508,0.41087683868904135,0.4102883612773317,0.4097505624507,0.40905381589763656,0.40885306296008733,0.40824980632414476,0.4080802972438539,0.40809872570396893,0.4077869723847246,0.4075758924799994,0.4077303066802612,0.4077349677385321,0.40741697421098505,0.40706411755800526,0.4070537255102914,0.40712695259953313,0.40718963034249706,0.4070341241175865,0.4068208863746087,0.40670992127650796,0.40685386494482395,0.40702096711050334,0.40712454981848273
5.0,0.7496606869947126,0.5622131274189226,0.5206689058722622,0.5144454017905693,0.5138552294422809,0.5129906768450933,0.5100336500457676,0.5048296391989343,0.5011034556381118,0.49877285641234703,0.4976690581804882,0.4962689476336562,0.4957509205050613,0.49579873523854295,0.4958512309911325,0.4955916614907894,0.4958287677703434,0.49605704073595297,0.4964696712918468,0.49610870493583453,0.496491203682555,0.4965908916002645,0.4965559252318884,0.49717063551529,0.4975569906152439,0.4973990164985768,0.49736714206129884,0.4977555645711154,0.4981025860925667,0.49837946365940655,0.49858770606576114,0.49878953917759017,0.49922693493667347,0.4995051640170308,0.4998161035282946,0.500110926820622,0.5003836433702492,0.5006293987156888,0.5008507573802019,0.5010430313739972,0.5012336532341852,0.5014549930224314,0.5017281937919059,0.5020474385559759,0.5023988233966427,0.5026405799777364,0.5028799636670304,0.5031142435451942,0.5033420598951381,0.503562044299129
6.0,0.7722778786353479,0.6685387504233673,0.6102144055517007,0.5819446549538068,0.5678220523051409,0.5626223527486988,0.5616372238333561,0.5630045574771443,0.5654213401884818,0.5675209394692246,0.569974638245628,0.5717112517430706,0.5739156010913902,0.5761768769408862,0.5771177635563879,0.5785070739107203,0.5803419705901068,0.5819454237583778,0.5828896593990165,0.5838027469538483,0.5847654646835354,0.5859765189952167,0.5872627964996219,0.5880971723182813,0.5889159018006697,0.5897125440439877,0.5904955642802892,0.5912450777909788,0.5919604556432012,0.5924908827175155,0.5929427622889502,0.5935013816931842,0.5941373728994372,0.5947690628692416,0.5953996002791304,0.5960280401820938,0.5966423060839388,0.5972125581177672,0.5976609918898439,0.5979655345785305,0.5982625712586611,0.5985607234898399,0.5988581737674756,0.5991753537826247,0.5995232387998249,0.5999059639170345,0.6003227222972638,0.6007730974732148,0.6012488327492709,0.601706137577568
7.0,0.7554456978674376,0.7755458944997572,0.7199291954410276,0.6994259981452859,0.688690530067608,0.6767044527748055,0.667768008602075,0.6566673016739779,0.6499462563713109,0.6466805249410714,0.646839986122476,0.6499831580461767,0.6531399104507228,0.6563088853136345,0.6586623107781497,0.661290961387557,0.6634594893744273,0.6660812366799601,0.6687831289471057,0.670578081222098,0.6723669361518241,0.6741755087957133,0.6758360830818302,0.6769486318967287,0.6780891837980191,0.6792645784756836,0.680523195664771,0.6818196264274656,0.6828346922417575,0.6838603927322965,0.6848735228739636,0.6858805639034339,0.6868915260929064,0.6879075229104632,0.6888992073133674,0.6897335363385169,0.6903713351881834,0.6910014240818423,0.691624937906217,0.6922447136141835,0.6928653478449265,0.6934734788817859,0.6940859202719377,0.6946957116680191,0.6952811641481139,0.6957863304188027,0.6961753704147475,0.6965791810696861,0.6969985386152147,0.6974330858835841
8.0,0.8083539890809767,0.7923893517856109,0.8308650839212585,0.8304727534365778,0.8142596762039462,0.8081413082911654,0.804145565602697,0.801861728255914,0.7953438410449981,0.7907415834790411,0.785674382188108,0.7784146700296936,0.7699282554377281,0.7613194070564573,0.7538008405833605,0.7465590393409655,0.7433704762987572,0.7426330811125562,0.7439391226131021,0.7457240324999367,0.748593305943156,0.7516117248973665,0.7545022949859661,0.7574051815205742,0.759587162946214,0.7618986962457334,0.7641928029550986,0.7657819217298423,0.7674055353133712,0.7691189467460201,0.7707792157122689,0.7719042557829432,0.7730217052177452,0.7741748540813499,0.7753887248381843,0.7767288103207163,0.7774807051957868,0.7785655643405867,0.7796427045314691,0.7807172007596214,0.7817978053695037,0.7828851739674086,0.7839529808377916,0.7849447777889834,0.7856696693187458,0.7863915661806448,0.7871043612175848,0.787810183324383,0.7885120535041878,0.7892134604566635
9.0,0.8926392535420327,0.8377834210528216,0.826087053432451,0.8433604816296806,0.8770062126495213,0.8929094915891684,0.9297531388472454,0.924842861763858,0.9180050511979521,0.9132615188282426,0.9143144130502904,0.9137099391464549,0.912403882152777,0.9107088741330136,0.9101077961164716,0.9096465658801628,0.9071168600150323,0.9033361098461659,0.8992928592041277,0.8949223467107843,0.8899265701448812,0.8848234095677828,0.8791102779446359,0.872995577235546,0.8664198452831225,0.8595386508513051,0.8525339607195165,0.8463377561829387,0.8413361830549271,0.8382225293850653,0.8382677603739032,0.8402873662665732,0.8429687549774092,0.8458700998453091,0.8484292593551123,0.8514408401521307,0.8533826348519837,0.855376242850572,0.8575557744795101,0.8591770643490465,0.8605019256474836,0.8618518820684592,0.8633114557521312,0.8646196260756946,0.8655337231748568,0.8666893502490555,0.8681147736514238,0.8696048695872802,0.8711003883765952,0.8722752779680366
10.0,0.9225525832790751,0.9149670685861184,0.8748454450093227,0.8804834714507318,0.890164633672746,0.9139526058816868,0.9359665683216536,0.9403633926531842,0.9629191274717875,0.9819098619779812,0.9991846373624549,1.0104317528604037,1.0094965659910047,1.0275044617273974,1.0262868432240981,1.0249131644494953,1.023516385125351,1.0221966322258387,1.0210463063283541,1.0220191467507107,1.021316375677992,1.0219000080861593,1.0219790875181702,1.021639039979623,1.02090302651607,1.0198217294889276,1.018313715957929,1.017088960479735,1.0161760858641784,1.014843167145272,1.0150766412467507,1.0142980661678918,1.012760076825083,1.0106048128650997,1.0079128041142156,1.004738941865724,1.0011321149464567,0.9971379440958561,0.9927998266141503,0.9881635482153408,0.9832815333417693,0.9782549307817018,0.9732248296678621,0.9680757077019423,0.9627885004323247,0.9574343685475889,0.9523571688517257,0.9470013540833756,0.9418182224950163,0.9370778762591737
11.0,0.9041392852311938,0.9790358900443907,0.9500472689002288,0.9314817647600455,0.9374797927209497,0.9530151550725886,0.9610725558206691,0.9815847649412011,1.000462033623382,1.0153143295841385,1.0129382372848725,1.0281780031834857,1.0422204841421174,1.0540838568016426,1.0645554954815128,1.0741751811310924,1.0826841791377773,1.0897187694157173,1.094621796336212,1.096514935063133,1.0944664012331256,1.1028616516042828,1.1110567991670206,1.1188454046231562,1.1261749331340636,1.131190905491153,1.130499911470489,1.129779951606542,1.1290473060737674,1.128319306000372,1.1276072318362969,1.126898588297855,1.126193735533562,1.1254990686626696,1.1248179380201058,1.1241446059172002,1.1234949839704707,1.1228817568951421,1.1223291092490901,1.1218766540477514,1.121772493656437,1.126669975855323,1.12735830616341,1.1278345857628138,1.1281204194443102,1.1282425848989794,1.1282086235706588,1.1279616818806149,1.1274440303591386,1.1267452034551837
12.0,0.8479483865338926,0.9539322006901582,0.9819149566916688,0.9856149756419202,0.9849280484942631,0.9907652469931577,1.004669194957141,1.0224574828195365,1.0375380832951544,1.0369193025112418,1.0555990720333808,1.0710514904605017,1.0846713978623648,1.0969660929962621,1.1078069751706585,1.11571485122564,1.1192685512076648,1.1170036802904937,1.1209575705169497,1.1304856589795824,1.1387936437314914,1.1461578255865692,1.1526184595847961,1.1585598052785857,1.1640358406386255,1.1690351311709002,1.1737246443155225,1.1782276702021433,1.1825505365923412,1.1866772669224859,1.1905349686817785,1.1941175039064054,1.197496341033163,1.2006313942793676,1.2035078416425218,1.2061014602141198,1.2083926586494054,1.2103652269557834,1.2120580033037658,1.2134874342027235,1.2146620631942229,1.215560571876775,1.2161542943332668,1.2163738765080285,1.2186336489349152,1.2221458339870377,1.225592550415775,1.2278857145114173,1.2277454560075378,1.2275779396015296
13.0,0.3691753472862771,0.9085988395696687,0.9651435269367363,1.0083867600886522,1.0268823772799895,1.0319274263106755,1.044417852028444,1.0597854277594034,1.0599618524022942,1.0785024994426504,1.095226575742462,1.1110257324929596,1.12622373537571,1.1392302207759306,1.1462596728452294,1.144047651968802,1.1451293777131093,1.158110121032193,1.1691445310262365,1.178787774506943,1.1872077304878834,1.1947821134877343,1.2016829458153049,1.2078875025494207,1.2137365360188763,1.2192218582663843,1.2242444952283986,1.2289574946945874,1.233306595894234,1.237153419250922,1.24046764577333,1.2432340566397913,1.2455309207111396,1.2473597393154163,1.2487441909063306,1.2496798958411115,1.2501292244034947,1.2500018494201846,1.2491341788018613,1.2523050496747778,1.2561464859325786,1.2597200653866967,1.2630533526747865,1.26626050129396,1.2693608879828429,1.2723725027045574,1.2752586765181364,1.2780064511241767,1.2805968275631285,1.283038240767291
14.0,0.370507328869918,0.689496604749158,0.8883120320974175,0.9838580363104983,1.0350161306765486,1.0555709022279554,1.0751107706591525,1.0803523475254202,1.0942623859489264,1.1114830576165033,1.128764842252977,1.1463853265624815,1.1616769628650014,1.1675504678215276,1.1568189066426589,1.1745142985513966,1.1897494370336652,1.2027280695437705,1.2142664026511294,1.2243756175160594,1.2337362177585471,1.2422128304749327,1.2501366941639864,1.2575143790071237,1.2641350910810374,1.2702035955092879,1.2753244631152274,1.2794064693349414,1.282531231490485,1.2847846768893436,1.2862113789689178,1.286833735206693,1.2865883332074801,1.2852938450032512,1.2858793686929004,1.291329597159577,1.2963514936491363,1.3009694900896906,1.3054012653283058,1.3096370859080855,1.313609080840615,1.3172650134896078,1.3207096669340461,1.3240153530853571,1.3271955210673703,1.3302279797285832,1.3330943393572858,1.335767044403555,1.3382913289670355,1.3407397453191663
15.0,0.37873383977341174,0.43664143236891134,0.771732926470768,0.9101362694259285,1.0094055754732938,1.058718992681959,1.0909191995950045,1.0963080247190704,1.1170000626265282,1.1367824696848066,1.1571336122070324,1.1740580495623898,1.1748882598075086,1.1743513081942467,1.1935115602637412,1.2103338703651227,1.2250665808561207,1.2385459611482659,1.2507639841401403,1.2622587543582153,1.2727957734532787,1.2828384937159705,1.2917736459342766,1.2999528809923278,1.3066555249370286,1.3115584863604928,1.3148885145604983,1.3166635483480482,1.316883189182855,1.3154013009394718,1.3118085586675234,1.3156376587835683,1.3230791169657412,1.3298150587743462,1.335993888817805,1.3419250403635137,1.3474826737862249,1.3524886705591257,1.3572397178704325,1.361819546222492,1.3661652353128633,1.370173088812082,1.3738625254917254,1.3774129791580467,1.38084996904045,1.384159340587607,1.3872933108980385,1.3902116023254798,1.3929380602087083,1.3955824548899287
16.0,0.4024537662300647,0.6090571049205322,0.9903790059994655,0.7671369419631209,0.9453047849535443,1.0355427455096797,1.0545185455133466,1.0928877837324795,1.1210871578093242,1.1473801339802847,1.1701567697908455,1.1733332296018617,1.1722954064688234,1.194614253450667,1.2137686099639944,1.231057998725013,1.2469515547036871,1.2621500211037056,1.2764097880204754,1.2899611027768951,1.3023718100758082,1.3135576215540046,1.3229156161432492,1.3292772952532648,1.3329515696499448,1.3337829096905645,1.3315201960258203,1.325471400272355,1.3287785547271376,1.339031921826395,1.3484938002226348,1.3569991344588055,1.3651513589798028,1.3725513078510962,1.379239287955589,1.385714242103827,1.3918636450970594,1.3973499422861375,1.4024698358132575,1.4074246485239863,1.4122131091626269,1.416683700433993,1.4207338415605923,1.4246084893911084,1.4283811013137597,1.4320682520881485,1.4356181514792947,1.4389513690951548,1.4420272712833928,1.4449863422761147
17.0,0.5898542405131756,0.5958937662489421,0.6237089909107485,0.4278777444805835,0.8047583464044338,0.9706767918207094,1.0094964727388895,1.0621429780891478,1.1060762203306516,1.1437701403335059,1.1587024935114127,1.149262193444778,1.1769230817460041,1.1998783926093426,1.2202676650170776,1.2391051061914304,1.2573948287283292,1.2748762270390375,1.2916858331363315,1.306611272592872,1.3197689748324613,1.328987898142607,1.3335733905262306,1.3332580421467555,1.3270935447083507,1.319500176864688,1.333165032999254,1.346264616790507,1.358031547192302,1.3690754315883706,1.3795409571956059,1.388731112933602,1.39775128120357,1.4060958330760835,1.4135338775427926,1.4207935962423779,1.4277897384135771,1.4339627753164117,1.4397796808301084,1.4454864838091959,1.4510618160733189,1.4561766699776488,1.4608199349192361,1.4653386014510636,1.4697786645476865,1.4741350277575658,1.478264279213189,1.4820155938584931,1.4855381214136716,1.488964063839024
18.0,0.6463455720207711,0.642368551601622,0.6209260205076809,0.6264969244392887,0.6457861145061009,0.4609906031609256,0.903926242605972,0.9900946826850467,1.0660578916126189,1.1182562091283352,1.0935917296251383,1.1311365662807091,1.1611604048651487,1.1869457228517883,1.2105177229255752,1.2325725031506092,1.254629891709598,1.275014621814667,1.293127006583796,1.307574850982641,1.3157756588550518,1.315637687349817,1.304705522194289,1.3007196352146455,1.3194922819220196,1.3364572809874051,1.352186930840214,1.366797478861958,1.3801129351709038,1.3922839897056285,1.4038266758755726,1.4138062647991563,1.423660728324037,1.4325873917297673,1.4405563996474895,1.448433807764199,1.4559853494161916,1.4625208448096676,1.468788184980926,1.4750155308409794,1.4811427841856757,1.4866052882079,1.4916732415372458,1.4966425270325439,1.5015764142536852,1.506436089226733,1.510928232242238,1.5149472494905032,1.5187842055700993,1.5224643823614001
19.0,0.4475008982316426,0.4568111073000388,0.6558960022669394,0.6553157118823985,0.6524481461558891,0.4674259033563067,0.4791657180219093,0.4681302447832982,0.9680078349539917,1.059288453650879,1.0304451028927015,1.0827928698243339,1.118859299061054,1.150544354539122,1.1793643185295113,1.2077407124025554,1.2346903115685295,1.257329498766199,1.273380941361539,1.2778463086237615,1.2670961118870043,1.2557593805547778,1.2805597721037225,1.303488528746514,1.3242487786572046,1.3421613073316154,1.359592101524736,1.374125226788919,1.3884465600390252,1.4004955510685848,1.4127475455278389,1.4235058339469113,1.4336016993709988,1.4438702484101686,1.4527042774652947,1.4611423503317327,1.4698000181477822,1.4777129841387209,1.484771080206559,1.491803307039714,1.4989224094421667,1.5053650083495198,1.5110703719635992,1.5166638184305274,1.5221731256213535,1.5275424555306978,1.5324042771190112,1.5365732641977705,1.5404502012524892,1.5441201501877915
20.0,0.6687448942530251,0.47624446245595403,0.6692066850688121,0.6767451794262084,0.6844269654018316,0.49591365738787435,0.4862971413007014,0.49379668018900846,0.49796462185076795,0.9262048031733324,0.9089332705517497,0.9815600167306434,1.0381373728654577,1.0833428912469467,1.1223470200346901,1.1596536612258443,1.1911928518714094,1.2115169490278896,1.2156319657007015,1.1983394396006668,1.1967407989570462,1.2271982137330546,1.2542838383456563,1.278683593699687,1.3004858042930152,1.3204394653063118,1.3396635550862308,1.3566848837666867,1.3725641272980966,1.387719690411513,1.4014716811924843,1.4144820967338514,1.4272622451033419,1.4382853014781352,1.4500225761857215,1.4601699390072005,1.469665061092966,1.4795739368845646,1.4882474001085386,1.4960308351080156,1.5038313116000335,1.511602319474082,1.5180205059914076,1.523720202970964,1.5290919491794193,1.5342435345774064,1.5392156199347466,1.5435519116395202,1.5470087199051468,1.5500019323241156
21.0,0.6972118271707785,0.4944059181857698,0.7010057642233632,0.7022772744288199,0.7035172947942048,0.5059458251607263,0.5176855472584299,0.5073887200128903,0.5109711183917074,0.5168531526849487,0.518612657243264,0.9262036469098236,0.888107887310418,0.916059019340535,1.0181626747905739,1.0765697029771857,1.1146868272533097,1.1313309803442104,1.1240874768162552,1.111619583977273,1.1251171800041604,1.1574557498985198,1.1871258537516627,1.2148409728979122,1.2408344649339538,1.2652392074271783,1.2878325830424822,1.3085210582417184,1.3282819426504036,1.3475220910653452,1.3656944956632657,1.3814301304560792,1.3980853956674897,1.4119357257765153,1.4268591707607587,1.4388482299422498,1.4520474570935673,1.4625503817214691,1.4725082221363346,1.482851154831096,1.4907015658822276,1.4976674820866382,1.5042503771767253,1.510577615156041,1.515759473081543,1.5195268447406798,1.522616764051539,1.5251169319592783,1.5270401342653408,1.5283753494096033
22.0,0.7233131189502985,0.515829930617996,0.7246022141056891,0.5332710624125286,0.7345847841039659,0.5345381858733832,0.5271547179906373,0.5322824198978809,1.0378128773569022,0.742411724503455,0.7455359592641736,0.5357542023922816,0.9435858657912443,0.9551669552118046,0.9114939282278406,0.9759679934946272,0.9988349285848571,1.02639295015967,1.011787736984527,0.9573432691574816,1.0174282297346844,1.05428064035105,1.0836199541917944,1.110174185430495,1.1369425087892673,1.1630200499657586,1.1891136524720654,1.2148993197990618,1.2393896639454154,1.2627329013221344,1.2855369933039644,1.3078835528827373,1.329586238824363,1.3505744717293886,1.3699506447793286,1.385923695078613,1.402455220887874,1.4154236037677872,1.4282431698905313,1.4375850441181208,1.446892161621352,1.4541540710493608,1.459035402778914,1.4628041282910211,1.4654773906485938,1.4670087166720696,1.4673210707943423,1.4663642275701345,1.464102037202777,1.4603289403436837
23.0,0.753226760683431,0.5374491907930005,0.7551562994343127,0.5415259583959499,0.5537777500495691,0.5464947274047094,0.7702558426660219,0.5491728310016357,0.7704105890415262,0.7741405089483345,0.7748526174063654,0.5584347010973809,0.5546056321547186,1.3093283683537094,0.7784203371026988,1.0935525737868084,0.9478784972493194,1.484234650388518,0.9640771491037037,0.9722598602513458,0.9416493399009649,0.9121170817785231,0.9938505543918191,0.9744031589564578,1.003604991216028,1.034384483032317,1.0613919896695014,1.0788950660294674,1.1041859909431846,1.1239825898571607,1.1473684767064334,1.173327988279302,1.1996100665472478,1.2213123742221044,1.2462263030902123,1.2712475232217002,1.2946454352157022,1.3153112096401014,1.328660088552909,1.3433257636328595,1.3514556047078035,1.3581191715458896,1.3635250760163564,1.3663611355093275,1.3665934972820284,1.3645168951789168,1.360426859549884,1.3549982627727917,1.347965498484211,1.3526558353898315
24.0,0.786714837922825,0.5552443123999593,0.7882057206890035,0.5655654818071054,0.5649510968211088,0.575079148125434,0.7948430618711535,0.5714288390179082,0.5768532329417432,0.5762526381769595,0.5735194686610541,0.5751852190650917,0.5773383108945154,0.5799283769086052,0.446017591998306,0.5813706184357066,0.9291268275041419,0.581425663538587,1.1043422859453047,1.0637941064113916,1.7939768730293002,1.1222587355395115,1.1322197355076744,3.864144736387748,1.0021936315654167,0.9655930426322694,0.9535394619604596,1.011802253483326,0.9026617927290407,0.9529878727875258,1.012768634526786,1.0267268370232332,1.0531173121517095,1.0770567492812169,1.0885529955830733,1.1003296713876984,1.1122270625384076,1.1355828890169781,1.146956943673095,1.16907170843017,1.178329424310745,1.1867920439512232,1.201503812829385,1.2053286027423669,1.207196602924841,1.2072172543015705,1.2054090793876115,1.201720892393223,1.1920383536437462,1.1839557440721793
25.0,0.5670509358949503,0.5844133192991209,0.5789077060932942,0.5822200876097224,0.589163996709206,0.5869203916804026,0.8254129820927137,0.5951526757936255,0.5914920278569716,0.5932660847373882,0.5956523030587847,0.598617823747652,0.599498215884902,0.5988510852482484,0.8333472239740821,2.1863865859286458,0.5992831027813286,0.6006231383824916,1.0539310307491454,1.3505061322717018,1.7307742508816464,1.602665809978499,0.8394766908553873,1.1364654743908378,5.8082979688215195,2.834921832353493,1.6849299244631064,0.9093294751027514,1.0198490531542046,1.0007796391599555,0.8496775113289302,0.8505627473858525,5.500536823879011,0.9311073818968115,0.9771714227857418,0.9908812434203093,0.9984834540916775,1.0039711514421947,1.0250552891486973,1.0290845997805598,1.0317901601776913,1.0333518863951596,1.033461583660946,1.0303676671247952,0.9976170129818265,1.014304648798906,1.0248250029404247,1.0307257241387793,1.0358162793908032,1.0406540408351037
26.0,0.588867067066475,0.8384401778660426,0.6002372131042334,0.6024487714465906,0.6043326238059992,0.6078399127554719,0.6111124850378831,0.6099188720651979,0.6122323295133868,0.6153938748473273,0.6164829721940446,0.85943486138842,0.6153332715693676,0.6166105661150145,0.863163618995153,0.8643088912439822,1.4798703558074922,1.1979841282861208,1.3924390899613281,2.2671762604494505,0.6215066772100746,0.9512283427890069,1.3972774966085884,1.495038765344032,1.9715790863746794,1.0789191601032928,1.0558613733253654,1.1690326336910573,0.8750186814185102,1.0333066864850127,0.8741491181321297,0.8744989054241724,1.7102435936610112,1.01490885033305,0.8748082546698698,3.22412321950118,2.7787025918577863,3.753362809059376,1.0435889183175773,0.985556507227288,2.0549851197363806,0.990398728534733,0.9710390049575692,0.8840209185665354,2.455204789514248,1.7070922464924887,1.4409244681207871,1.0010549847397696,0.9968016463540675,1.0005713493013833
27.0,0.6056434766462591,0.8706575857400765,0.8711411302976383,0.6250119982788332,0.6236962253411956,0.8805728755178537,0.8824037697008347,0.6299383465298283,0.6333739139665268,0.6318248659818159,0.6323330711058457,0.8888078496215952,0.635254835828355,0.6370283027167473,0.8920214547687606,1.1075753331648674,1.4842807881352407,2.1700641456646044,0.6380078462164703,0.6386816696068638,0.6394137162830095,1.7402681336748154,0.6409812939561828,0.8961803449629908,0.8970012201918598,0.9465738697319543,1.4944796513830731,2.5149498676511373,0.8975955188594112,1.6124507566456847,0.8822278628251095,1.4098135753261725,1.3186044899547509,0.9009465306709712,1.0376424777881827,1.045769809728079,0.6443938678012785,1.1334183607904726,1.0659240474978684,1.1874405149752902,1.0959236912365253,1.685591984983113,2.1644553917743092,0.9052673530034829,1.0861808260700658,1.2040829366969243,0.9066367569820596,1.3370666180015707,0.9077667638513256,0.9084276550632866
28.0,0.8939174500375819,0.895129619391041,0.8999961376942356,0.9036408866248283,0.6455183754642384,0.8931182822797775,0.910766485891081,1.086179566823724,0.9132640975844349,0.6493938575927012,0.6510789671616214,0.9170128189930138,1.434910204954739,0.6536173745766156,0.6533798458067521,0.6541594793878469,1.4385351830053692,1.576903256557851,0.6568398335974684,0.6577406226063792,0.6586248371385907,1.5631008937059843,0.6588771433707542,2.245410202226357,0.9227832302367704,0.6592187239062096,0.9233225084429376,1.1060708495895015,0.6594145470580575,0.659814168279983,1.2467887465427343,4.092771904534849,0.6611025112612036,0.9258008759888803,4.154510021374034,3.604653173141353,0.6627425270410803,0.6631224377331725,0.663496297334512,2.777352155092997,0.7817446426475069,0.6646283103295852,1.1463935593314922,0.9328761291652641,0.665036546301751,0.6649919615771747,0.9339031177688875,1.085324059674211,0.934637497110494,0.9350324122280889
