alpha,cd
-180.0,0.001
-178.42857142857142,0.001
-176.85714285714286,0.001
-175.28571428571428,0.001
-173.71428571428572,0.001
-172.14285714285714,0.001
-170.57142857142858,0.001
-169.0,0.001
-167.42857142857142,0.001
-165.85714285714286,0.001
-164.28571428571428,0.001
-162.71428571428572,0.0010540705382619808
-161.14285714285714,0.02292418799659869
-159.57142857142858,0.04641329001027833
-158.0,0.07145317645187059
-153.14285714285714,0.1578503859807091
-148.28571428571428,0.2559514250660269
-143.42857142857144,0.36304834301999866
-138.57142857142856,0.47619073319019695
-133.71428571428572,0.5922694743916268
-128.85714285714286,0.7081049185823494
-124.0,0.8205370028006322
-119.14285714285712,0.9265147089048846
-114.28571428571428,1.0231823140111604
-109.42857142857142,1.1079599671470612
-104.57142857142857,1.1786162908750466
-99.71428571428572,1.2333309357975633
-94.85714285714286,1.2707453043661154
-90.0,1.29
-85.28571428571429,1.2715737449457123
-80.57142857142857,1.2360215037681634
-75.85714285714286,1.184108478938938
-71.14285714285715,1.1170445747727293
-66.42857142857143,1.0364530112487595
-61.714285714285715,0.9443277437609163
-57.00000000000001,0.842980830622482
-52.285714285714285,0.7349811619906725
-47.57142857142857,0.6230861975768726
-42.85714285714286,0.510168549754055
-38.142857142857146,0.399139388347922
-33.42857142857143,0.29287072972615164
-28.71428571428572,0.19411870344525872
-24.000000000000004,0.10544986384561414
-24.000000000000004,0.06735269336037802
-23.0,0.053496498554069384
-22.0,0.041993689384656384
-21.0,0.033483962384785376
-20.0,0.02732917773411963
-19.0,0.022891158845689027
-18.0,0.01925285212373931
-17.0,0.016551397942641478
-16.0,0.01471386310629638
-14.999999999999998,0.013209054619603615
-14.0,0.011939361311576795
-13.0,0.011016635142992531
-12.000000000000002,0.010203861633901152
-11.0,0.009496590417894383
-10.0,0.008920901938396505
-9.0,0.008436381391991075
-8.0,0.00801195696048907
-7.0,0.0076642593527370614
-6.000000000000001,0.007407459867104094
-5.0,0.007140959725173686
-4.0,0.006885449179426064
-3.0000000000000004,0.006392427545342946
-2.0,0.005996037929859961
-1.0,0.005881410713937008
0.0,0.005764200591690316
2.0,0.005978361108270862
3.0000000000000004,0.006104827736501039
4.0,0.006271891500696333
5.0,0.006470475389288461
6.000000000000001,0.006733869064676363
7.0,0.007089224942000284
8.0,0.00755885073246102
9.0,0.008096168688948156
10.0,0.008820373397215366
11.0,0.009620551494826442
12.000000000000002,0.010625751794841447
13.0,0.011930010943493902
14.0,0.013297210431455491
14.999999999999998,0.015238367871875373
16.0,0.01780622809661592
17.0,0.021224574174729477
18.0,0.02604068498314058
19.0,0.03280502127100785
20.0,0.04180296687969839
21.0,0.05443265671982058
22.0,0.0714531764518705
26.857142857142858,0.15785038598070922
31.714285714285708,0.25595142506602664
36.57142857142857,0.36304834301999866
41.42857142857142,0.47619073319019667
46.285714285714285,0.5922694743916268
51.14285714285714,0.7081049185823495
55.99999999999999,0.8205370028006321
60.85714285714285,0.9265147089048844
65.71428571428572,1.0231823140111604
70.57142857142857,1.1079599671470612
75.42857142857143,1.1786162908750464
80.28571428571428,1.2333309357975633
85.14285714285712,1.270745304366115
90.0,1.29
94.85714285714286,1.2707453043661154
99.71428571428572,1.2333309357975633
104.57142857142857,1.1786162908750466
109.42857142857143,1.1079599671470612
114.28571428571428,1.0231823140111604
119.14285714285712,0.9265147089048846
124.0,0.8205370028006322
128.85714285714286,0.7081049185823494
133.71428571428572,0.5922694743916268
138.57142857142856,0.47619073319019695
143.42857142857144,0.36304834301999866
148.28571428571428,0.2559514250660269
153.14285714285714,0.1578503859807091
158.0,0.07145317645187059
159.57142857142858,0.04641329001027833
161.14285714285714,0.02292418799659869
162.71428571428572,0.0010540705382619808
164.28571428571428,0.001
165.85714285714286,0.001
167.42857142857142,0.001
169.0,0.001
170.57142857142858,0.001
172.14285714285714,0.001
173.71428571428572,0.001
175.28571428571428,0.001
176.85714285714286,0.001
178.42857142857142,0.001
180.0,0.001
