alpha,cm
-180.0,0.0
-178.5,0.06
-177.0,0.12
-175.5,0.18
-174.0,0.24
-172.5,0.3
-171.0,0.36
-169.5,0.4088626357402163
-168.0,0.4354505429608652
-166.5,0.46203845018151407
-165.00000000000003,0.4886263574021625
-163.5,0.5152142646228118
-162.0,0.5418021718434607
-160.50000000000003,0.5683900790641091
-159.0,0.5590816386252937
-154.07142857142858,0.469524191742921
-149.14285714285714,0.38949416837773576
-144.21428571428572,0.3547194067191939
-139.2857142857143,0.3238697785260582
-134.35714285714286,0.31617843777881977
-129.42857142857144,0.309673710299231
-124.49999999999999,0.31221690898547166
-119.57142857142857,0.31493780562870893
-114.64285714285715,0.3195245308204111
-109.71428571428572,0.32393424140991317
-104.78571428571429,0.3254674647136624
-99.85714285714286,0.3268184913947573
-94.92857142857143,0.32206593121693317
-90.0,0.31731337103910895
-85.21428571428572,0.30144697570915957
-80.42857142857143,0.2855805803792101
-75.64285714285714,0.2657882798828479
-70.85714285714286,0.2456098247799534
-66.07142857142857,0.22432706715798764
-61.285714285714285,0.20280337080458818
-56.5,0.18208525333055034
-51.714285714285715,0.16166306279178821
-46.92857142857143,0.14246060716238992
-42.142857142857146,0.1239389338079854
-37.357142857142854,0.1042988769645519
-32.57142857142856,0.0837520226975814
-27.785714285714278,0.030716555313095313
-23.0,-0.06004762407882788
-23.0,-0.06004762407882788
-22.0,-0.06341322203987051
-21.0,-0.06415578080466518
-20.0,-0.06300389110371074
-19.0,-0.05984046037995317
-18.0,-0.055261851879953625
-17.0,-0.0490882512576212
-16.0,-0.04215989385377709
-14.999999999999998,-0.03432577882086736
-14.0,-0.024513380530434756
-13.0,-0.016516516301640815
-12.000000000000002,-0.012692823625787187
-11.0,-0.006732943756702818
-10.0,-0.002400090443030915
-9.0,0.0007417495490510176
-8.0,0.0029190412588272568
-7.0,0.004419742589489697
-6.000000000000001,0.005363696175490406
-5.0,0.006058583063423626
-4.0,0.006449835660680599
-3.0000000000000004,0.006762159275425606
-2.0,0.006264973259891597
-1.0,0.005452231103921318
0.0,0.0044869484055004415
1.0,0.003432057740832476
2.0,0.0022715808875894707
3.0000000000000004,0.001102016028277561
4.0,-0.00013778658584421863
5.0,-0.0013493516597446137
6.000000000000001,-0.002442397078622464
7.0,-0.0033044864314359925
8.0,-0.0036196240807847696
9.0,-0.0030544075809303983
10.0,-0.001689227161223044
11.0,0.0008944426609178783
12.000000000000002,0.0023246117180820737
13.0,0.002781033260320976
14.0,0.005389716020185161
14.999999999999998,0.009768982772575041
16.0,0.013862442557325607
17.0,0.01656651909597764
18.0,0.01795354165483159
19.0,0.01766985690627018
20.0,0.015519457750449755
21.0,0.011425768031508783
25.92857142857143,-0.05062992636424145
30.857142857142858,-0.1060680194466006
35.78571428571429,-0.13007250629035239
40.71428571428571,-0.15302660431381782
45.642857142857146,-0.16978340829759442
50.57142857142858,-0.1865034830477349
55.49999999999999,-0.20294349739140044
60.42857142857143,-0.21944522894415391
65.35714285714285,-0.23659499119232963
70.28571428571428,-0.2537330145501662
75.21428571428571,-0.2706802809399913
80.14285714285715,-0.28756742291452564
85.07142857142857,-0.30244039697681724
90.0,-0.31731337103910895
94.92857142857143,-0.3220659312169331
99.85714285714285,-0.32681849139475727
104.78571428571429,-0.3254674647136624
109.71428571428572,-0.3239342414099132
114.64285714285715,-0.31952453082041116
119.57142857142857,-0.31493780562870893
124.49999999999999,-0.31221690898547166
129.42857142857144,-0.309673710299231
134.35714285714286,-0.31617843777881977
139.2857142857143,-0.3238697785260582
144.21428571428572,-0.3547194067191939
149.14285714285714,-0.3894941683777357
154.07142857142856,-0.46952419174292054
159.0,-0.5590816386252939
160.50000000000003,-0.5733900790641097
162.0,-0.5618021718434609
163.5,-0.550214264622812
165.00000000000003,-0.5386263574021628
166.5,-0.5270384501815142
168.0,-0.5154505429608652
169.5,-0.5038626357402163
171.0,-0.45
172.5,-0.375
174.0,-0.3
175.5,-0.22499999999999998
177.0,-0.14999999999999997
178.5,-0.07499999999999996
180.0,0.0
