alpha,cm
-180.0,0.0
-177.85714285714286,0.08571428571428555
-175.71428571428572,0.1714285714285711
-173.57142857142858,0.2571428571428567
-171.42857142857142,0.34285714285714336
-169.2857142857143,0.3831144337089781
-167.14285714285714,0.33245773483591023
-165.00000000000003,0.2818010359628437
-162.85714285714286,0.23114433708977586
-160.71428571428572,0.18048763821670868
-158.57142857142858,0.17168206179798082
-156.42857142857144,0.18380204660642302
-154.28571428571428,0.19592203141486542
-152.14285714285717,0.20804201622330745
-150.0,0.22016200103174982
-145.71428571428572,0.23490277199889298
-141.42857142857142,0.24964354296603622
-137.14285714285714,0.26440412086808346
-132.85714285714286,0.2791746022375827
-128.57142857142858,0.29315845116041006
-124.28571428571429,0.3055690351898935
-120.00000000000001,0.31797961921937684
-115.71428571428571,0.32551285349456655
-111.42857142857143,0.33304608776975614
-107.14285714285715,0.3365989599254901
-102.85714285714286,0.33816165102149626
-98.57142857142858,0.33748490067652476
-94.28571428571429,0.33232926744959806
-90.0,0.3271736342226714
-85.71428571428571,0.3141002988791147
-81.42857142857143,0.3010269635355581
-77.14285714285714,0.2845404681351279
-72.85714285714285,0.2663473927062609
-68.57142857142857,0.2470476574525142
-64.28571428571429,0.22553460254900784
-59.99999999999999,0.2040215476455014
-55.714285714285715,0.18093658325862552
-51.42857142857143,0.15785161887174962
-47.14285714285714,0.1350738314236737
-42.857142857142854,0.11244963244499792
-38.57142857142857,0.09027722114615858
-34.285714285714285,0.06900838520699218
-29.999999999999996,0.04773954926782575
-28.857142857142854,0.04163035817721782
-27.714285714285715,0.03552116708660992
-26.57142857142857,0.029411975996001972
-25.428571428571427,0.023302784905394048
-24.285714285714285,0.017193593814786124
-23.142857142857142,0.011084402724178197
-22.0,0.004975211633570273
-20.857142857142854,-0.0011339794570376718
-19.714285714285715,-0.008211165387626937
-18.571428571428573,-0.01819233583816031
-17.42857142857143,-0.028173506288693684
-16.28571428571429,-0.03815467673922706
-14.0,-0.05811701764029383
-13.0,-0.04920781913300851
-12.000000000000002,-0.03465868874446738
-11.0,-0.023744214297852378
-10.0,-0.014388923108836821
-9.0,-0.006236334047898664
-8.0,0.001574110748447819
-7.0,0.011765956196482946
-6.000000000000001,0.02358662274142291
-5.0,0.01490018869051038
-4.0,0.006587643172057929
-3.0000000000000004,-0.00043906117493050165
-2.0,-0.0047890512690198115
-1.0,-0.004629911143582503
0.0,-0.006032619992421478
1.0,-0.011463867436154365
2.0,-0.022688310289709968
3.0000000000000004,-0.036311819325183396
4.0,-0.03687711995753895
5.0,-0.03171499706351932
6.000000000000001,-0.026058955204530238
7.0,-0.01835697405668979
8.0,-0.010252563570004085
9.0,-0.0021269542848192046
10.0,0.005898732461455039
11.0,0.013682685601949284
12.000000000000002,0.009134223568461552
13.0,0.008403963983778911
14.0,-0.006397000962646058
14.999999999999998,-0.009398881300104677
17.0,-0.022470272365520617
18.0,-0.03086387408245056
19.0,-0.03816121152117271
20.0,-0.04577442599895283
21.0,-0.0537744630781237
22.0,-0.062126565758791406
23.0,-0.07077565213478929
24.000000000000004,-0.07966705767475682
25.0,-0.08849948455904681
27.0,-0.04363365870470362
28.0,-0.049497857561628396
29.000000000000004,-0.05526654738850824
29.999999999999996,-0.06084219025568964
34.285714285714285,-0.05055402006442243
38.57142857142857,-0.10110804012884486
42.857142857142854,-0.13322469164282386
47.14285714285714,-0.15612265888158108
51.42857142857143,-0.1784148103053937
55.714285714285715,-0.1994953300993169
60.00000000000001,-0.2205758498932401
64.28571428571429,-0.23894108835295075
68.57142857142857,-0.25730632681266136
72.85714285714286,-0.27369215320333
77.14285714285714,-0.2890882735594775
81.42857142857142,-0.303326822429161
85.71428571428572,-0.3152502283259162
90.0,-0.3271736342226714
94.28571428571429,-0.33232926744959806
98.57142857142857,-0.3374849006765247
102.85714285714286,-0.3381616510214962
107.14285714285715,-0.3365989599254901
111.42857142857143,-0.33304608776975614
115.71428571428571,-0.32551285349456655
120.00000000000001,-0.31797961921937684
124.28571428571429,-0.3055690351898935
128.57142857142858,-0.29315845116041006
132.85714285714286,-0.2791746022375827
137.14285714285714,-0.26440412086808346
141.42857142857142,-0.24964354296603622
145.71428571428572,-0.23490277199889298
150.0,-0.22016200103174982
152.14285714285717,-0.20804201622330745
154.28571428571428,-0.19592203141486542
156.42857142857144,-0.18380204660642302
158.57142857142858,-0.17168206179798082
160.71428571428572,-0.1876304953595659
162.85714285714286,-0.25971576566120447
165.00000000000003,-0.33180103596284394
167.14285714285714,-0.4038863062644815
169.2857142857143,-0.4759715765661211
171.42857142857142,-0.42857142857142916
173.57142857142858,-0.32142857142857084
175.71428571428572,-0.21428571428571386
177.85714285714286,-0.10714285714285693
180.0,0.0
