alpha,cm
-180.0,0.0
-178.57142857142856,0.05714285714285779
-177.14285714285714,0.11428571428571445
-175.71428571428572,0.1714285714285711
-174.28571428571428,0.2285714285714289
-172.85714285714286,0.28571428571428553
-171.42857142857142,0.34285714285714336
-170.0,0.4
-168.57142857142858,0.4237818801171848
-167.14285714285714,0.4475637602343701
-165.7142857142857,0.4713456403515554
-164.28571428571428,0.4951275204687402
-162.85714285714283,0.5189094005859255
-161.42857142857144,0.5426912807031098
-160.0,0.5664731608202951
-155.0,0.46730335712006776
-150.0,0.3681335534198404
-145.0,0.3401518715236543
-140.0,0.3121701896274682
-135.0,0.3077400828683402
-130.0,0.3033099761092123
-125.00000000000001,0.3075367197965469
-119.99999999999999,0.31176346348388156
-115.0,0.3171862211385632
-110.0,0.3226089787932448
-105.0,0.32450181812104884
-100.0,0.32639465744885293
-95.0,0.32176162313534584
-90.0,0.3171285888218388
-85.14285714285714,0.3017721435456275
-80.28571428571428,0.2864156982694161
-75.42857142857143,0.2666987833571204
-70.57142857142857,0.24670933909256934
-65.71428571428572,0.22520049234953413
-60.85714285714286,0.2034890586093676
-56.0,0.18243295571937815
-51.142857142857146,0.16151728086871237
-46.285714285714285,0.1420497757487214
-41.42857142857142,0.12302786131509195
-36.57142857142858,0.10323846746258276
-31.714285714285722,0.08312929051887363
-26.857142857142865,0.023338034440550014
-22.0,-0.0580979920748363
-22.0,-0.0580979920748363
-21.0,-0.06125895143646236
-20.0,-0.06261111855370668
-19.0,-0.06170540933594069
-18.0,-0.05899746643803773
-17.0,-0.054322959716334746
-16.0,-0.04846850728490383
-14.999999999999998,-0.04148105787595728
-14.0,-0.03307341535012946
-13.0,-0.020984648789865414
-12.000000000000002,-0.014007525017324555
-11.0,-0.013122308660893053
-10.0,-0.008696237518181394
-9.0,-0.0037378265731583815
-8.0,-0.0004224088259094493
-7.0,0.001942798538174117
-6.000000000000001,0.0036315958926643093
-5.0,0.005091890942164087
-4.0,0.006354864565003432
-3.0000000000000004,0.0066539627027167895
-2.0,0.006260534760983209
-1.0,0.005595701531884089
0.0,0.004806147925926483
1.0,0.0038818392949440477
2.0,0.0029373567391211435
3.0000000000000004,0.0019897314971588044
4.0,0.0010860309887912954
5.0,0.00023977520499366667
6.000000000000001,-0.00027030441618070363
7.0,-0.000254891849899631
8.0,0.00019974975930672702
9.0,0.002188374680632748
10.0,0.005425998570975594
11.0,0.0021907631973222125
12.000000000000002,0.004700626506332271
13.0,0.006910736827677739
14.0,0.01055570134330242
14.999999999999998,0.013786233912587646
16.0,0.016842830030592556
17.0,0.019119754549940714
18.0,0.01946144803600812
19.0,0.017593662030007323
20.0,0.0
25.0,-0.052908828328729174
29.999999999999996,-0.10581765665745832
35.0,-0.1289555303077961
40.0,-0.15209340395813387
45.0,-0.16932119113351948
49.99999999999999,-0.18654897830890507
55.0,-0.20349312796077065
59.99999999999999,-0.22043727761263618
65.0,-0.2377530652662091
70.0,-0.255068852919782
75.0,-0.27177875996602263
80.0,-0.2884886670122633
85.0,-0.30280862791705104
90.0,-0.3171285888218388
95.0,-0.32176162313534584
100.0,-0.32639465744885293
105.0,-0.32450181812104884
110.0,-0.3226089787932448
115.0,-0.3171862211385632
119.99999999999999,-0.31176346348388156
125.00000000000001,-0.3075367197965469
130.0,-0.3033099761092123
135.0,-0.3077400828683402
140.0,-0.3121701896274682
145.0,-0.34015187152365434
149.99999999999997,-0.36813355341984033
155.0,-0.46730335712006776
160.0,-0.5664731608202951
161.42857142857144,-0.5569769949888242
162.85714285714286,-0.5474808291573536
164.28571428571428,-0.5379846633258829
165.7142857142857,-0.5284884974944123
167.14285714285714,-0.5189923316629415
168.57142857142858,-0.5094961658314706
170.0,-0.5
171.42857142857142,-0.42857142857142916
172.85714285714286,-0.35714285714285693
174.28571428571428,-0.28571428571428614
175.71428571428572,-0.21428571428571386
177.14285714285714,-0.14285714285714302
178.57142857142856,-0.07142857142857223
180.0,0.0
