alpha,cm
-180.0,0.0
-178.57142857142856,0.05714285714285779
-177.14285714285714,0.11428571428571445
-175.71428571428572,0.1714285714285711
-174.28571428571428,0.2285714285714289
-172.85714285714286,0.28571428571428553
-171.42857142857142,0.34285714285714336
-170.0,0.4
-168.57142857142858,0.4202398487106767
-167.14285714285714,0.44047969742135384
-165.7142857142857,0.4607195461320309
-164.28571428571428,0.4809593948427076
-162.85714285714283,0.5011992435533847
-161.42857142857144,0.521439092264061
-160.0,0.5416789409747381
-155.0,0.44996202422309783
-150.0,0.3582451074714576
-145.0,0.3332423320218444
-140.0,0.3082395565722311
-135.0,0.3051958010199005
-130.0,0.30215204546756996
-125.00000000000001,0.306979675646036
-119.99999999999999,0.31180730582450206
-115.0,0.3173895348884837
-110.0,0.32297176395246535
-105.0,0.324785872525234
-100.0,0.32659998109800265
-95.0,0.32179837124524
-90.0,0.31699676139247746
-85.07142857142857,0.30167456951365995
-80.14285714285715,0.28635237763484245
-75.21428571428571,0.26632959552126745
-70.28571428571429,0.2461664972812819
-65.35714285714286,0.22416758335344295
-60.42857142857143,0.20205569615250532
-55.5,0.18048603592643891
-50.57142857142858,0.15896801636464597
-45.642857142857146,0.13902525029095822
-40.71428571428572,0.11928907483866133
-35.78571428571429,0.09875968749991974
-30.857142857142858,0.07809585746856039
-25.928571428571438,0.01471861987886268
-21.0,-0.057650914038906584
-21.0,-0.057650914038906584
-20.0,-0.06048078591603143
-19.0,-0.06145602769431192
-18.0,-0.06022357950345051
-17.0,-0.05716609730930117
-16.0,-0.05201683746824611
-14.999999999999998,-0.045896230863995316
-14.0,-0.038030027076436455
-13.0,-0.028155664862378357
-12.000000000000002,-0.013370303171094635
-11.0,-0.013754950109572625
-10.0,-0.012423956693354474
-9.0,-0.00761934174611226
-8.0,-0.0031992732203239937
-7.0,-6.882867632268839e-6
-6.000000000000001,0.0023654576500988524
-5.0,0.004328295376504664
-4.0,0.006109415376079469
-3.0000000000000004,0.006451511539689885
-2.0,0.006225184241113253
-1.0,0.005700679279072859
0.0,0.0050198242104423346
1.0,0.004235038714040007
2.0,0.003481067515127459
3.0000000000000004,0.002725929644208554
4.0,0.0021082709095891525
5.0,0.0016956508440710192
6.000000000000001,0.0017615815852637705
7.0,0.0027981533911520316
8.0,0.0044472343690272415
9.0,0.0071558241167305366
10.0,0.002877743342663561
11.0,0.0038327555143505714
12.000000000000002,0.006764795951923045
13.0,0.010425820666405142
14.0,0.013786657036805462
14.999999999999998,0.01663350330976244
16.0,0.0190087835701064
17.0,0.02033197983369992
18.0,0.019897907222979176
19.0,0.016808501805636613
20.0,0.0
25.0,-0.05180983380902633
29.999999999999996,-0.10361966761805264
35.0,-0.12700911445830326
40.0,-0.1503985612985539
45.0,-0.16817222418613134
49.99999999999999,-0.18594588707370877
55.0,-0.2032894801675752
59.99999999999999,-0.22063307326144155
65.0,-0.23809971526960405
70.0,-0.25556635727776655
75.0,-0.2721948923568388
80.0,-0.288823427435911
85.0,-0.30291009441419425
90.0,-0.31699676139247746
95.0,-0.32179837124524
100.0,-0.32659998109800265
105.0,-0.324785872525234
110.0,-0.32297176395246535
115.0,-0.3173895348884837
119.99999999999999,-0.31180730582450206
125.00000000000001,-0.306979675646036
130.0,-0.30215204546756996
135.0,-0.3051958010199005
140.0,-0.3082395565722311
145.0,-0.33324233202184433
149.99999999999997,-0.35824510747145744
155.0,-0.4499620242230978
160.0,-0.541678940974738
161.42857142857144,-0.5357248065497754
162.85714285714286,-0.5297706721248129
164.28571428571428,-0.5238165376998504
165.7142857142857,-0.5178624032748878
167.14285714285714,-0.5119082688499251
168.57142857142858,-0.5059541344249625
170.0,-0.5
171.42857142857142,-0.42857142857142916
172.85714285714286,-0.35714285714285693
174.28571428571428,-0.28571428571428614
175.71428571428572,-0.21428571428571386
177.14285714285714,-0.14285714285714302
178.57142857142856,-0.07142857142857223
180.0,0.0
