alpha,cl
-180.0,0.0
-178.5,0.08407640773694665
-177.0,0.16815281547389188
-175.5,0.25222922321083857
-174.0,0.3363056309477852
-172.5,0.4203820386847304
-171.0,0.5044584464216771
-169.5,0.5885348541586237
-168.0,0.672611261895569
-166.5,0.7566876696325157
-165.00000000000003,0.8407640773694608
-163.5,0.9248404851064074
-162.0,1.0089168928433543
-160.50000000000003,1.0929933005802994
-159.0,1.177069708317246
-154.07142857142858,1.0205650968601478
-149.14285714285714,0.9144920786689462
-144.21428571428572,0.8332060150344143
-139.2857142857143,0.7633259527306048
-134.35714285714286,0.6973230021142813
-129.42857142857144,0.6308624196105548
-124.49999999999999,0.5615588992122443
-119.57142857142857,0.48833179619621003
-114.64285714285715,0.41103796866666276
-109.71428571428572,0.33024127107619494
-104.78571428571429,0.24705234490372635
-99.85714285714286,0.16300586031012096
-94.92857142857143,0.07995857827142054
-90.0,5.529280298150299e-17
-85.21428571428572,-0.07758693954222569
-80.42857142857143,-0.1581450469026167
-75.64285714285714,-0.23975323659954487
-70.85714285714286,-0.3206929136812265
-66.07142857142857,-0.39952444013628935
-61.285714285714285,-0.47517371547020887
-56.5,-0.5470350397027253
-51.714285714285715,-0.6151025508649769
-46.92857142857143,-0.6801540160625688
-42.142857142857146,-0.7440337054638552
-37.357142857142854,-0.8101301735801939
-32.57142857142856,-0.8842584161052629
-27.785714285714278,-0.9764452296793271
-23.0,-1.104947290191636
-23.0,-1.5994352465817323
-22.0,-1.6801375527779292
-21.0,-1.7088865575706291
-20.0,-1.7055854297951725
-19.0,-1.6802876931823667
-18.0,-1.63942380272158
-17.0,-1.5873196361718007
-16.0,-1.5311251155708974
-14.999999999999998,-1.4652415356926678
-14.0,-1.3810017939981554
-13.0,-1.2973759031571774
-12.000000000000002,-1.1995970755106495
-11.0,-1.0775753349474733
-10.0,-0.963979818595859
-9.0,-0.8614224588369922
-8.0,-0.755822347012491
-7.0,-0.6470764316304982
-6.000000000000001,-0.5368281034476693
-5.0,-0.42560963785974554
-4.0,-0.3128827683895839
-3.0000000000000004,-0.19966827451803998
-2.0,-0.08669405799738196
-1.0,0.019870177120610667
0.0,0.13154378761846183
1.0,0.2440992955580898
2.0,0.35780957451674533
3.0000000000000004,0.4724076887793371
4.0,0.5863021363461297
5.0,0.6990199492552902
6.000000000000001,0.8099469034771772
7.0,0.9180917872988401
8.0,1.0267145600247263
9.0,1.1455675212082026
10.0,1.2672435616983164
11.0,1.3635487275417604
12.000000000000002,1.4485886666547352
13.0,1.535994959670347
14.0,1.6162841448410799
14.999999999999998,1.6769040447599237
16.0,1.7291547476431937
17.0,1.7714157011636606
18.0,1.7961096886560637
19.0,1.8016422148563929
20.0,1.7639682681699493
21.0,1.6815281547389238
25.92857142857143,1.4579501383716393
30.857142857142858,1.3064172552413518
35.78571428571429,1.1902943071920205
40.71428571428571,1.0904656467580067
45.642857142857146,0.9961757173061162
50.57142857142858,0.9012320280150781
55.49999999999999,0.8022269988746351
60.42857142857143,0.6976168517088716
65.35714285714285,0.5871970980952326
70.28571428571428,0.4717732443945642
75.21428571428571,0.3529319212910377
80.14285714285715,0.2328655147287439
85.07142857142857,0.11422654038774363
90.0,7.898971854500428e-17
94.92857142857143,-0.07995857827142054
99.85714285714285,-0.1630058603101207
104.78571428571429,-0.24705234490372635
109.71428571428572,-0.33024127107619494
114.64285714285715,-0.41103796866666276
119.57142857142857,-0.48833179619621003
124.49999999999999,-0.5615588992122443
129.42857142857144,-0.6308624196105548
134.35714285714286,-0.6973230021142813
139.2857142857143,-0.7633259527306048
144.21428571428572,-0.8332060150344143
149.14285714285714,-0.9144920786689462
154.07142857142856,-1.0205650968601474
159.0,-1.1770697083172472
160.50000000000003,-1.0929933005802994
162.0,-1.0089168928433543
163.5,-0.9248404851064074
165.00000000000003,-0.8407640773694608
166.5,-0.7566876696325157
168.0,-0.672611261895569
169.5,-0.5885348541586237
171.0,-0.5044584464216771
172.5,-0.4203820386847304
174.0,-0.3363056309477852
175.5,-0.25222922321083857
177.0,-0.16815281547389188
178.5,-0.08407640773694665
180.0,0.0
