alpha,cl
-180.0,0.0
-178.5,0.08881905785061499
-177.0,0.17763811570122845
-175.5,0.26645717355184345
-174.0,0.35527623140245845
-172.5,0.44409528925307196
-171.0,0.5329143471036869
-169.5,0.6217334049543018
-168.0,0.7105524628049154
-166.5,0.7993715206555304
-165.00000000000003,0.8881905785061439
-163.5,0.977009636356759
-162.0,1.0658286942073738
-160.50000000000003,1.1546477520579874
-159.0,1.2434668099086024
-154.07142857142858,1.0710652103226277
-149.14285714285714,0.9537178516197183
-144.21428571428572,0.8639292365591077
-139.2857142857143,0.7873718960717394
-134.35714285714286,0.7159861796880711
-129.42857142857144,0.6451194409689925
-124.49999999999999,0.5721865468489324
-119.57142857142857,0.49597672730880543
-114.64285714285715,0.41625997540187004
-109.71428571428572,0.3335412924872365
-104.78571428571429,0.2488913221889581
-99.85714285714286,0.16381794573074335
-94.92857142857143,0.08016083778636209
-90.0,5.529280298150299e-17
-85.28571428571429,-0.07658714051517669
-80.57142857142857,-0.1564586818665232
-75.85714285714286,-0.23778239547865332
-71.14285714285715,-0.3189208817204331
-66.42857142857143,-0.3985037881432706
-61.714285714285715,-0.47551008868614564
-57.00000000000001,-0.5493662453678902
-52.285714285714285,-0.6200716775438423
-47.57142857142857,-0.6883733333845923
-42.85714285714286,-0.7560315493364211
-38.142857142857146,-0.8262621819325802
-33.42857142857143,-0.9045367961653229
-28.71428571428572,-1.0001621466777721
-24.000000000000004,-1.1297224981539684
-24.000000000000004,-1.6887489952053742
-23.0,-1.7212174861213576
-22.0,-1.7304094922412152
-21.0,-1.721412362311424
-20.0,-1.7041490577779705
-19.0,-1.6721511972450596
-18.0,-1.6235161248916046
-17.0,-1.5643346609725455
-16.0,-1.5037444782618699
-14.999999999999998,-1.4337180610136802
-14.0,-1.3595510894386116
-13.0,-1.2600894892740553
-12.000000000000002,-1.1709359952190583
-11.0,-1.0730544740474237
-10.0,-0.9702117934247004
-9.0,-0.8644737495786657
-8.0,-0.7562919741561643
-7.0,-0.6466170408772896
-6.000000000000001,-0.5356752453780267
-5.0,-0.42424852310068173
-4.0,-0.31305984977224294
-3.0000000000000004,-0.20623776286375042
-2.0,-0.09381967655016157
-1.0,0.02015269891847099
0.0,0.13264973879460223
1.0,0.24792449272653186
2.0,0.36321180590835106
3.0000000000000004,0.4784448660939794
4.0,0.5932711872023745
5.0,0.7072657924774454
6.000000000000001,0.8199742547852019
7.0,0.9307797839149836
8.0,1.0393286417967111
9.0,1.1453004635338875
10.0,1.2458089514571837
11.0,1.33993916509871
12.000000000000002,1.445838803825427
13.0,1.524595592917886
14.0,1.5915009001358769
14.999999999999998,1.6578125092383766
16.0,1.7131055620829767
17.0,1.7586106062213596
18.0,1.791898318498283
19.0,1.8103054784906896
20.0,1.808754669646664
21.0,1.77638115701229
25.92857142857143,1.5300931576037535
30.857142857142858,1.3624540737424549
35.78571428571429,1.2341846236558678
40.71428571428571,1.124816994388199
45.642857142857146,1.0228373995543873
50.57142857142858,0.9215992013842748
55.49999999999999,0.8174093526413322
60.42857142857143,0.7085381818697221
65.35714285714285,0.5946571077169572
70.28571428571428,0.4764875606960522
75.21428571428571,0.3555590316985116
80.14285714285715,0.23402563675820445
85.07142857142857,0.11451548255194585
90.0,7.898971854500428e-17
94.92857142857143,-0.08016083778636209
99.85714285714285,-0.1638179457307431
104.78571428571429,-0.2488913221889581
109.71428571428572,-0.3335412924872365
114.64285714285715,-0.41625997540187004
119.57142857142857,-0.49597672730880543
124.49999999999999,-0.5721865468489324
129.42857142857144,-0.6451194409689925
134.35714285714286,-0.7159861796880711
139.2857142857143,-0.7873718960717394
144.21428571428572,-0.8639292365591077
149.14285714285714,-0.9537178516197183
154.07142857142856,-1.071065210322627
159.0,-1.2434668099086035
160.50000000000003,-1.1546477520579874
162.0,-1.0658286942073738
163.5,-0.977009636356759
165.00000000000003,-0.8881905785061439
166.5,-0.7993715206555304
168.0,-0.7105524628049154
169.5,-0.6217334049543018
171.0,-0.5329143471036869
172.5,-0.44409528925307196
174.0,-0.35527623140245845
175.5,-0.26645717355184345
177.0,-0.17763811570122845
178.5,-0.08881905785061499
180.0,0.0
